PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
128;12;12;6;0;2;-2;0;0;0;0;0;0;0;1;1;5;1;58;54;61;3;3078;35;237;88.6;2.3;4.7;44.4;28.1;56;45;55.4;-0.1;44;27;62.0;4.7;0;37;15
129;34;2;4;2;1;1;0;1;1;0;0;0;0;3;1;1;0;72;61;83;10;3322;1017;172;103.8;1.1;0.0;28.2;32.5;61;52;54.0;10.3;43;39;52.4;10.5;2;0;0
137;26;26;1;0;0;-1;0;0;0;0;0;0;0;2;0;0;1;58;54;61;1;472;0;0;80.0;0.0;7.6;45.7;38.1;8;7;53.3;10.5;7;6;53.8;14.2;0;10;6
143;41;7;7;2;5;1;4;0;3;0;0;0;0;2;1;1;2;66;62;67;14;5526;641;143;104.4;3.9;3.3;29.3;36.5;79;100;44.1;-5.8;59;70;45.7;-6.0;0;15;5
153;3;3;7;0;0;-1;0;0;0;0;0;0;0;3;6;3;1;61;56;65;6;4052;464;0;97.4;0.0;0.9;27.5;34.6;65;59;52.4;6.1;40;48;45.5;-0.8;0;2;1
162;40;20;7;2;1;0;4;0;0;0;0;0;0;4;1;0;2;60;55;61;9;5036;1041;136;105.7;2.9;2.9;23.6;44.3;60;105;36.4;0.5;46;82;35.9;-0.9;0;56;35
207;59;1;4;0;0;1;0;0;0;0;0;0;0;3;0;2;1;66;57;74;4;2115;0;322;103.7;1.7;0.0;46.0;17.0;46;16;74.2;27.2;35;13;72.9;26.5;0;25;16
215;26;26;7;0;1;-7;2;0;0;0;0;0;0;8;2;2;7;59;57;57;16;8103;240;145;89.5;1.3;4.4;32.0;30.2;111;103;51.9;5.6;87;79;52.4;6.3;0;0;0
217;25;25;7;2;1;-5;0;0;0;0;0;0;0;7;7;3;1;64;64;55;19;6574;247;0;92.9;1.6;4.4;28.5;33.9;85;96;47.0;-1.5;56;73;43.4;-6.7;0;10;6
221;43;17;7;0;1;-8;4;0;0;0;0;0;0;2;1;2;0;62;59;60;8;4922;355;975;81.6;0.0;5.1;32.2;27.8;75;66;53.2;4.3;58;47;55.2;5.8;0;68;37
234;50;26;7;0;6;3;2;0;3;0;1;0;0;6;4;1;10;68;60;78;11;6480;774;401;101.8;5.0;4.4;31.7;31.7;100;109;47.8;3.3;77;80;49.0;6.2;0;0;0
262;56;56;6;2;1;8;0;0;0;0;0;0;0;9;3;1;6;68;50;88;9;6487;226;1008;110.4;4.4;0.0;42.7;16.6;142;56;71.7;18.2;102;42;70.8;15.4;0;0;0
300;18;18;7;1;2;-5;2;0;0;0;1;0;0;10;0;2;7;59;59;57;11;6991;86;384;92.0;2.6;5.7;29.9;34.0;100;99;50.3;-5.5;72;80;47.4;-8.6;0;0;0
305;14;14;6;2;1;0;4;1;0;0;0;0;0;8;3;7;3;60;57;65;13;7254;291;401;103.0;3.0;3.0;31.3;45.7;106;135;44.0;-4.4;71;110;39.2;-10.2;1;0;0
315;27;27;7;0;5;4;0;0;0;0;1;0;0;6;1;0;5;64;62;64;11;6994;331;381;106.0;4.1;2.6;32.4;38.6;100;128;43.9;-1.2;75;94;44.4;0.0;0;0;0
318;28;28;6;2;2;4;2;0;0;0;0;0;0;8;6;7;3;63;60;69;7;5506;113;242;102.7;5.9;3.3;37.9;25.5;86;72;54.4;0.3;70;49;58.8;5.2;0;66;27
332;44;30;7;2;5;1;4;1;1;0;0;0;0;16;1;0;2;67;64;64;19;6321;790;226;100.3;5.1;4.6;35.9;32.5;106;91;53.8;-0.5;86;69;55.5;2.5;1;92;55
340;17;17;7;0;0;-3;6;0;0;0;0;0;0;11;2;1;13;60;55;63;21;7582;206;809;96.1;1.4;2.8;31.3;33.7;107;110;49.3;6.1;75;82;47.8;6.6;0;0;0
343;59;1;7;2;1;10;0;0;0;1;0;0;0;5;1;5;11;77;52;96;15;7267;58;1331;109.5;4.5;0.5;36.2;17.3;122;65;65.2;-1.3;92;51;64.3;-3.3;1;0;0
344;40;10;5;0;2;-1;2;0;0;0;1;0;0;10;0;2;2;59;54;61;7;4699;196;403;95.3;3.1;4.6;34.5;33.7;75;72;51.0;-11.7;60;57;51.3;-11.0;0;0;0
350;54;10;6;0;2;3;2;0;0;0;0;0;0;10;1;0;5;60;52;69;13;5137;340;634;102.7;4.9;2.8;39.2;28.7;87;76;53.4;-2.0;65;58;52.8;-1.7;0;0;0
353;155;154;5;1;2;0;2;0;0;0;0;0;0;5;1;1;0;66;67;61;18;3088;1079;44;95.5;3.5;3.5;40.8;26.8;52;36;59.1;-9.3;43;26;62.3;-6.5;0;1;0
357;44;44;6;0;2;1;0;0;0;0;0;0;0;4;1;1;4;61;54;68;3;2773;0;871;95.7;5.2;3.9;38.9;22.1;57;33;63.3;8.5;41;24;63.1;8.4;0;43;20
361;27;27;7;1;0;-1;0;0;0;0;0;0;0;7;6;3;3;63;62;60;14;5572;448;0;101.7;2.6;3.2;26.5;40.1;78;96;44.8;0.2;48;75;39.0;-7.1;0;0;0
364;53;8;7;1;0;-5;8;0;0;0;0;0;0;26;0;0;0;55;56;43;11;4906;24;518;94.1;2.9;6.6;27.2;39.6;57;104;35.4;-0.8;45;77;36.9;0.4;0;8;3
377;14;14;2;1;2;2;5;0;0;0;0;1;0;2;0;2;2;65;61;71;4;2008;0;134;103.9;7.2;3.6;39.4;25.1;34;22;60.7;24.4;24;17;58.5;23.4;1;0;0
398;12;12;6;0;1;-5;0;0;0;0;0;0;0;6;1;3;22;58;51;67;6;5598;0;842;87.4;2.6;5.8;34.7;28.9;90;78;53.6;-2.9;70;51;57.9;-0.3;0;0;0
401;17;17;7;1;1;-10;0;0;0;0;0;0;0;10;8;1;3;61;61;55;9;6581;424;119;89.7;0.5;6.0;29.0;49.2;89;124;41.8;-4.8;58;103;36.0;-10.4;0;7;4
408;30;30;7;2;2;-7;2;0;0;0;0;0;0;15;1;2;10;62;62;59;17;8470;238;633;87.8;2.1;5.1;35.7;28.0;139;110;55.8;2.6;101;77;56.7;5.2;1;0;0
427;17;17;7;2;2;-1;4;1;0;0;0;0;0;8;5;2;1;61;57;62;11;3003;1227;112;112.3;4.8;3.6;24.0;46.7;29;57;33.7;-13.0;25;45;35.7;-8.6;1;0;0
430;8;8;7;4;7;8;2;1;1;1;0;0;0;8;7;9;2;77;79;73;13;6998;889;187;107.1;5.1;1.5;42.2;30.4;124;88;58.5;-2.4;91;71;56.2;-6.7;1;21;10
467;48;14;7;3;1;2;0;0;0;0;0;0;0;11;0;1;0;59;56;60;9;2837;15;628;100.7;5.1;2.5;40.6;21.6;56;25;69.1;17.4;45;22;67.2;15.2;2;7;3
469;21;21;7;1;3;2;5;0;0;0;1;1;0;10;3;4;4;66;59;71;7;4193;0;1142;104.1;2.6;1.7;27.5;32.6;50;59;45.9;-4.8;37;45;45.1;-3.3;0;20;10
472;19;19;7;1;4;3;10;0;0;1;0;0;0;4;6;1;1;59;57;59;16;5521;48;325;101.5;3.9;2.6;40.4;31.9;93;72;56.4;10.9;75;55;57.7;11.1;0;65;35
473;20;20;7;1;3;-2;6;0;0;0;0;0;0;10;2;2;2;66;69;56;12;6020;264;470;95.0;3.0;4.2;34.1;30.5;94;72;56.6;10.5;72;57;55.8;9.6;0;6;4
475;7;7;6;0;2;5;0;0;0;0;0;0;0;9;3;5;9;64;56;70;19;6083;166;235;103.8;4.1;1.8;43.8;31.4;106;86;55.2;0.9;83;65;56.1;2.5;0;0;0
484;53;53;7;0;2;-1;4;0;0;0;0;0;0;13;3;2;2;65;57;68;12;4911;249;65;99.5;2.2;2.9;32.3;40.3;80;97;45.2;2.4;57;71;44.5;1.3;0;52;26
489;50;26;7;0;0;-1;2;0;0;0;0;0;0;10;2;3;7;61;49;75;2;6315;41;1213;100.3;2.3;2.9;25.1;32.5;76;103;42.5;-4.5;60;80;42.9;-2.9;0;0;0
491;29;29;6;0;1;-4;0;0;0;0;0;0;0;2;3;2;2;61;60;54;10;5333;0;0;94.0;1.4;4.1;33.8;40.5;76;86;46.9;-9.5;58;70;45.3;-11.1;0;0;0
508;152;152;6;0;4;0;2;0;1;0;0;0;0;3;8;2;5;60;57;61;4;4985;148;120;100.6;5.1;5.1;33.2;34.7;68;81;45.6;3.2;54;56;49.1;5.5;0;14;5
509;125;124;7;1;0;0;8;1;0;0;0;0;0;19;1;2;3;62;56;64;10;5522;81;871;97.9;2.6;2.6;31.9;25.4;86;72;54.4;4.4;68;56;54.8;3.7;0;16;8
510;54;10;6;3;2;4;4;0;0;0;1;0;0;15;1;1;2;69;63;68;9;4425;115;692;106.1;4.1;1.6;33.4;26.8;71;56;55.9;1.5;47;41;53.4;-0.8;0;62;26
512;9;9;7;2;6;0;9;1;2;0;0;1;1;15;10;4;2;75;73;68;12;5869;1002;0;98.4;3.7;3.1;30.1;22.1;81;59;57.9;1.9;59;46;56.2;0.6;0;4;1
513;19;19;7;2;0;-4;4;1;0;0;0;0;0;11;3;5;0;66;66;62;8;4642;1046;19;95.3;2.3;3.9;34.9;34.1;70;65;51.9;4.4;53;48;52.5;3.4;0;0;0
516;125;124;6;3;3;1;2;1;1;0;0;0;0;7;2;0;1;65;59;68;11;3384;1290;212;106.3;5.3;3.2;34.0;34.0;54;59;47.8;-4.3;46;40;53.5;2.1;0;89;39
517;44;30;5;0;2;-1;0;0;0;0;0;0;0;12;1;0;5;56;52;57;7;5108;55;564;97.9;4.2;4.9;37.4;36.6;95;79;54.6;2.0;74;62;54.4;2.9;0;0;0
519;25;25;7;4;4;3;0;0;0;0;0;0;0;6;5;8;5;72;69;69;11;7161;182;301;103.6;4.5;3.0;36.7;34.7;113;115;49.6;2.3;83;83;50.0;2.4;0;10;6
522;8;8;7;4;9;8;8;0;2;0;0;0;0;8;3;5;2;75;84;62;30;6873;830;221;103.4;7.9;3.7;44.5;25.7;129;72;64.2;5.9;95;55;63.3;3.8;0;1;0
543;153;152;5;0;0;-4;0;0;0;0;0;0;0;6;2;0;2;63;53;72;8;4660;882;493;88.8;0.8;3.9;33.2;28.6;76;63;54.7;-0.8;61;47;56.5;1.3;0;0;0
549;153;152;6;1;5;0;2;0;0;0;1;0;0;5;2;1;9;61;57;58;10;4019;118;803;96.7;4.5;5.4;39.4;36.7;68;76;47.2;-8.0;52;58;47.3;-9.0;0;34;17
554;0;0;7;1;2;2;28;0;1;0;0;2;0;15;0;2;4;61;61;61;21;7100;147;208;100.6;3.5;3.0;33.0;29.9;102;84;54.8;9.2;75;73;50.7;4.3;0;0;0
581;29;29;6;0;1;-3;17;0;1;0;0;1;0;5;3;5;4;62;58;68;19;6356;346;637;94.5;1.1;2.3;44.7;28.3;122;72;62.9;13.5;96;59;61.9;13.5;0;0;0
609;50;26;7;2;3;1;2;0;0;0;0;0;0;6;0;2;4;60;58;55;11;4890;80;134;103.8;5.2;4.4;28.0;30.2;70;81;46.4;0.9;50;63;44.2;-0.9;0;2;2
612;44;30;4;0;3;2;0;0;0;0;0;0;0;3;2;1;2;62;52;70;8;4015;0;679;99.6;6.3;4.5;38.6;26.9;74;57;56.5;8.7;55;45;55.0;7.3;0;0;0
614;31;31;7;1;1;-3;2;0;0;0;0;0;0;10;1;1;10;54;51;59;7;5972;57;179;96.1;4.2;6.0;36.8;39.2;79;101;43.9;-5.8;62;80;43.7;-6.1;0;0;0
618;0;0;7;1;2;0;4;0;0;0;1;0;0;7;7;2;2;62;63;59;8;5872;0;373;99.6;3.1;3.7;27.6;31.9;68;88;43.6;-6.4;52;63;45.2;-3.3;0;5;3
664;36;3;4;1;0;-3;2;0;0;0;0;0;0;4;0;1;1;59;55;58;5;3121;0;546;90.5;1.2;4.6;33.5;35.8;46;50;47.9;6.1;40;40;50.0;9.3;0;16;8
670;155;154;7;0;5;9;0;0;0;0;1;0;0;6;0;4;11;66;52;82;11;6626;59;1254;108.0;4.3;0.5;40.2;19.6;136;62;68.7;3.7;104;48;68.4;2.6;0;0;0
676;44;30;7;2;4;-1;2;0;0;0;0;0;0;2;0;0;1;66;68;62;21;5427;1320;130;98.2;4.0;4.6;41.8;41.1;102;91;52.8;-1.8;87;77;53.0;-1.0;0;9;3
687;36;3;5;0;0;0;4;0;0;0;0;0;0;5;2;1;6;64;55;73;3;4191;0;750;99.9;1.7;1.7;33.5;32.6;62;63;49.6;7.4;49;48;50.5;8.8;0;68;36
689;2;2;7;2;4;3;0;0;1;0;0;0;0;19;3;2;1;73;70;72;9;5927;212;0;103.6;3.0;1.2;32.2;20.6;93;52;64.1;12.2;67;38;63.8;11.5;0;5;4
696;33;29;7;3;2;-3;0;1;0;0;0;0;0;7;1;5;19;76;59;84;9;4895;263;1263;96.2;2.9;5.1;25.0;33.1;64;89;41.8;-3.6;45;65;40.9;-4.9;0;76;45
697;12;12;6;0;3;1;12;0;0;0;0;0;0;5;2;6;13;66;58;76;11;7041;401;429;98.8;3.1;2.6;41.4;29.7;112;83;57.4;2.9;91;63;59.1;1.7;0;0;0
705;44;30;6;2;2;5;0;0;0;0;0;0;0;11;0;4;10;60;52;65;7;5620;0;861;102.3;7.7;4.5;39.7;26.3;99;74;57.2;6.3;81;57;58.7;8.5;0;3;1
717;28;28;7;0;3;-1;7;0;0;0;1;0;0;7;7;4;3;59;55;64;5;4878;0;55;93.6;2.2;3.7;28.0;25.8;71;60;54.2;0.0;48;41;53.9;0.7;0;63;34
720;44;30;7;2;0;-1;8;1;0;0;0;0;0;5;1;0;2;60;58;58;16;5628;862;78;97.7;1.9;2.6;38.4;35.2;103;89;53.6;-0.7;75;70;51.7;-2.8;0;1;1
728;30;30;7;0;4;1;0;0;0;0;0;0;0;15;8;3;2;67;65;60;10;6441;251;45;105.1;2.8;2.2;22.4;30.2;69;84;45.1;1.6;51;65;44.0;-2.9;0;0;0
729;10;10;7;1;0;-3;2;0;0;0;0;0;0;7;1;1;3;63;62;60;5;5048;0;734;94.3;2.1;4.3;32.8;34.9;64;71;47.4;-3.0;52;57;47.7;-1.6;1;3;2
731;32;23;7;0;3;1;8;0;2;0;0;0;0;11;3;1;2;71;65;74;13;7205;1152;583;100.1;5.0;4.5;31.0;28.0;111;111;50.0;1.0;86;81;51.5;0.9;0;0;0
736;55;9;7;2;4;1;4;0;1;0;0;0;0;14;3;0;5;68;62;73;24;5914;1195;138;101.8;3.7;2.4;37.7;31.0;112;90;55.4;2.8;88;72;55.0;1.3;0;9;4
748;124;124;7;0;1;2;6;0;0;0;0;0;0;6;1;3;8;58;55;62;11;6559;56;412;104.7;3.8;2.7;30.7;35.1;91;95;48.9;-0.8;66;76;46.5;-2.1;0;0;0
752;38;38;6;0;2;-4;2;0;0;0;0;0;0;4;1;0;8;65;52;78;7;5708;597;766;102.6;4.4;6.9;19.6;34.7;61;105;36.7;1.1;44;71;38.3;2.0;0;0;0
754;43;17;5;2;0;0;2;1;0;0;0;0;0;4;0;4;2;63;55;69;9;5097;343;586;101.5;2.8;2.8;26.1;30.4;75;80;48.4;-3.8;56;60;48.3;-5.9;1;0;0
764;31;31;5;1;0;0;2;0;0;0;0;0;0;2;0;0;1;59;53;55;6;2591;0;0;101.4;1.4;1.4;27.8;38.9;32;46;41.0;-7.4;21;34;38.2;-10.0;0;0;0
765;34;2;6;1;0;0;0;0;0;0;0;0;0;8;3;0;0;60;55;58;9;4206;0;235;99.1;2.6;2.6;44.5;38.5;86;65;57.0;9.1;64;53;54.7;8.7;0;0;0
766;7;7;6;4;2;2;2;0;0;0;0;0;0;6;6;5;2;64;56;69;9;4678;35;471;103.9;5.4;3.8;35.4;33.9;81;64;55.9;1.7;54;47;53.5;-1.2;0;96;53
768;48;14;5;0;1;1;2;0;0;0;0;0;0;9;1;0;5;63;48;79;4;4900;0;825;103.9;2.9;2.2;25.7;29.4;62;69;47.3;-7.2;46;52;46.9;-6.2;0;0;0
771;31;31;7;1;8;5;2;1;2;0;0;0;0;11;6;7;0;72;68;74;18;6639;881;953;108.1;6.5;3.3;38.0;35.8;100;96;51.0;4.2;80;75;51.6;5.1;0;116;59
773;40;20;7;2;0;0;4;0;0;0;0;0;0;9;2;2;2;62;58;59;3;5429;75;462;110.9;2.7;2.7;13.9;32.5;53;92;36.6;0.7;34;73;31.8;-6.4;0;14;8
774;48;14;7;0;4;4;2;0;0;0;0;0;0;6;1;4;9;62;53;68;8;7430;273;563;107.2;3.9;1.9;25.2;23.7;112;97;53.6;-0.7;78;66;54.2;0.0;0;0;0
775;59;1;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;66;58;72;1;579;0;0;125.0;6.2;0.0;24.9;56.0;5;16;23.8;-52.8;5;14;26.3;-45.1;0;0;0
778;153;152;7;2;2;-2;4;0;0;0;0;0;0;6;0;0;2;72;68;73;18;5434;651;140;94.1;3.3;4.6;33.1;29.1;89;76;53.9;2.1;73;58;55.7;4.1;1;84;34
786;43;17;1;0;1;1;0;0;0;0;0;0;0;2;0;0;0;74;53;99;2;961;130;99;114.3;3.7;0.0;26.2;37.5;8;15;34.8;-12.7;7;14;33.3;-18.1;0;0;0
788;44;30;7;3;1;1;2;0;0;0;0;0;0;3;0;2;6;63;60;65;20;6291;762;64;99.6;5.7;5.2;37.8;33.2;109;101;51.9;-3.3;88;82;51.8;-2.9;0;7;3
790;18;18;7;0;1;-3;7;0;0;0;0;1;1;11;1;4;15;62;56;65;10;8151;257;537;96.6;1.8;3.1;27.4;31.4;90;120;42.9;-1.8;75;90;45.5;-1.0;0;0;0
791;37;27;4;0;0;-2;18;0;0;0;0;0;0;7;3;4;5;66;50;80;9;3660;943;671;96.4;1.0;3.0;21.6;36.4;43;71;37.7;-3.0;31;54;36.5;-4.2;0;0;0
797;30;30;7;3;1;1;0;0;0;0;0;0;0;2;6;3;0;59;54;62;7;3246;222;168;110.6;4.4;3.3;25.5;48.8;31;62;33.3;-12.8;25;50;33.3;-15.6;1;28;13
801;27;27;7;2;3;1;2;0;0;0;1;0;0;8;1;4;0;65;61;68;7;5152;0;1112;102.5;2.8;2.8;29.3;39.8;72;90;44.4;-0.3;49;70;41.2;-4.2;0;68;33
802;3;3;7;0;2;-10;0;0;0;0;0;0;0;6;4;5;1;67;70;58;28;6219;1815;0;89.6;1.2;5.2;35.9;38.2;99;96;50.8;4.7;69;75;47.9;2.6;0;1;0
803;26;26;7;1;1;-3;4;0;0;0;0;0;0;7;3;2;1;63;64;58;11;5856;371;0;94.4;3.1;4.9;31.3;32.0;82;85;49.1;1.3;61;67;47.7;-0.7;0;0;0
815;10;10;7;0;3;-3;0;0;0;0;0;0;0;9;5;1;5;59;58;54;6;3968;0;22;91.6;3.6;6.3;36.3;34.5;66;69;48.9;-1.1;47;48;49.5;0.6;0;1;0
819;20;20;7;2;1;-2;4;0;0;1;0;0;0;8;4;0;2;59;60;51;9;5314;12;184;95.3;2.0;4.1;24.4;31.2;62;76;44.9;-5.6;45;55;45.0;-5.3;0;1;0
822;47;12;6;1;2;-7;0;0;2;0;0;0;0;8;1;2;3;65;60;66;18;5047;1353;174;92.0;0.7;5.7;22.1;50.6;52;114;31.3;-5.8;39;94;29.3;-5.2;0;12;6
823;12;12;6;5;4;-2;7;1;2;0;0;0;0;5;5;4;0;70;68;70;21;4982;1334;739;92.2;4.3;4.3;46.2;25.3;85;63;57.4;2.6;71;43;62.3;5.8;0;94;54
829;154;154;7;0;2;-1;2;0;1;0;0;0;0;17;2;8;9;66;61;72;12;6308;1629;405;104.7;2.9;2.3;25.7;35.4;64;91;41.3;-10.1;49;70;41.2;-12.1;0;0;0
834;18;18;7;1;1;-3;0;0;0;0;0;0;0;10;4;2;2;60;58;57;14;5031;13;52;92.2;1.4;3.6;28.6;27.9;77;62;55.4;1.5;52;45;53.6;0.3;0;0;0
836;54;10;6;0;5;6;6;0;0;0;1;0;0;7;3;2;5;65;53;76;8;5347;21;1389;108.8;6.1;2.7;34.3;30.3;82;73;52.9;-2.7;59;58;50.4;-5.2;0;0;0
839;12;12;6;2;0;-4;0;0;0;0;0;0;0;6;8;2;2;66;70;56;15;3811;295;52;85.6;1.9;5.7;43.4;30.2;57;52;52.3;-4.1;52;36;59.1;1.3;1;0;0
849;20;20;7;4;1;1;2;1;0;0;1;0;0;7;5;6;1;64;59;69;12;5332;50;726;98.8;2.7;2.7;32.4;28.4;75;68;52.4;4.3;56;51;52.3;4.3;1;64;31
852;43;17;6;0;0;-5;0;0;0;0;0;0;0;7;2;6;16;68;51;86;8;5783;476;877;89.6;0.0;3.1;22.4;29.9;73;80;47.7;-4.7;54;57;48.6;-5.6;0;0;0
853;9;9;2;0;0;-1;0;0;0;0;0;0;0;2;0;3;9;65;50;82;2;2002;0;15;96.6;1.8;3.6;21.6;30.6;21;39;35.0;-16.5;15;24;38.5;-9.6;0;0;0
861;8;8;7;2;6;6;2;0;1;0;0;0;0;8;5;3;3;69;72;63;18;6411;346;13;104.5;6.2;2.8;42.1;27.5;110;73;60.1;0.0;87;53;62.1;2.0;0;4;1
866;54;10;5;1;2;0;2;1;1;0;0;0;0;8;5;1;6;66;57;70;12;3349;364;481;89.9;2.1;2.1;40.8;14.0;76;34;69.1;20.8;47;25;65.3;16.1;0;40;22
867;14;14;6;1;3;5;2;0;1;0;0;0;0;1;9;5;2;62;53;70;9;4933;281;207;113.0;5.8;1.5;35.0;40.1;66;87;43.1;-4.7;52;62;45.6;0.2;0;62;28
870;43;17;7;1;1;2;6;0;0;0;0;0;0;10;1;1;4;66;60;70;13;5178;1168;147;108.1;2.1;0.0;25.7;25.7;70;76;47.9;-2.6;50;50;50.0;-1.0;0;4;3
875;10;10;7;0;2;-3;2;0;0;0;0;0;0;15;5;2;3;61;58;60;9;4690;0;88;95.0;2.3;4.6;27.6;34.5;69;70;49.6;-0.2;46;52;46.9;-2.6;0;2;1
877;41;7;7;1;2;3;2;0;0;0;0;0;0;13;2;2;5;71;56;77;12;4695;63;974;105.7;3.8;1.5;32.2;24.5;77;71;52.0;4.8;59;44;57.3;9.1;0;62;33
878;12;12;6;1;3;2;0;0;0;0;0;0;0;8;3;3;2;65;64;61;6;4727;0;197;104.7;4.6;3.0;36.6;38.8;68;70;49.3;-8.4;56;55;50.5;-10.3;0;5;3
882;3;3;7;1;1;-5;0;0;0;0;0;0;0;3;5;1;0;61;60;56;9;4924;578;103;94.2;1.5;5.1;23.4;42.4;57;84;40.4;-8.9;39;64;37.9;-10.4;1;20;8
883;154;154;7;4;3;3;6;0;0;0;0;0;0;5;3;7;2;69;65;73;13;5528;1756;0;108.3;5.2;2.0;35.2;30.0;82;70;53.9;7.5;60;51;54.1;5.7;1;110;46
885;25;25;7;0;2;0;0;0;0;0;0;0;0;8;1;7;9;63;55;68;10;6864;0;274;98.9;2.1;2.1;32.0;27.3;97;91;51.6;4.9;73;65;52.9;6.3;0;0;0
887;19;19;7;2;2;0;4;0;1;0;0;0;0;9;7;3;1;67;67;62;15;6374;590;314;98.1;2.8;2.8;36.7;29.4;99;90;52.4;5.7;78;66;54.2;6.4;1;25;14
896;56;21;6;0;7;5;2;0;2;0;0;0;0;3;3;6;4;74;66;80;23;5633;1075;0;109.4;3.8;0.6;32.6;26.8;97;80;54.8;-8.5;71;55;56.3;-7.3;0;6;4
899;125;124;4;0;0;-4;2;0;0;0;0;0;0;3;1;0;4;58;55;57;7;2791;227;95;81.8;0.0;5.2;27.1;28.4;39;44;47.0;-7.1;28;33;45.9;-7.5;0;0;0
903;33;12;6;1;0;1;2;0;0;0;0;0;0;7;1;1;5;67;55;74;8;3979;116;1388;103.7;2.7;1.8;29.0;31.7;62;64;49.2;7.7;48;45;51.6;10.5;0;62;32
911;59;1;4;1;3;4;0;0;1;0;1;0;0;3;0;1;0;69;66;71;6;3066;338;327;110.7;3.5;0.0;32.9;30.5;51;45;53.1;1.7;37;34;52.1;1.0;1;0;0
916;12;12;6;2;1;-1;2;0;0;0;0;0;0;12;5;5;1;68;64;66;13;3927;0;934;97.1;2.7;3.7;34.8;33.9;58;47;55.2;-0.4;46;39;54.1;-4.9;0;0;0
921;7;7;6;1;0;2;15;0;0;1;0;1;0;7;1;3;7;57;51;65;19;5866;0;364;98.6;3.1;2.5;50.9;33.1;120;85;58.5;5.9;94;67;58.4;6.1;0;0;0
