PlayerId;Team;NTC;NMC;ELC;UFA;Scholarship;Average Salary;Major 2029;Major 2030;Major 2031;Major 2032;Major 2033;Major 2034;Major 2035;Major 2036;Major 2037;Major 2038;Major 2039;Major 2040;Major 2041;Major 2042;Minor 2029;Minor 2030;Minor 2031;Minor 2032;Minor 2033;Minor 2034;Minor 2035;Minor 2036;Minor 2037;Minor 2038;Minor 2039;Minor 2040;Minor 2041;Minor 2042
5591;20;No;No;No;No;-;4850000;4850000;4850000;4850000;4850000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5605;30;No;No;No;Yes;-;4500000;4500000;4500000;4500000;4500000;4500000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5618;8;No;No;No;No;-;4400000;4400000;4400000;4400000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5619;18;No;No;No;Yes;-;7160000;7160000;7160000;7160000;7160000;7160000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5623;31;No;No;No;No;-;1090000;1090000;1090000;1090000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5632;3;No;No;No;Yes;-;4500000;4500000;4500000;4500000;4500000;4500000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5653;9;No;No;No;No;-;1240000;1240000;1240000;1240000;1240000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5659;23;No;No;No;No;-;1100000;1100000;1100000;1100000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5664;26;No;No;No;Yes;-;3150000;3150000;3150000;3150000;3150000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5682;8;No;No;No;No;-;3050000;3050000;3050000;3050000;3050000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5694;154;No;No;No;No;-;4390000;4390000;4390000;4390000;4390000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5704;8;No;No;No;No;-;1600000;1600000;1600000;1600000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5711;23;No;No;No;No;-;1100000;1100000;1100000;1100000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5724;3;No;No;No;No;-;1100000;1100000;1100000;1100000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5741;1;No;No;No;No;-;1550000;1550000;1550000;1550000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5747;23;No;No;No;No;-;1100000;1100000;1100000;1100000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5750;23;No;No;No;No;-;1530000;1530000;1530000;1530000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5754;23;No;No;No;No;-;1100000;1100000;1100000;1100000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5778;152;No;No;No;No;-;1550000;1550000;1550000;1550000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5779;27;No;No;No;No;-;1780000;1780000;1780000;1780000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5789;29;No;No;No;No;-;6660000;6660000;6660000;6660000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5792;3;No;No;No;No;-;1100000;1100000;1100000;1100000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857;19;No;No;No;Yes;-;8000000;8000000;8000000;8000000;8000000;8000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5860;28;No;No;No;No;-;11000000;11000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5862;21;No;No;No;Yes;-;12400000;12400000;12400000;12400000;12400000;12400000;12400000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5887;21;No;No;No;No;-;1970000;1970000;1970000;1970000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5888;31;No;No;No;No;-;1100000;1100000;1100000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5895;31;No;No;No;No;-;1130000;1130000;1130000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5897;10;No;No;No;No;-;1660000;1660000;1660000;1660000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5900;3;No;No;No;Yes;-;4150000;4150000;4150000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5902;152;No;No;No;No;-;1550000;1550000;1550000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5950;152;No;No;No;Yes;-;2000000;2000000;2000000;2000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5954;10;No;No;No;No;-;6990000;6990000;6990000;6990000;6990000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6013;28;No;No;No;No;-;8360000;8360000;8360000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6105;0;No;No;No;No;-;6150000;6150000;6150000;6150000;6150000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6119;28;No;No;No;Yes;-;7000000;7000000;7000000;7000000;7000000;7000000;7000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6162;1;No;No;No;No;-;8700000;8700000;8700000;8700000;8700000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6191;9;No;No;No;No;-;7800000;7800000;7800000;7800000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6226;1;No;No;No;Yes;-;6200000;6200000;6200000;6200000;6200000;6200000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6244;0;No;No;No;No;-;5000000;5000000;5000000;5000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6322;14;No;No;No;No;-;6960000;6960000;6960000;6960000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6336;3;No;No;No;No;-;4410000;4410000;4410000;4410000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6399;12;No;No;No;No;-;6040000;6040000;6040000;6040000;6040000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6420;21;No;No;No;No;-;7360000;7360000;7360000;7360000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6468;1;No;No;No;No;-;3000000;3000000;3000000;3000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6471;23;No;No;No;Yes;-;1600000;1600000;1600000;1600000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6501;27;No;No;No;Yes;-;3770000;3770000;3770000;3770000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6528;1;No;No;No;Yes;-;4750000;4750000;4750000;4750000;4750000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6549;1;No;No;No;Yes;-;2000000;2000000;2000000;2000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6558;152;No;No;No;Yes;-;1090000;1090000;1090000;1090000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6720;88;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6724;98;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6766;70;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6789;66;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6848;76;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6898;63;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
6951;111;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
7036;110;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
7070;1;No;No;No;No;-;1900000;1900000;1900000;1900000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
7174;104;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
7204;91;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
7271;82;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
7336;70;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
7422;116;No;No;No;No;-;3000;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
