Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
65516;3;245;5863;7606;949;0;ES;4
65516;3;1143;1553;1173;5772;31;ES, ENG;2
66523;1;662;6205;2825;3288;26;ES;1
66523;1;955;5864;2825;6401;26;ES;1
66523;1;1198;3288;;;26;ES;3
66523;2;187;6032;;;1;ES;3
66523;2;858;5664;5864;5661;26;ES;2
66523;3;416;2860;5444;6100;26;ES;1
65501;1;31;1149;1375;1656;21;ES;4
65501;1;280;1415;6142;1627;124;ES;2
65501;1;900;1859;8171;6142;124;PP;3
65501;2;318;1149;5584;6420;21;ES;3
65501;2;376;6145;1859;1415;124;PP;1
65501;2;511;1983;1377;7026;124;ES;2
65501;2;539;1375;1149;1656;21;ES;2
65501;3;791;1983;5486;6142;124;ES;2
65504;1;34;5891;5498;697;12;ES;3
65504;1;289;5473;7067;6457;27;ES;2
65504;1;883;5891;1128;823;12;PP;2
65504;1;1148;6590;315;5779;27;ES;2
65504;2;877;8177;5779;6590;27;ES;2
65504;3;440;2091;6590;1156;27;ES;4
65504;3;622;6826;839;398;12;ES;2
65504;3;733;5473;6501;1566;27;ES;4
65504;3;1114;1100;1912;6457;27;ES, ENG;2
65504;3;1197;6399;;;12;ES;2
65564;1;215;8182;6605;1763;2;ES;2
65564;1;1124;427;5489;;17;ES;4
65564;1;1144;6458;5730;2413;2;ES;1
65564;1;1196;7615;7605;5859;2;PP;4
65564;2;307;7605;7063;6344;2;ES;2
65483;1;221;6431;475;;7;ES;4
65483;1;420;1327;5619;;18;ES;3
65483;1;1198;5619;;;18;ES;3
65483;2;52;766;5878;5422;7;ES;4
65483;2;660;475;6431;1273;7;ES;3
65483;2;962;7071;2722;6448;18;ES;3
65483;OT1;104;1327;1069;6688;18;ES;2
65481;1;459;6565;2843;1152;20;SH;4
65481;2;146;2731;473;1152;20;ES;4
65481;2;644;5899;1902;3888;10;ES;3
65481;2;1177;819;6565;5905;20;ES;2
65481;3;780;5876;6565;5905;20;ES;4
65486;1;584;3412;7064;6258;152;PP;3
65486;1;628;1482;5494;1333;19;ES;2
65486;2;420;1751;1587;6249;19;SH;2
65486;2;556;5879;6258;;152;ES;4
65486;2;1019;1587;981;513;19;ES;1
65486;2;1167;3412;5901;6258;152;PP;4
65485;1;90;1424;6459;1279;14;ES;2
65485;1;159;8171;6142;8181;124;ES;2
65485;1;319;5486;;;124;ES;4
65485;1;1025;6449;;;14;ES;3
65485;2;443;9398;1627;1212;124;ES;3
65485;2;515;3759;1841;5460;14;ES;2
65485;2;808;1424;;;14;ES;3
65485;3;259;6142;8171;6162;124;PP;3
65485;3;309;5486;5533;3775;124;ES;2
65485;3;580;9398;1627;1212;124;ES;2
65485;3;789;8181;6142;1859;124;ES;1
65485;3;863;6145;7026;1377;124;ES;1
65484;1;441;5714;887;6082;19;ES;1
65484;2;122;6488;7;2045;30;ES;3
65484;2;559;6488;797;2730;30;ES;4
65484;2;1007;1429;6450;1576;30;ES;2
65484;3;559;1429;;;30;ES;3
65514;1;142;2091;361;1912;27;ES;4
65514;1;324;6191;1767;1393;9;PP;2
65514;1;1189;1767;1773;1393;9;ES;2
65514;2;1197;1773;6191;1456;9;ES;3
65514;3;1041;2827;2859;6191;9;ES;1
65494;1;561;5811;5912;;23;ES;1
65494;2;59;5912;1900;5509;23;ES;3
65494;2;833;1867;5811;739;23;ES;4
65494;3;141;475;1385;6452;7;ES;1
65494;3;235;1273;6431;1595;7;PP;3
65489;1;200;1113;6013;6088;28;ES;4
65489;1;909;6013;6088;6247;28;ES;3
65489;2;58;966;7065;6456;24;PP;4
65489;2;801;1883;966;2013;24;ES;2
65489;2;836;6013;1113;6088;28;ES;3
65489;2;1173;6437;1165;318;28;ES;3
65489;3;335;1113;6013;1865;28;ES;3
65489;3;706;7609;5860;7066;28;PP;3
65489;3;1169;1120;7066;318;28;ES;3
65487;1;295;5182;1999;;2;ES;3
65487;1;331;6440;5897;815;10;ES;2
65487;1;531;7063;1851;689;2;ES;2
65487;1;637;6458;5730;1648;2;ES;2
65487;2;787;2413;5730;1648;2;ES;3
65487;3;250;7605;8182;1763;2;ES;3
65487;3;451;6458;5383;1851;2;ES;1
65540;2;956;5605;5375;6433;30;PP;1
65540;3;194;2730;3633;6504;30;ES;1
65540;3;305;1472;1429;1576;30;ES;2
65540;3;842;5605;1576;1429;30;PP;1
65540;3;1074;1149;2053;1243;21;PP;2
65526;2;157;128;;;12;ES;4
65526;2;1097;5869;1404;1662;29;ES;3
65526;2;1148;878;916;1128;12;ES;3
65526;3;275;1580;2003;1404;29;ES;2
65526;3;525;6719;5891;128;12;SH;2
65541;1;145;1432;1909;1791;154;ES;3
65541;2;329;5694;2829;3598;154;ES;3
65541;2;675;1432;1791;1868;154;ES;3
65541;3;189;1292;6191;1456;9;ES;4
65541;3;595;6550;6447;2827;9;SH;3
65541;3;703;5694;;;154;PP;1
65541;3;1171;829;1791;1432;154;ES, ENG;1
65496;1;495;82;7609;318;28;ES;1
65496;1;1185;955;5619;8172;18;ES;2
65496;2;753;6013;1113;318;28;ES;3
65496;2;939;2722;408;717;18;ES;3
65496;2;1145;6095;3773;1258;18;ES;1
65496;3;47;717;408;834;18;ES;3
65496;3;928;6013;7609;7066;28;ES;3
65496;3;1010;408;5619;6448;18;ES;1
65496;3;1190;955;1069;6688;18;SH, ENG;2
65502;2;68;5902;5778;6235;152;ES;2
65502;3;732;5881;6100;6445;26;ES;3
65502;OT1;298;2825;5881;215;26;ES;4
65500;1;464;6434;2950;5489;17;ES;3
65500;1;777;5857;554;1842;0;ES;4
65500;1;1021;6105;1400;7019;0;SH;4
65500;3;174;1391;6244;5885;0;ES;3
65500;3;779;1842;5857;6105;0;ES;4
65491;2;235;1761;1590;1745;25;ES;2
65491;2;491;6329;5713;6253;25;ES;2
65491;3;181;217;;;25;ES;4
65491;3;247;6279;6253;5713;25;ES;1
65491;3;617;6436;5652;928;24;ES;1
65491;3;783;1752;1761;1590;25;ES;2
65491;3;1033;5713;6329;5579;25;ES;3
65554;1;1197;5969;1425;5618;8;ES;2
65554;2;472;1025;5772;1106;31;ES;3
65554;2;535;1025;1553;1173;31;PP;3
65554;3;665;5969;1425;5858;8;ES;2
65554;3;916;522;861;1750;8;ES;2
65554;3;1149;430;5682;1750;8;ES;4
65554;3;1188;1448;1877;5384;31;ES;1
65556;1;284;6032;6865;6012;1;SH;2
65556;2;548;8169;7070;6549;1;ES;2
65556;2;572;6457;1156;1100;27;ES;3
65556;2;647;7067;1156;1100;27;ES;4
65556;2;1123;5877;6590;2091;27;ES;3
65556;3;178;5473;361;1103;27;ES;3
65556;3;601;6032;7611;6522;1;ES;3
65556;3;709;6468;;;1;ES;2
65556;3;1162;2091;801;315;27;ES;4
66515;1;606;6605;7063;;2;ES;2
66515;2;312;7605;1763;6344;2;ES;4
66515;2;806;401;1821;;17;ES;4
66515;2;946;5489;401;340;17;ES;1
66515;3;180;340;6254;6173;17;ES;2
66515;3;1075;1458;1821;6254;17;ES;1
66515;3;1101;689;1851;2413;2;ES;2
66515;3;1137;2413;1648;;2;ES;3
66515;OT1;226;3865;7340;;17;ES;2
65506;1;708;5579;6451;6253;25;ES;3
65506;2;563;1927;3400;829;154;SH;2
65506;2;1042;6451;1761;885;25;ES;4
65506;3;771;3400;5694;3598;154;SH;4
65506;3;1152;959;2090;5694;154;PP;4
65506;3;1200;7608;;;154;ES, ENG;2
65503;1;477;430;1187;522;8;ES;3
65503;2;410;5969;1506;1425;8;ES;3
65503;2;571;6431;1273;921;7;ES;2
65503;2;1023;1750;1096;5682;8;ES;2
65503;3;45;5618;1425;1750;8;ES;2
65503;3;330;6432;430;5858;8;ES;3
65503;3;642;5908;;;8;ES;4
65570;1;32;6322;;;14;PP;4
65570;1;81;1841;5873;1073;14;ES;4
65570;1;859;6449;6322;5873;14;ES;1
65570;1;1149;1655;6420;5862;21;ES;3
65570;2;259;5862;2048;8185;21;ES;4
65570;2;508;5460;6322;867;14;ES;1
65570;3;122;1375;5871;1656;21;ES;4
65570;3;537;1134;1073;5873;14;ES;1
65570;3;1198;6449;;;14;ES, ENG;3
65512;1;62;8735;;;20;ES;3
65512;1;160;6444;6236;6179;23;ES;2
65512;2;713;739;1217;5870;23;ES;2
65551;1;447;803;215;6205;26;ES;2
65551;1;469;6401;6227;6100;26;ES;4
65551;1;519;2005;5867;5591;3;ES;2
65551;1;678;2825;6205;5864;26;ES;3
65551;2;232;5867;6336;882;3;ES;3
65551;2;1140;5867;1007;962;3;ES;4
65551;3;307;1007;2526;;3;PP;3
65546;1;170;6719;2017;839;12;ES;1
65546;1;396;1069;6448;955;18;ES;2
65546;1;461;916;5498;5891;12;ES;3
65546;1;679;1327;6448;955;18;ES;4
65546;1;718;5498;1085;398;12;ES;4
65546;1;1108;823;1128;6399;12;PP;3
65546;2;139;5619;955;7071;18;ES;1
65546;2;259;3773;717;6095;18;ES;1
65546;2;373;878;823;916;12;ES;3
65546;3;869;5891;1085;5498;12;ES;3
65546;3;1141;916;878;1128;12;ES, ENG;1
65546;3;1191;1327;6095;1069;18;PP;2
66589;2;1080;7617;6426;5860;28;ES;2
66589;3;636;5860;7617;6426;28;ES;4
66589;3;979;2413;5859;6605;2;ES;4
66591;1;219;1916;6258;1210;152;ES;2
66591;1;320;1292;6191;6550;9;ES;2
66591;1;432;5653;512;6191;9;ES;1
66591;1;549;1760;;;9;ES;3
66591;1;825;6191;2846;2827;9;ES;1
66591;2;79;1773;6447;512;9;PP;4
66591;2;741;6447;1340;1767;9;ES;3
66591;2;907;1210;7064;3412;152;ES;2
66591;3;206;5901;508;5879;152;ES;1
66591;3;777;5902;5535;5778;152;SH;3
66591;3;983;5778;7064;2780;152;ES;3
66593;1;325;522;5858;6137;8;ES;4
66593;1;1153;1750;5682;6137;8;ES;4
66593;1;1198;1705;;;8;ES;4
66593;2;238;5908;1506;1187;8;ES;3
66593;2;665;1425;522;6432;8;PP;4
66593;2;1114;5969;5682;522;8;ES;2
66593;3;114;6432;1724;5908;8;ES;3
66593;3;701;1576;6433;5375;30;PP;4
66593;3;974;1705;3440;522;8;ES;4
66595;1;1034;1808;1954;1339;10;ES;2
66595;1;1121;1859;9398;1415;124;ES;3
66595;2;632;6142;8171;1859;124;ES;4
66595;2;720;1377;1983;7026;124;ES;3
66595;3;71;6142;6162;1859;124;ES;3
66595;3;1067;9398;1983;1415;124;ES;3
66597;1;483;3299;7612;;1;ES;4
66597;2;20;6468;6522;6528;1;PP;3
66597;2;477;8173;519;1745;25;ES;2
66597;2;1055;6360;6012;3299;1;ES;3
66597;2;1139;6865;6360;6226;1;ES;1
66597;3;227;6012;6465;6360;1;ES;1
66597;3;944;7612;6360;6549;1;ES;2
66599;2;213;6093;5420;5664;26;ES;4
66599;2;379;6193;2843;819;20;ES;4
66599;2;677;849;1102;1152;20;ES;3
66601;1;509;916;878;8175;12;ES;2
66601;1;825;1553;1025;8736;31;ES;2
66601;1;846;1448;1877;;31;ES;2
66601;2;55;8736;5384;771;31;ES;4
66601;2;221;3401;398;878;12;ES;4
66601;2;390;916;878;8175;12;ES;3
66601;2;404;5891;6399;823;12;PP;2
66601;2;453;1128;6399;823;12;ES;2
66601;2;587;1877;1173;5384;31;ES;4
66601;2;1135;957;1106;771;31;ES;1
66601;3;56;957;1106;5892;31;ES;2
66601;3;370;1553;1025;771;31;PP;3
66601;3;863;614;1025;1553;31;ES;1
66601;3;922;5726;3401;823;12;ES;4
66601;3;1190;1877;957;6346;31;ES, ENG;1
66603;1;50;883;1927;959;154;ES;3
66603;1;397;1662;2035;93;29;PP;4
66603;1;1166;2003;1764;946;29;ES;2
66603;1;1188;1927;959;883;154;ES;3
66603;2;254;1791;2852;1432;154;ES;4
66603;2;704;1580;5869;581;29;PP;3
66603;3;315;959;1927;829;154;ES;3
66603;3;992;1764;;;29;ES;2
66605;1;268;1375;5862;1656;21;ES;2
66605;1;1035;6431;5896;5861;7;ES;4
66605;2;184;1385;766;5861;7;ES;3
66605;2;403;6431;1273;5896;7;ES;2
66605;2;452;5898;;;21;ES;4
66605;2;897;6420;6185;469;21;ES;2
66605;2;1065;766;1273;8739;7;ES;4
66605;2;1099;6166;;;21;ES;4
66605;3;110;6166;1149;5871;21;ES;2
66605;3;124;1944;5878;7619;7;ES;2
66607;1;384;5868;1350;5912;23;PP;2
66607;1;941;6994;5885;3693;0;ES;2
66607;1;1155;2959;6444;5912;23;ES;3
66607;2;180;6105;7019;5735;0;ES;4
66607;2;350;1029;949;;0;ES;4
66607;2;468;5868;5811;6551;23;ES;4
66607;2;821;1350;6179;1867;23;PP;1
66607;2;936;739;1900;6345;23;ES;3
66607;3;19;1403;2959;5868;23;ES;2
66607;3;85;5509;5912;1350;23;ES;1
66607;3;186;1867;1900;5912;23;ES;4
66607;3;1002;1403;6444;6179;23;ES;3
66609;1;96;1327;7071;5619;18;ES;2
66609;1;325;1069;955;408;18;ES;2
66609;1;589;7340;2880;;17;ES;3
66609;1;651;5619;7071;8172;18;ES;1
66609;1;934;3865;5489;1575;17;SH;3
66609;1;1113;5519;1327;1069;18;PP;1
66609;2;458;1069;955;;18;ES;2
66609;3;522;1069;955;6448;18;ES;4
66609;3;954;834;717;6027;18;ES;1
66611;1;511;1260;981;472;19;ES;1
66611;2;288;1260;8186;6249;19;ES;1
66611;2;1076;513;;;19;PP;4
66611;2;1199;7607;2766;887;19;PP;3
66611;3;442;7067;5473;6457;27;PP;3
66611;3;1005;1260;5494;472;19;ES;4
66613;2;228;305;6322;1424;14;ES;2
66613;2;266;3759;1255;867;14;ES;1
66613;2;479;6322;867;305;14;ES;2
66613;2;647;5460;6449;6507;14;ES;1
66613;2;818;1279;6449;6459;14;ES;1
66615;1;984;1587;5494;6249;19;ES;4
66615;2;82;6865;7613;7611;1;PP;1
66615;2;1113;6468;6361;8169;1;ES;1
66615;3;476;6468;6361;6865;1;SH;2
66615;3;1169;6528;6361;6468;1;ES, ENG;1
66617;1;504;318;7609;6437;28;ES;3
66617;1;568;1865;6088;6013;28;ES;2
66617;1;743;7609;318;6438;28;ES;4
66617;1;1013;5860;6426;6438;28;ES;3
66617;1;1021;6322;6507;;14;ES;2
66617;2;1073;6437;6247;7609;28;ES;4
66617;3;60;1073;1279;;14;ES;3
66617;3;850;867;377;6449;14;ES;3
66617;3;920;6322;1424;377;14;ES;2
66617;3;968;7617;5484;5860;28;ES;3
66619;1;341;1580;1764;5869;29;ES;2
66619;1;395;93;6453;1662;29;ES;3
66619;1;629;1817;1662;6469;29;ES;1
66619;1;957;1662;2003;1817;29;ES;2
66619;2;312;93;1976;6453;29;ES;2
66619;2;472;1580;93;2003;29;ES;2
66619;2;524;1662;5869;1404;29;ES;2
66619;2;780;946;1976;491;29;ES;1
66619;2;966;1764;6469;1024;29;ES;4
66619;2;1119;1069;408;;18;ES;4
66619;3;773;1662;1404;946;29;ES;3
66621;1;673;6279;1590;5713;25;PP;1
66621;1;967;7067;1912;5473;27;PP;2
66621;2;135;1103;5473;7067;27;ES;2
66621;2;894;519;1745;5736;25;ES;2
66621;2;1044;217;5579;5736;25;ES;2
66621;3;659;5473;8177;1103;27;ES;2
66621;3;901;5779;6590;5877;27;ES;2
66621;3;1131;6451;6329;5579;25;ES;2
66621;OT1;131;1761;1752;6279;25;ES;3
66623;1;420;823;1085;5891;12;PP;4
66623;1;604;469;2048;5882;21;ES;4
66623;2;185;839;6826;128;12;ES;2
66623;2;641;823;2017;3401;12;ES;3
66623;2;785;1128;5498;5891;12;ES;1
66625;1;1090;6401;;;26;PP;3
66625;2;69;849;2843;3331;20;ES;4
66625;2;103;6100;6205;6401;26;ES;1
66625;3;559;2843;;;20;ES;4
66625;3;744;6093;;;26;ES;4
66627;2;390;1403;;;23;ES;2
66627;2;551;2526;5866;6470;3;PP;3
66627;2;1050;6336;962;;3;ES;4
66627;3;166;882;6439;5866;3;ES;2
66627;3;1083;5912;1900;1217;23;ES;3
66627;3;1197;2526;5867;5866;3;PP;3
66629;1;20;1750;6432;5908;8;ES;2
66629;1;31;5908;5682;1750;8;ES;2
66629;1;670;1672;5899;5626;10;ES;3
66629;1;1135;6137;522;1705;8;ES;2
66629;2;427;5969;522;861;8;ES;3
66629;2;570;5682;6432;5908;8;ES;2
66629;2;995;861;6137;1724;8;ES;4
66629;3;144;5969;1425;1724;8;ES;3
66629;3;528;5969;1425;861;8;ES;3
66629;3;959;5618;5682;;8;ES;2
66629;3;1014;1808;2033;1672;10;ES;2
66629;3;1040;1808;1954;2033;10;ES;3
66629;3;1173;6137;861;522;8;ES;3
66631;1;263;2859;6191;5653;9;SH;3
66631;1;1181;1025;1173;5922;31;ES;4
66631;2;540;1173;;;31;ES;2
66631;2;813;512;3107;1393;9;ES;3
66631;2;931;1106;1101;771;31;ES;4
66631;3;258;5384;1101;;31;ES;3
66631;3;465;1173;771;1025;31;PP;1
66633;1;981;6434;7340;1821;17;PP;2
66633;2;260;5778;;;152;ES;4
66633;2;301;6435;508;5879;152;ES;1
66633;2;469;6434;6415;1821;17;ES;2
66633;2;901;6434;1821;7340;17;PP;3
66633;3;335;1821;5489;2950;17;ES;3
66633;3;411;5879;6258;508;152;ES;3
66633;3;704;2950;6434;1821;17;ES;2
66633;3;1152;2880;7340;401;17;ES, ENG;1
66635;1;488;7063;6344;7605;2;PP;3
66635;2;95;5605;6504;3633;30;ES;1
66635;2;242;5730;6458;5859;2;PP;4
66635;2;592;797;3633;728;30;ES;3
66635;2;928;5605;6433;790;30;ES;1
66635;2;976;1359;1851;7615;2;ES;2
66635;3;241;5375;1576;6433;30;PP;2
66637;1;570;1400;1029;5857;0;ES;1
66637;2;1134;5735;1029;6244;0;ES;3
66639;1;414;1212;6142;6162;124;ES;3
66639;1;446;6456;1040;966;24;PP;2
66639;1;949;6162;6142;6145;124;ES;2
66639;2;881;6162;8171;8730;124;PP;3
66639;3;161;6142;5486;6162;124;ES;3
66639;3;839;966;7065;6456;24;PP;4
66639;3;1137;966;1040;5652;24;ES;2
66641;1;573;1587;981;472;19;ES;2
66641;1;822;6162;6142;1415;124;ES;4
66641;2;211;1751;6082;5494;19;ES;2
66641;2;339;1983;8171;1212;124;PP;3
66641;2;386;5494;1587;1333;19;ES;1
66643;1;416;6185;1655;1656;21;ES;3
66643;1;789;5871;6420;5862;21;ES;1
66643;1;1094;6166;1655;5862;21;ES;3
66643;2;270;1149;1655;6166;21;ES;2
66643;2;847;2825;2860;3288;26;ES;3
66643;3;590;1656;1149;1655;21;ES;2
66643;3;1064;8185;6166;5862;21;ES;1
66645;2;87;6226;;;1;ES;3
66645;2;152;6381;6457;2091;27;ES;2
66645;2;669;5473;315;1103;27;ES;3
66645;2;747;1156;8177;1100;27;ES;1
66645;2;921;5779;315;6590;27;SH;3
66645;3;708;6360;;;1;ES;4
66645;3;1189;801;1566;6501;27;ES, ENG;4
66647;1;627;1385;;;7;ES;4
66647;2;133;8736;1101;614;31;ES;1
66647;2;355;5865;2092;1385;7;ES;4
66647;2;561;6431;1769;6567;7;ES;2
66647;2;814;5861;1273;6567;7;ES;4
66647;3;608;6431;475;5861;7;ES;4
66649;1;449;6011;6451;6253;25;ES;3
66649;2;220;519;6279;8173;25;ES;3
66649;2;576;6011;519;8173;25;ES;3
66649;3;40;6329;5713;1745;25;ES;2
66649;3;96;6448;1069;955;18;ES;3
66649;3;132;1761;1590;6279;25;ES;3
66649;3;161;1590;1752;6279;25;ES;3
66649;3;212;6253;5713;6279;25;ES;2
66649;3;945;8173;6011;5713;25;PP;1
66649;3;965;955;1327;8172;18;ES;2
66649;3;1068;6279;1752;6253;25;ES;1
66651;1;380;3400;1868;;154;ES;2
66651;1;835;3890;6173;5761;17;ES;3
66651;2;431;2826;;;154;ES;3
66651;2;531;1909;5694;7608;154;ES;1
66651;2;749;6434;1821;2950;17;ES;4
66651;2;1066;3890;2950;1575;17;SH;3
66651;OT1;33;427;1575;1821;17;ES;4
66653;1;176;6439;882;5632;3;ES;3
66653;1;182;849;6565;1152;20;ES;2
66653;1;874;6273;5876;6565;20;ES;2
66653;1;1192;5876;1152;2731;20;SH;2
66653;2;131;6910;1766;473;20;ES;2
66653;2;337;819;2731;;20;ES;4
66653;2;458;473;1766;1102;20;ES;2
66653;2;1090;6466;473;5905;20;ES;2
66653;3;170;1766;473;1102;20;ES;2
66653;3;389;2005;5867;6462;3;ES;3
66653;3;537;8735;7614;6193;20;SH;3
66653;3;618;5905;7614;5876;20;PP;1
66653;3;1147;2526;6470;5866;3;PP;3
66655;1;870;1040;6456;928;24;ES;3
66655;1;902;7605;5383;1763;2;ES;4
66655;1;1031;1930;1040;7065;24;PP;4
66655;2;659;6130;1816;6330;24;ES;2
66655;3;604;689;1851;5383;2;ES;2
66655;3;732;5730;1851;6458;2;SH;3
66655;3;862;6330;1816;928;24;ES;1
66655;3;1152;1816;6456;1930;24;ES, ENG;2
66655;3;1197;928;5652;1832;24;ES, ENG;2
66657;2;11;6235;5902;508;152;PP;1
66657;2;1136;2724;7064;5901;152;PP;4
66657;3;866;6453;5549;1024;29;ES;4
66657;3;1196;5778;5901;6235;152;SH, ENG;3
66659;2;128;1340;1767;1393;9;ES;1
66659;2;326;1429;1576;2730;30;ES;2
66659;2;841;1292;6191;5653;9;ES;3
66659;2;1025;5917;5894;1340;9;ES;2
66659;3;462;512;1292;1773;9;PP;3
66659;3;560;1456;1767;5917;9;PP;1
66659;3;763;1572;1456;;9;ES;3
66659;3;1159;2045;;;30;ES;2
66661;1;225;5908;430;861;8;PP;3
66661;1;1097;305;6507;5873;14;PP;4
66661;2;40;1750;5618;;8;ES;1
66661;3;69;430;3440;1187;8;SH;2
66661;3;84;1134;1279;867;14;PP;3
66661;3;136;861;1750;6137;8;ES;4
66661;3;213;1187;430;1506;8;ES;1
66663;1;149;1391;5863;5885;0;ES;4
66663;1;242;3888;5899;1902;10;ES;2
66663;2;268;5735;1400;5863;0;ES;3
66663;2;537;5857;1019;949;0;ES;4
66663;2;631;1954;2033;1808;10;ES;3
66663;3;193;5885;1842;;0;PP;3
66663;3;525;5863;6105;;0;PP;3
66665;1;232;6236;2959;5465;23;ES;2
66665;1;731;823;3401;1128;12;ES;3
66665;OT1;133;1085;5891;1128;12;ES;2
66667;1;467;217;5356;519;25;ES;1
66667;1;1142;1040;5652;6456;24;ES;3
66667;2;483;1930;;;24;ES;4
66667;2;661;30;928;1832;24;ES;1
66667;2;1026;1040;928;;24;ES;3
66667;2;1085;5356;5736;885;25;ES;1
66667;3;451;1590;6279;5713;25;PP;2
66667;3;1015;1930;;;24;ES;4
66667;3;1187;6130;1816;1832;24;ES, ENG;3
66669;2;340;7605;1359;5383;2;ES;3
66669;2;444;5859;7605;6344;2;ES;1
66669;2;1079;6344;;;2;ES;4
66669;3;27;1763;2413;5730;2;ES;1
66669;3;299;6162;8171;8730;124;PP;3
66669;3;678;1377;7026;1415;124;ES;3
66669;3;888;6458;1359;689;2;PP;1
66669;3;1195;1983;;;124;ES;2
66671;1;394;6093;5664;5661;26;ES;3
66671;1;831;5761;6173;3865;17;ES;2
66671;2;111;6093;2860;803;26;ES;4
66671;2;117;803;5420;2860;26;ES;3
66671;2;407;6401;6445;5661;26;ES;4
66671;2;639;2880;6254;7340;17;ES;2
66671;3;367;3865;6415;3890;17;ES;2
66671;3;1129;5881;876;6227;26;ES;3
66673;2;526;2722;5619;7071;18;ES;4
66673;2;546;6440;815;875;10;ES;3
