PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
343;59;1;2;1;0;6;0;0;0;0;0;0;0;1;0;0;2;68;52;82;1;2339;0;58;124.0;9.2;0.0;38.5;44.6;37;47;44.0;-6.3;30;39;43.5;-12.8;0;0;0
350;54;10;3;2;0;2;0;0;0;0;0;0;0;1;0;2;2;70;55;87;10;3332;18;162;100.5;3.2;1.1;56.2;20.5;90;35;72.0;24.9;70;30;70.0;25.4;1;0;0
353;155;154;3;3;2;2;0;1;0;0;0;0;0;3;2;2;0;70;62;77;12;2420;387;0;96.7;6.0;3.0;44.6;17.9;48;17;73.8;16.8;37;14;72.5;17.3;1;0;0
357;44;44;1;0;0;-2;0;0;0;0;0;0;0;2;0;0;1;48;51;42;0;325;0;156;33.3;0.0;22.2;22.2;33.2;5;7;41.7;-16.3;4;6;40.0;-12.4;0;3;2
446;56;56;2;0;0;-1;2;0;0;0;0;0;0;2;0;1;2;57;49;66;4;2080;0;22;97.9;1.7;3.5;32.9;46.7;29;40;42.0;-14.7;24;36;40.0;-19.3;0;0;0
489;50;26;2;0;1;2;0;0;0;0;0;0;0;3;0;0;2;65;50;81;1;1842;0;294;107.3;5.9;2.0;39.1;25.4;34;25;57.6;18.7;28;18;60.9;23.6;0;0;0
509;125;124;3;1;1;2;0;0;0;0;0;0;0;18;1;0;2;62;60;55;2;2816;0;379;108.9;5.1;2.6;32.0;35.8;31;49;38.8;-13.9;26;37;41.3;-13.5;0;2;1
510;54;10;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;58;53;60;2;1059;0;51;100.0;0.0;0.0;34.0;17.0;19;8;70.4;15.6;15;7;68.2;15.3;0;7;1
516;125;124;3;0;0;-1;0;0;0;0;0;0;0;2;1;1;3;61;53;70;3;1310;283;71;88.9;0.0;2.7;30.2;24.7;23;26;46.9;-2.5;14;13;51.9;0.9;0;22;16
517;44;30;3;0;0;-2;2;0;0;0;0;0;0;8;2;1;3;48;48;41;3;3339;151;335;97.5;2.2;4.3;21.6;34.5;41;57;41.8;-13.4;28;45;38.4;-15.5;0;0;0
543;153;152;2;0;1;-1;0;0;0;0;0;0;0;1;1;1;1;61;56;61;3;1979;79;226;89.9;1.8;3.6;34.6;23.6;37;24;60.7;7.1;27;17;61.4;8.5;0;0;0
549;153;152;3;0;1;0;0;0;0;0;0;0;0;7;3;1;4;60;56;61;3;3018;0;290;89.7;2.4;2.4;46.5;15.5;59;37;61.5;2.0;47;24;66.2;7.1;0;8;6
601;56;56;3;0;0;1;0;0;0;0;0;0;0;3;1;2;3;69;52;88;5;3063;0;150;105.0;4.7;3.5;38.8;49.4;48;59;44.9;-8.8;39;52;42.9;-13.7;0;0;0
612;44;30;2;0;2;0;0;0;0;0;0;0;0;2;0;1;3;62;53;66;3;1786;0;495;106.3;6.0;6.0;32.3;48.4;28;31;47.5;-9.9;20;25;44.4;-7.2;0;0;0
670;155;154;3;0;1;-1;2;0;0;0;0;0;0;8;1;2;8;65;49;84;3;3090;0;163;97.0;2.3;3.5;30.3;32.6;46;39;54.1;-9.1;33;31;51.6;-10.9;0;0;0
671;54;54;3;1;0;-4;0;0;0;0;0;0;0;1;1;0;4;54;51;60;3;2943;0;155;85.5;1.2;6.1;30.6;33.0;43;47;47.8;-11.1;32;36;47.1;-9.4;0;0;0
676;44;30;3;0;1;-1;0;0;0;0;0;0;0;1;1;1;0;63;60;69;6;2486;193;0;94.6;1.4;2.9;20.3;23.2;37;24;60.7;12.1;24;22;52.2;4.1;0;8;4
705;44;30;3;1;1;-3;2;0;0;0;0;0;0;10;1;0;5;53;51;46;4;3357;0;490;93.5;2.1;5.4;29.0;38.6;63;52;54.8;6.1;43;43;50.0;1.7;0;0;0
714;44;30;3;0;3;3;2;0;0;0;0;0;0;5;0;0;3;70;70;66;11;2955;597;140;107.6;6.1;2.4;39.0;30.5;56;43;56.6;8.2;43;27;61.4;18.0;0;3;2
720;44;30;3;0;2;-2;0;0;0;0;0;0;0;2;1;2;3;63;59;62;3;2861;463;0;98.4;2.5;5.0;21.4;37.7;40;45;47.1;-5.4;27;37;42.2;-9.3;0;0;0
732;125;124;3;2;2;3;0;0;0;0;0;0;0;2;2;0;2;69;65;70;8;2474;0;196;101.8;7.3;2.9;45.1;20.4;54;32;62.8;19.1;39;22;63.9;17.5;2;45;18
736;55;9;3;0;0;-5;0;0;0;0;0;0;0;4;0;0;3;67;63;62;9;3285;137;271;80.8;0.0;5.5;37.3;28.5;59;43;57.8;-1.2;42;32;56.8;-0.2;0;1;0
765;34;2;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;58;56;49;4;546;0;77;100.0;0.0;0.0;59.3;19.8;14;7;66.7;21.3;10;3;76.9;33.2;0;0;0
775;59;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;63;57;69;1;489;0;0;100.0;0.0;0.0;29.4;29.4;10;6;62.5;18.2;8;5;61.5;12.7;0;1;1
778;153;152;3;2;0;0;2;0;0;0;0;0;0;0;0;0;0;61;54;67;4;1092;45;161;105.6;6.6;6.6;29.7;39.6;16;14;53.3;-7.4;10;12;45.5;-17.5;0;15;9
788;44;30;1;0;0;-3;0;0;0;0;0;0;0;1;0;0;1;47;54;38;0;349;0;50;40.0;0.0;30.9;20.6;51.6;5;9;35.7;-23.6;4;8;33.3;-20.8;0;0;0
814;44;30;3;2;1;3;2;0;0;0;0;0;0;3;2;0;3;66;63;61;9;3022;64;422;104.2;7.1;3.6;44.1;29.8;57;42;57.6;9.7;44;32;57.9;13.5;0;4;2
816;59;1;3;2;1;2;0;1;0;0;0;0;0;2;0;1;4;70;68;68;14;2878;468;0;105.3;5.0;2.5;46.3;45.0;56;64;46.7;4.1;44;48;47.8;2.9;0;6;3
828;45;45;2;0;1;1;0;0;0;0;0;0;0;1;0;0;1;64;54;77;2;2048;0;83;99.5;5.3;3.5;29.9;19.3;31;31;50.0;-7.2;22;19;53.7;-4.4;0;0;0
836;54;10;3;0;1;2;0;0;0;0;0;0;0;7;1;0;3;69;53;87;5;3286;0;256;100.6;3.3;1.1;55.9;20.8;87;33;72.5;25.1;69;27;71.9;27.7;0;0;0
866;54;10;3;1;0;-5;4;0;0;0;0;0;0;2;1;3;2;67;62;63;11;3220;18;109;86.7;1.1;6.7;33.5;40.2;55;59;48.2;-11.5;40;47;46.0;-12.0;0;32;16
876;50;26;3;0;0;1;2;0;0;0;0;0;0;3;0;2;2;66;58;74;3;2045;163;187;105.8;3.5;1.8;33.4;37.0;36;37;49.3;12.2;24;29;45.3;8.6;0;4;1
877;41;7;3;2;0;-4;0;0;0;0;0;0;0;4;0;0;0;55;58;40;5;2106;0;86;80.5;3.4;10.3;37.6;35.9;34;34;50.0;13.8;26;26;50.0;12.1;0;2;0
884;155;155;2;1;1;3;7;0;0;0;0;1;0;2;0;0;2;52;50;58;5;1789;0;134;113.4;8.0;2.0;38.2;26.2;37;22;62.7;4.1;28;16;63.6;6.4;0;0;0
896;56;21;3;2;3;1;0;0;0;0;0;0;0;3;3;1;3;82;74;82;14;3569;349;0;99.6;5.0;4.0;40.3;31.3;61;50;55.0;6.7;49;40;55.1;5.7;0;0;0
899;125;124;1;0;0;-1;0;0;0;0;0;0;0;3;0;0;1;56;56;46;1;456;0;17;75.0;0.0;7.9;31.6;31.6;8;13;38.1;-7.5;4;7;36.4;-15.2;0;0;0
908;50;50;3;1;2;1;0;0;0;0;0;0;0;2;0;0;2;59;56;61;3;2842;0;282;105.9;3.8;2.5;27.9;32.9;40;53;43.0;4.3;30;38;44.1;7.7;0;0;0
911;59;1;2;0;0;0;0;0;0;0;0;0;0;2;1;2;0;63;53;73;2;996;45;0;100.0;0.0;0.0;32.5;36.1;19;16;54.3;7.4;15;13;53.6;2.6;0;0;0
922;54;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;54;49;1;345;0;0;100.0;0.0;0.0;20.9;10.4;6;2;75.0;12.2;4;2;66.7;1.2;0;1;1
925;54;10;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;60;51;63;3;278;0;0;100.0;0.0;0.0;77.7;12.9;8;2;80.0;29.1;8;2;80.0;34.0;0;0;0
931;123;31;3;0;0;-5;2;0;0;0;0;0;0;3;2;1;1;60;53;49;6;2756;0;57;83.9;0.0;6.5;28.7;40.5;36;54;40.0;-1.3;28;39;41.8;0.1;0;1;1
934;50;26;1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;46;50;39;0;462;0;0;0.0;0.0;7.8;0.0;85.7;0;16;0.0;-51.5;0;12;0.0;-55.6;0;0;0
938;155;154;3;1;2;2;2;0;0;0;0;0;0;0;0;0;1;63;61;59;5;2450;0;113;96.2;5.9;2.9;45.6;17.6;49;17;74.2;17.4;38;14;73.1;18.0;1;27;18
942;125;124;1;0;1;2;0;0;0;0;0;0;0;2;0;1;2;69;60;69;2;1005;0;123;105.7;10.7;3.6;53.7;25.1;21;15;58.3;22.4;18;8;69.2;30.9;0;0;0
943;155;154;3;0;4;3;0;0;0;0;0;0;0;3;2;1;3;74;66;73;10;3200;121;180;109.5;5.6;2.3;33.8;31.5;54;46;54.0;-10.0;37;36;50.7;-12.8;0;7;4
967;123;31;2;0;0;-3;0;0;0;0;0;0;0;3;0;0;5;62;52;75;1;1698;0;139;85.7;0.0;6.4;14.8;44.5;16;41;28.1;-6.2;14;28;33.3;1.3;0;0;0
975;153;152;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;66;62;70;1;863;0;193;98.6;4.2;4.2;37.5;33.4;16;15;51.6;-10.7;10;11;47.6;-13.5;0;0;0
980;50;26;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;56;53;49;0;426;0;0;100.0;0.0;0.0;50.7;25.4;8;4;66.7;22.7;7;3;70.0;28.0;0;0;0
1047;44;30;1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;47;49;46;0;313;53;0;80.0;0.0;11.5;23.0;57.5;5;11;31.3;-25.7;3;9;25.0;-27.8;0;0;0
1083;50;26;3;0;2;-2;0;0;0;0;0;0;0;5;1;0;4;66;67;59;9;3141;498;0;97.8;2.3;4.6;20.6;34.4;32;63;33.7;-8.9;22;42;34.4;-6.0;0;7;4
1127;155;155;3;1;2;0;0;0;1;0;0;0;0;1;2;0;0;73;61;86;7;2777;413;230;94.5;3.9;3.9;44.1;27.2;59;32;64.8;6.0;47;25;65.3;8.9;0;0;0
1198;153;152;3;1;1;0;0;0;0;0;0;0;0;2;0;2;7;80;60;92;8;3481;154;355;95.4;4.1;4.1;38.3;26.9;73;46;61.3;2.0;53;33;61.6;0.5;1;0;0
1210;45;28;3;0;1;-5;0;0;0;0;0;0;0;4;2;2;0;58;53;58;6;3816;187;302;84.8;0.0;4.7;34.0;31.1;62;52;54.4;5.9;48;41;53.9;3.9;0;0;0
1230;50;26;3;1;0;1;0;0;0;0;0;0;0;2;2;2;0;67;57;78;4;1830;503;0;106.9;3.9;2.0;31.5;35.4;33;32;50.8;13.6;21;25;45.7;8.7;0;0;0
1235;50;26;3;1;0;0;0;0;0;0;0;0;0;2;0;0;5;65;59;65;4;2929;163;200;102.7;2.5;2.5;32.0;49.2;48;63;43.2;5.1;34;52;39.5;1.3;0;6;5
1261;34;2;3;3;0;4;0;0;0;1;0;0;0;3;0;1;1;72;59;80;5;2715;0;240;121.4;4.0;0.0;18.6;29.2;26;41;38.8;-3.3;19;28;40.4;-3.4;1;39;24
1262;59;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;57;50;65;0;507;44;0;100.0;0.0;0.0;35.5;42.6;9;10;47.4;-2.6;7;8;46.7;-7.0;0;2;1
1311;62;10;2;0;0;0;0;0;0;0;0;0;0;3;0;0;2;54;49;61;6;1971;0;192;99.5;3.7;3.7;36.5;34.7;29;32;47.5;-0.8;25;27;48.1;0.7;0;0;0
1390;153;152;3;0;2;1;0;0;0;0;0;0;0;8;3;1;2;63;60;55;8;3125;109;326;101.0;2.3;1.2;36.9;21.9;65;42;60.7;1.0;46;27;63.0;2.5;0;7;4
1394;155;155;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;48;57;36;6;916;0;93;97.2;7.9;7.9;51.1;43.2;19;15;55.9;-9.8;15;12;55.6;-6.1;0;0;0
1395;50;26;3;1;1;0;2;0;1;0;0;0;0;3;1;0;2;61;61;52;7;2858;498;0;103.0;2.5;2.5;31.5;50.4;48;63;43.2;5.1;34;52;39.5;1.3;0;0;0
1426;59;1;3;1;2;6;0;0;0;0;0;0;0;13;1;0;0;63;52;76;6;3866;0;58;117.6;5.6;0.0;31.7;28.9;54;57;48.6;6.8;41;42;49.4;5.1;0;0;0
1464;125;124;3;2;0;1;0;1;0;0;0;0;0;6;2;0;1;60;53;49;7;2769;283;0;104.3;3.9;2.6;32.5;33.8;31;46;40.3;-11.7;26;36;41.9;-12.6;0;0;0
1484;125;124;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;55;55;0;850;0;180;100.0;0.0;0.0;21.2;25.4;13;13;50.0;-1.6;8;7;53.3;1.6;0;3;1
1492;62;62;1;0;1;0;0;0;0;0;0;0;0;2;0;1;0;62;58;64;0;781;0;0;100.0;4.6;4.6;41.5;41.5;13;12;52.0;0.0;10;10;50.0;-0.9;0;17;9
1512;41;41;3;0;1;-1;0;0;0;0;0;0;0;3;1;0;2;58;52;60;1;2716;0;58;97.6;4.0;5.3;26.5;30.5;35;47;42.7;4.6;25;29;46.3;7.4;0;0;0
1537;56;56;3;0;1;1;5;0;0;0;0;1;0;5;1;1;0;66;51;82;4;3195;0;155;103.7;1.1;0.0;30.4;22.5;46;36;56.1;7.4;35;29;54.7;4.4;0;0;0
1544;153;152;3;2;1;-1;4;1;0;0;0;0;0;0;1;1;2;59;61;57;9;3589;160;66;94.4;4.0;5.0;38.1;31.1;74;54;57.8;-3.8;54;39;58.1;-5.4;0;0;0
1554;56;56;1;0;1;1;0;0;0;0;0;0;0;2;0;0;0;71;54;87;3;1018;0;44;108.3;3.5;0.0;42.4;31.8;18;15;54.5;-13.5;16;12;57.1;-13.5;0;0;0
1563;125;124;2;0;1;2;0;0;0;0;0;0;0;5;0;1;4;78;55;90;3;2099;0;265;109.5;5.1;1.7;36.0;36.0;32;33;49.2;-3.2;28;28;50.0;-3.0;0;0;0
1571;50;50;3;0;1;0;4;0;0;0;0;0;0;5;2;0;3;57;55;59;6;3061;158;120;105.5;3.5;3.5;29.4;54.1;48;75;39.0;-1.5;32;57;36.0;-4.5;0;0;0
1601;123;123;2;0;0;-3;2;0;0;0;0;0;0;2;0;0;3;60;51;72;1;1709;0;119;85.0;0.0;6.3;10.5;42.1;13;39;25.0;-10.1;11;27;28.9;-4.7;0;0;0
1602;62;19;3;0;0;-3;0;0;0;0;0;0;0;6;2;1;1;73;63;71;13;3395;11;332;79.0;1.1;4.2;42.4;18.0;63;36;63.6;21.0;52;23;69.3;30.0;0;11;7
1610;123;31;3;1;2;0;0;0;2;0;0;0;0;4;3;1;3;62;56;63;5;3109;425;0;105.3;4.6;4.6;26.6;38.2;42;63;40.0;-1.4;32;48;40.0;-2.7;0;0;0
1612;54;10;3;0;0;-4;0;0;0;0;0;0;0;1;0;1;0;52;53;47;3;1670;0;0;78.9;0.0;8.6;30.2;41.0;29;26;52.7;-3.9;19;23;45.2;-10.5;0;0;0
1613;123;31;3;0;2;2;0;0;0;0;0;0;0;3;0;0;1;64;60;61;3;2214;174;0;114.3;3.3;0.0;22.8;24.4;30;30;50.0;11.3;22;22;50.0;10.2;0;0;0
1616;153;152;3;0;0;0;0;0;0;0;0;0;0;1;1;0;1;64;60;62;5;3206;181;174;97.0;2.2;2.2;37.1;24.7;66;43;60.6;0.7;47;28;62.7;2.0;0;2;2
1626;153;152;3;1;1;0;0;0;1;0;0;0;0;1;2;2;1;62;59;62;3;2174;145;174;99.4;3.3;3.3;44.7;41.4;48;35;57.8;-3.0;37;27;57.8;-4.8;0;0;0
1657;44;30;3;0;0;-2;0;0;0;0;0;0;0;2;0;1;2;70;54;82;4;3336;487;168;94.5;1.1;3.2;28.1;34.5;50;49;50.5;-0.7;38;39;49.4;0.7;0;0;0
1661;56;21;3;2;0;2;0;0;0;0;0;0;0;3;0;0;1;66;60;67;6;2836;241;220;109.2;3.8;1.3;30.5;38.1;36;39;48.0;-3.5;31;36;46.3;-7.1;2;3;3
1673;155;154;3;1;1;-1;2;0;0;0;0;0;0;4;0;0;1;62;62;57;8;2955;387;0;95.5;2.4;3.7;30.5;29.2;52;41;55.9;-6.9;34;29;54.0;-7.4;0;0;0
1686;34;2;2;0;1;-1;0;0;0;0;0;0;0;1;0;0;3;55;52;56;0;909;0;0;81.0;4.0;7.9;27.7;23.8;13;16;44.8;8.7;10;10;50.0;11.7;0;0;0
1702;55;9;3;0;0;-5;0;0;0;0;0;0;0;4;0;0;3;53;50;55;7;3455;37;178;80.0;0.0;5.2;35.4;26.0;59;44;57.3;-2.0;47;31;60.3;5.2;0;0;0
1715;55;9;3;1;3;2;0;0;0;0;0;0;0;5;0;0;3;69;66;64;5;2659;137;244;97.7;5.4;4.1;35.2;23.0;47;34;58.0;-0.8;38;24;61.3;6.1;0;2;2
1718;50;26;3;2;2;-2;0;1;0;0;0;0;0;4;0;0;2;69;68;63;6;3098;498;0;97.8;2.3;4.6;20.9;34.9;32;63;33.7;-8.9;22;42;34.4;-6.0;0;55;23
1744;62;19;3;0;0;-3;0;0;0;0;0;0;0;13;1;0;4;67;51;82;3;4070;127;283;92.1;1.8;4.4;33.6;33.6;64;62;50.8;2.4;50;50;50.0;2.4;0;0;0
1757;45;28;1;0;0;-1;2;0;0;0;0;0;0;3;0;0;0;62;52;79;1;974;84;16;94.4;0.0;3.7;29.6;66.5;14;27;34.1;-11.6;12;21;36.4;-8.1;0;0;0
1765;50;26;3;2;1;-1;6;0;0;0;0;0;0;4;0;2;6;63;63;61;7;3334;0;182;102.5;3.2;4.3;22.7;36.7;35;70;33.3;-9.9;25;47;34.7;-5.8;1;5;4
1774;57;12;3;1;1;0;4;0;0;0;0;0;0;3;1;3;1;67;63;71;5;3109;514;60;95.2;3.5;3.5;39.4;25.5;69;38;64.5;8.3;49;31;61.3;4.6;0;1;1
1779;34;2;3;0;2;3;0;0;0;0;1;0;0;3;0;2;7;61;51;74;6;3321;0;276;109.9;3.3;1.1;24.9;34.7;39;58;40.2;-1.7;30;44;40.5;-3.8;0;0;0
1786;45;28;3;0;2;0;0;0;1;0;0;0;0;2;0;1;1;71;67;76;7;3039;261;0;100.2;1.2;1.2;35.5;37.9;58;60;49.2;-1.9;43;45;48.9;-3.7;0;42;17
1804;153;152;3;0;2;1;2;0;0;0;0;0;0;6;3;1;2;69;61;77;4;3129;521;0;101.7;2.3;1.2;38.0;26.5;66;44;60.0;-0.1;47;29;61.8;0.8;0;53;25
1813;54;10;3;0;0;-4;0;0;0;0;0;0;0;2;0;1;4;55;57;49;7;2423;0;128;87.6;1.5;7.4;40.1;46.1;47;47;50.0;-8.2;36;37;49.3;-6.6;0;2;0
1818;34;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;52;61;1;447;0;0;100.0;0.0;0.0;48.3;24.2;8;6;57.1;8.4;7;3;70.0;23.7;0;1;1
1819;41;7;3;3;0;0;2;0;0;0;0;0;0;4;0;0;10;58;55;60;5;3594;0;269;106.0;4.0;4.0;25.0;40.1;43;75;36.4;-4.8;32;56;36.4;-7.2;1;0;0
1820;155;154;3;0;2;2;0;0;0;0;0;0;0;16;1;0;2;65;61;56;3;3187;0;196;105.8;4.5;2.3;32.8;28.2;54;42;56.3;-6.5;38;32;54.3;-7.3;0;2;1
1822;125;124;3;3;2;3;2;0;1;0;0;0;0;1;1;1;3;66;63;69;10;2656;283;145;104.5;6.8;2.7;43.4;24.4;55;38;59.1;14.5;40;28;58.8;11.0;0;6;4
1839;34;2;3;0;1;4;2;0;0;0;0;0;0;2;0;0;3;64;58;69;2;2807;232;0;126.7;5.1;0.0;19.2;30.8;26;46;36.1;-6.9;19;32;37.3;-7.6;0;1;1
1840;55;55;3;1;0;1;2;0;0;0;0;0;0;1;1;0;0;58;55;57;5;2332;0;0;103.2;4.6;3.1;30.9;26.2;39;29;57.4;-1.6;30;25;54.5;-3.1;0;29;17
1846;153;152;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;50;49;0;252;0;0;100.0;0.0;0.0;42.9;14.3;3;1;75.0;7.4;3;1;75.0;3.2;0;0;0
1848;123;31;3;2;0;2;2;0;0;0;0;0;0;7;1;1;3;69;61;78;6;2222;554;68;112.5;3.2;0.0;25.9;24.3;32;30;51.6;13.4;24;22;52.2;13.0;0;1;1
1854;54;10;3;1;0;-4;0;0;0;0;0;0;0;1;1;1;2;65;56;68;8;2455;18;237;87.4;1.5;7.3;41.1;45.5;48;48;50.0;-8.3;37;38;49.3;-6.6;0;42;16
1858;59;1;3;1;0;0;2;0;0;0;0;0;0;5;1;0;5;64;55;72;8;3041;70;0;104.3;2.4;2.4;27.2;53.3;37;81;31.4;-19.1;28;63;30.8;-22.9;1;0;0
1881;125;124;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;62;58;68;0;976;76;17;100.0;0.0;0.0;29.5;29.5;13;20;39.4;-6.9;11;12;47.8;-2.2;0;0;0
1882;45;28;3;0;0;2;0;0;0;0;0;0;0;6;0;0;5;72;53;93;8;3456;53;343;105.9;3.1;1.0;35.4;35.4;66;64;50.8;0.5;51;49;51.0;-0.6;0;0;0
1887;62;31;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;65;57;75;0;1426;368;0;105.8;2.5;2.5;20.2;37.9;19;22;46.3;-3.5;14;20;41.2;-8.6;0;1;0
1905;153;152;3;1;1;0;0;0;0;0;0;0;0;4;0;2;3;71;69;71;20;2975;476;0;92.5;2.4;2.4;48.4;19.4;62;38;62.0;2.8;48;25;65.8;6.5;0;8;1
1906;34;2;3;1;0;0;2;0;0;0;0;0;0;3;0;0;0;58;54;56;5;1514;232;0;95.8;4.8;4.8;38.0;28.5;25;28;47.2;7.0;20;18;52.6;11.5;0;15;1
1910;57;12;2;0;1;1;2;0;0;0;0;0;0;7;0;1;0;63;58;66;2;1310;0;0;110.0;2.7;0.0;27.5;22.0;18;16;52.9;-17.5;14;12;53.8;-16.6;0;0;0
1911;125;124;3;0;0;1;2;0;0;0;0;0;0;6;0;1;1;67;63;69;7;3117;704;18;102.7;4.6;3.5;33.5;31.2;45;48;48.4;-0.9;40;38;51.3;0.3;0;0;0
1917;41;41;3;0;2;-3;2;0;0;0;0;0;0;7;1;1;3;68;58;75;7;2222;106;136;87.5;3.2;8.1;38.9;38.9;36;39;48.0;11.6;27;30;47.4;9.0;0;30;14
1933;125;125;1;0;2;2;0;0;1;0;0;0;0;1;0;1;2;75;71;77;1;1017;76;17;105.7;10.6;3.5;53.1;24.8;21;14;60.0;24.6;18;8;69.2;30.9;0;0;0
1934;34;2;3;1;1;4;0;0;0;0;0;0;0;5;2;0;4;66;53;81;8;3789;205;216;111.6;5.7;2.9;30.4;39.9;54;72;42.9;2.5;42;51;45.2;3.5;0;0;0
1937;50;26;3;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;54;51;56;2;1254;0;43;94.1;0.0;2.9;20.1;48.8;11;30;26.8;-15.0;9;18;33.3;-6.1;0;19;7
1942;54;10;3;0;0;-5;2;0;0;0;0;0;0;3;0;1;3;62;50;74;3;3796;0;242;90.4;0.9;5.7;30.3;44.6;64;70;47.8;-13.3;43;56;43.4;-16.9;0;0;0
1943;62;19;3;1;0;-2;0;0;0;0;0;0;0;9;1;1;3;59;51;66;5;3381;0;395;93.8;1.1;3.2;30.9;33.0;47;50;48.5;-1.3;38;41;48.1;-0.7;0;0;0
1951;62;62;1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;48;50;42;0;407;0;0;80.0;0.0;8.8;26.5;44.2;6;5;54.5;2.9;5;5;50.0;-0.8;0;4;3
1953;55;9;3;2;2;-1;0;0;0;0;1;0;0;4;0;0;0;67;70;60;8;2894;412;228;90.0;3.7;5.0;37.3;24.9;56;28;66.7;11.2;38;23;62.3;7.4;1;2;1
1961;54;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;51;56;2;703;0;0;100.0;0.0;0.0;46.1;20.5;14;6;70.0;19.8;12;5;70.6;24.2;0;0;0
1977;55;9;3;0;4;2;2;0;1;0;0;0;0;5;0;1;2;80;62;94;10;3323;458;295;106.2;4.3;1.1;37.9;20.6;66;35;65.3;10.1;47;28;62.7;8.7;0;0;0
1981;55;9;3;0;2;0;0;0;0;0;0;0;0;1;1;1;3;60;52;63;6;3097;25;191;100.0;4.6;4.6;33.7;33.7;50;45;52.6;-8.7;32;37;46.4;-15.2;0;0;0
2015;62;19;2;0;0;0;2;0;0;0;0;0;0;3;1;0;0;65;49;85;4;2039;0;108;100.5;3.5;3.5;35.3;37.1;30;36;45.5;-3.9;25;31;44.6;-4.5;0;0;0
