PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
26;2021;17;0;82;16;34;52;-1;9;13;0;1;68;2;245;0;0;132;6;70;72;96295;18736;3568;0;0
26;2022;17;0;82;20;53;59;17;9;11;0;4;69;5;255;2;1;160;22;69;80;99432;14726;10316;0;0
26;2023;17;0;82;15;62;22;32;3;15;1;0;70;4;226;0;0;145;25;72;133;96968;11186;9007;0;0
26;2024;17;0;82;10;57;25;3;3;25;2;1;65;2;284;0;0;133;11;75;123;97611;12301;3895;1;0
26;2025;17;0;82;14;21;14;-4;2;1;1;1;61;1;179;0;0;76;13;40;134;87637;1101;8091;0;0
26;2026;20;0;72;5;12;12;-19;3;3;0;0;59;1;133;0;0;88;15;37;63;63676;3709;2236;0;0
30;2021;21;0;82;3;12;49;0;0;0;1;0;58;1;80;0;0;86;8;19;118;83117;375;7562;0;0
30;2022;21;0;82;5;14;20;-9;0;0;2;1;57;0;108;0;0;84;17;25;140;83744;146;6193;0;0
30;2023;21;0;82;6;15;29;1;1;0;0;0;58;1;82;0;0;70;10;34;152;70282;987;3609;1;0
30;2024;21;0;35;4;8;10;-4;0;0;1;0;57;0;40;0;0;44;12;19;57;32118;244;1997;0;0
30;2025;8;0;74;5;23;32;22;0;2;0;0;59;1;113;0;0;83;25;55;140;72572;2253;5587;0;0
30;2026;8;0;75;2;16;31;-9;0;0;0;0;57;0;97;0;0;61;17;52;147;74878;742;2890;1;0
30;2027;59;1;67;4;16;28;5;0;2;0;1;61;0;86;0;0;110;11;36;152;67603;2499;10666;0;0
43;2021;61;1;46;7;10;38;-4;0;0;1;0;70;0;70;0;0;114;14;22;55;42029;632;6699;0;0
43;2022;61;1;49;4;10;32;-4;0;0;1;1;69;0;64;0;0;87;20;19;108;47113;569;9033;0;0
43;2022;16;0;15;0;8;8;11;0;0;0;0;59;0;30;0;0;17;2;8;23;14970;210;1797;0;0
43;2023;43;1;40;7;15;78;12;0;1;0;0;69;1;55;0;0;38;12;15;47;32941;501;4470;0;0
43;2024;43;1;61;8;20;45;7;0;0;1;0;64;1;102;2;2;82;17;25;99;57621;809;13349;1;1
43;2025;43;1;66;5;9;61;-12;0;1;0;0;60;0;99;0;0;118;33;16;120;67948;2050;10300;1;0
43;2026;18;0;2;0;1;4;-1;0;0;0;0;48;0;2;0;0;2;0;1;0;1943;0;156;0;0
43;2026;60;1;61;9;13;65;6;0;0;2;2;65;1;108;0;0;97;28;34;152;62396;520;12385;1;0
43;2027;60;1;58;9;18;55;17;1;0;0;1;64;0;136;0;0;121;22;34;138;57786;469;12321;1;0
52;2021;58;1;51;2;11;36;-28;0;2;0;0;67;1;74;0;0;45;19;16;66;51709;1438;8473;0;0
52;2022;59;1;72;10;21;52;-6;4;10;0;1;70;1;177;0;0;79;37;22;72;64731;17283;5376;0;0
52;2023;37;1;74;6;10;28;-19;2;1;0;0;66;2;95;0;0;76;26;37;62;66128;3522;8328;0;0
52;2024;37;1;6;0;3;2;0;0;1;0;0;60;0;8;0;0;5;3;0;8;5581;316;827;0;0
65;2022;57;1;53;3;6;18;0;0;1;0;0;59;0;49;2;0;46;15;15;103;46189;434;8685;0;0
66;2021;43;1;60;5;33;46;11;2;4;0;0;78;2;100;0;0;71;21;26;173;66302;6791;8692;0;0
66;2022;26;0;82;8;23;28;18;1;0;0;2;60;1;156;0;0;118;20;48;96;90116;3342;3945;0;0
66;2023;3;0;73;6;9;27;-29;0;0;0;0;58;0;138;0;0;135;18;37;74;69999;576;7253;1;0
66;2024;36;1;66;7;19;36;5;3;4;1;0;76;1;92;0;0;85;23;58;215;69966;8451;13446;0;0
66;2024;3;0;13;0;6;0;4;0;0;0;0;59;0;24;0;0;11;0;8;11;12991;20;1637;0;0
66;2025;124;0;70;3;20;14;-36;0;1;0;0;61;0;110;0;0;92;18;46;111;82671;1652;5815;0;0
66;2026;124;0;62;2;13;24;-24;0;0;0;1;57;0;72;0;0;82;18;23;116;64989;563;5861;0;0
66;2027;125;1;19;2;8;10;0;0;1;1;1;76;0;34;0;0;20;7;8;70;20410;2115;3188;0;0
66;2027;33;1;21;1;2;12;2;0;1;0;0;77;0;32;0;0;32;14;7;67;24156;1034;2622;0;0
66;2027;29;0;16;1;2;8;12;0;0;1;0;60;1;31;0;0;17;4;15;17;16277;92;2134;0;0
68;2021;26;0;82;24;40;59;-19;19;19;0;1;77;4;166;22;7;155;86;38;7;79819;18715;716;0;0
68;2022;26;0;67;38;33;18;16;1;2;1;2;71;4;197;72;34;128;97;40;24;75283;2611;865;2;0
68;2023;26;0;82;22;25;14;-21;0;0;1;0;66;2;220;16;6;122;81;41;11;74196;3064;2770;0;0
68;2024;26;0;5;2;2;0;5;0;0;0;1;67;0;8;1;1;3;4;2;0;3987;0;281;0;0
68;2026;44;1;3;0;0;0;-1;0;0;0;0;58;0;1;12;4;0;1;0;1;1015;0;315;0;0
68;2026;50;1;41;15;16;20;4;6;6;0;0;69;3;147;3;2;24;14;12;10;26302;10561;1016;0;0
68;2026;41;1;28;4;22;14;18;1;1;0;0;70;1;66;11;4;22;11;8;9;25098;2160;934;0;0
68;2027;153;1;64;9;20;10;-1;5;5;0;0;62;2;94;88;35;22;23;9;19;30522;6865;1194;0;0
74;2024;59;1;1;0;0;0;0;0;0;0;0;86;0;1;0;0;1;0;0;2;981;0;34;0;0
74;2025;59;1;34;1;4;12;-7;0;0;0;0;62;0;27;92;38;22;9;11;11;20714;449;5248;0;0
74;2027;59;1;60;5;15;34;16;1;0;0;0;70;2;102;125;57;65;20;15;24;46958;648;11223;0;0
76;2021;36;1;62;14;39;66;-12;4;20;0;0;69;3;148;1095;579;80;22;22;33;50277;17593;33;0;0
76;2022;36;1;72;12;29;42;5;5;8;0;0;69;1;143;906;492;110;22;21;43;52137;19156;252;0;0
80;2022;52;1;54;5;13;24;-25;1;2;0;0;60;0;59;59;24;76;17;18;98;45684;5987;6059;0;0
82;2021;29;0;82;15;18;34;-13;7;9;0;2;62;1;204;0;0;105;11;61;36;87189;13289;3357;0;0
82;2022;27;0;52;20;15;20;0;6;7;0;0;63;3;186;0;0;75;9;36;38;54058;8280;1362;0;0
82;2023;27;0;82;26;25;22;4;10;11;2;2;65;6;288;0;0;196;26;82;98;88429;16615;3770;0;0
82;2024;27;0;81;11;14;47;10;2;1;0;0;62;4;209;0;0;153;16;69;76;89728;4666;3124;0;0
82;2025;27;0;82;15;38;39;25;4;4;0;1;63;3;220;0;0;175;21;58;99;90895;4619;3784;1;0
82;2026;27;0;78;17;28;23;19;3;4;0;3;63;1;212;0;0;160;10;42;96;83946;4911;4518;1;0
82;2027;28;0;64;6;18;31;-20;0;1;1;1;61;1;125;0;0;125;23;40;106;68895;1048;5277;3;0
83;2021;48;1;61;17;24;74;2;3;5;0;0;73;1;119;895;441;154;31;31;29;55981;6164;5473;0;0
83;2022;48;1;75;14;21;78;8;2;3;1;0;67;1;149;1015;534;158;28;19;25;62423;5069;6130;0;0
83;2023;48;1;61;4;17;45;14;0;0;0;1;65;2;64;619;324;94;17;22;27;39554;856;8658;1;0
83;2024;123;1;14;1;2;8;-1;0;0;0;0;61;0;15;115;65;28;1;3;3;7956;0;1909;0;0
83;2024;31;0;17;3;1;4;-7;0;0;0;0;58;0;22;10;2;19;12;6;4;9925;75;212;0;0
83;2025;123;1;32;4;12;19;6;0;0;0;0;60;0;30;32;18;53;13;4;17;19160;28;2974;0;0
83;2025;31;0;8;1;4;2;5;0;0;0;0;62;0;8;2;1;11;2;1;0;3499;0;151;0;0
83;2025;17;0;19;1;5;0;-1;0;0;0;0;61;0;17;7;1;31;12;7;6;14936;67;180;0;0
83;2026;43;1;72;18;20;34;9;1;1;0;4;63;2;129;153;77;126;17;22;32;56395;1599;13610;0;0
83;2027;43;1;63;9;13;22;6;0;1;0;0;61;1;103;79;43;122;18;10;20;48898;3311;5381;0;0
84;2022;49;1;58;9;13;27;-3;0;0;0;0;56;1;68;21;8;69;20;10;23;44659;977;684;1;0
85;2021;43;1;61;17;34;32;11;5;16;1;0;70;5;114;992;508;25;17;11;42;51254;13386;2140;0;0
85;2022;55;1;59;11;42;26;7;6;22;0;0;70;2;100;917;467;31;4;25;37;39004;15323;246;0;0
86;2022;33;1;39;6;20;34;-13;1;12;0;0;72;0;95;1;1;46;22;20;58;37163;10813;4296;0;0
86;2022;27;0;2;1;0;0;-2;0;0;0;0;57;0;1;0;0;3;0;3;2;2050;0;71;0;0
90;2021;61;1;58;7;16;28;0;1;3;0;1;64;0;84;0;0;68;25;42;129;59487;1647;12441;0;0
90;2022;42;1;66;9;21;57;2;1;1;0;0;60;1;104;0;0;75;13;31;101;68311;6258;5363;1;1
93;2021;5;0;74;18;36;42;0;7;19;0;0;73;4;220;106;56;131;67;37;8;68091;15809;533;0;0
93;2022;5;0;82;39;64;42;2;10;18;0;0;71;5;243;87;43;90;72;37;9;81455;12485;428;0;0
93;2023;12;0;47;25;25;16;3;5;5;0;0;69;1;146;36;14;62;51;23;10;42747;7254;912;0;0
93;2023;31;0;20;12;12;6;11;1;5;0;0;73;1;68;0;0;33;38;14;3;18833;4554;136;0;0
93;2024;12;0;41;21;16;17;-5;6;4;0;0;71;3;119;8;2;64;31;17;12;38907;7003;64;1;0
93;2024;18;0;37;15;10;13;2;0;0;0;0;66;2;72;40;20;36;31;11;8;34871;660;1560;1;0
93;2025;18;0;81;33;54;48;25;8;10;0;0;72;2;214;118;54;94;96;51;19;83838;12778;1049;2;0
93;2026;18;0;78;23;46;61;4;3;13;0;0;67;5;179;96;42;74;80;45;21;66818;12398;281;2;0
93;2027;18;0;62;12;28;28;8;0;5;0;0;65;1;96;20;8;45;40;18;13;47372;6582;510;0;0
94;2021;19;0;80;19;30;20;-2;12;19;0;2;67;7;229;0;0;94;10;60;57;81483;17493;4308;0;0
94;2022;19;0;81;13;41;10;28;3;14;1;4;65;1;248;0;0;85;13;65;76;86176;14705;5317;0;0
94;2023;3;0;82;18;49;6;28;7;13;0;1;68;0;276;0;0;142;18;75;152;96484;15753;2264;0;0
94;2024;3;0;82;12;28;8;-13;2;6;0;1;65;2;199;0;0;99;11;70;108;93432;12287;2414;0;0
94;2025;18;0;81;15;41;12;14;8;14;0;0;64;3;267;0;0;98;14;67;93;87922;11736;5494;0;0
94;2026;18;0;82;11;28;23;1;2;4;1;0;61;0;194;0;0;66;20;64;109;87644;2584;8096;1;0
94;2027;3;0;15;4;2;2;2;1;0;0;0;60;1;27;0;0;15;5;11;20;15265;501;269;0;0
94;2027;29;0;50;9;20;14;10;5;4;0;1;63;1;108;0;0;53;9;48;55;51863;6317;1205;0;0
107;2021;38;1;36;12;13;26;3;2;0;0;0;67;3;79;12;6;34;9;13;14;30586;4294;184;0;0
107;2021;3;0;19;1;4;12;3;0;0;0;2;62;0;9;2;1;29;13;3;5;11876;69;1304;0;0
107;2022;62;1;52;15;19;13;13;3;0;0;0;68;3;127;61;29;38;10;29;38;42937;4430;3620;0;0
107;2022;19;0;12;1;2;0;1;0;0;0;0;61;0;3;22;8;13;10;6;2;5735;4;1530;0;0
107;2023;62;1;66;10;19;57;5;0;5;0;0;67;2;105;254;135;63;32;32;83;59019;3707;9163;1;1
107;2024;62;1;71;16;25;34;4;4;5;2;0;67;2;151;69;28;83;19;26;53;56639;9376;5271;0;0
107;2025;62;1;15;3;8;10;6;0;1;0;1;65;0;36;22;6;4;6;5;10;13632;863;1421;0;0
107;2025;19;0;1;0;0;0;0;0;0;0;0;65;0;3;0;0;1;0;1;1;796;0;0;0;0
107;2026;62;1;35;6;16;22;14;0;0;1;1;64;0;64;180;72;36;12;8;19;27772;252;6040;0;0
107;2026;19;0;34;2;7;4;-1;0;0;0;0;61;0;33;0;0;27;18;6;19;18796;78;945;0;0
107;2027;62;1;65;14;20;58;22;2;0;1;1;68;6;102;299;138;86;11;22;42;48681;944;13459;0;0
110;2021;121;4;59;9;15;34;0;2;0;1;1;73;2;98;0;0;93;16;22;171;60112;2018;12541;0;0
110;2022;121;4;68;14;28;31;17;0;4;1;1;71;1;110;0;0;110;22;39;206;66879;4392;13008;1;0
110;2023;43;1;39;3;5;22;7;0;1;0;0;64;0;24;0;0;39;3;13;93;34893;46;7364;0;0
110;2024;43;1;35;4;5;10;-11;0;1;0;0;59;1;34;0;0;37;12;13;57;31844;637;6597;0;0
110;2027;125;1;7;1;0;7;3;0;0;0;0;65;0;5;0;0;10;1;3;11;5709;51;1263;0;0
110;2027;38;1;16;1;2;4;5;0;0;0;0;68;0;16;0;0;26;1;11;34;13653;104;2851;0;0
111;2021;61;1;49;11;28;24;-12;5;14;1;0;78;0;161;0;0;22;24;20;63;43045;12504;4397;0;0
111;2021;16;0;1;0;0;0;0;0;0;0;0;54;0;6;0;0;2;0;0;1;1246;0;109;0;0
111;2022;61;1;42;8;18;36;-8;4;9;0;0;77;0;112;0;0;44;21;7;55;40812;10807;3324;0;0
111;2022;16;0;17;3;1;4;-10;0;0;0;1;56;0;30;0;0;14;3;7;15;16285;329;781;0;0
111;2023;59;1;57;17;36;42;0;5;14;2;2;78;0;161;1;1;40;25;15;45;52082;16270;4881;0;0
111;2024;59;1;27;4;6;10;3;2;2;0;0;72;0;61;0;0;18;7;3;12;26902;5263;2064;0;0
111;2024;38;1;4;0;0;14;-3;0;0;0;0;67;0;8;0;0;0;2;0;6;3867;712;372;0;0
111;2024;25;0;48;9;23;26;12;6;10;1;0;64;1;117;0;0;93;15;41;40;46230;8005;2447;0;0
111;2025;25;0;36;4;15;31;4;2;1;0;0;61;0;70;0;0;57;9;12;36;32758;2736;1063;0;0
111;2027;152;0;37;1;11;18;-14;0;1;0;2;63;0;77;0;0;74;12;23;48;40253;1131;5213;0;0
112;2021;48;1;71;34;39;22;2;19;16;0;0;73;2;305;152;60;26;40;29;41;60373;22477;375;0;0
112;2022;48;1;75;22;32;34;-14;10;17;0;0;70;5;235;141;66;21;33;19;49;61751;21551;827;0;0
112;2022;14;0;2;0;0;0;0;0;0;0;0;59;0;4;0;0;2;0;0;0;1051;0;24;0;0
112;2023;48;1;38;13;13;4;3;5;5;0;0;67;2;112;24;16;17;16;7;19;20885;8329;710;0;0
112;2024;48;1;52;11;8;6;-1;3;0;0;0;60;2;71;47;21;24;9;3;24;22734;3849;940;0;0
112;2025;48;1;49;22;24;47;-4;10;8;0;0;70;1;147;46;26;40;17;15;31;33894;14032;214;0;0
112;2025;14;0;7;1;1;2;0;0;0;0;0;58;0;10;27;10;1;0;1;1;3387;50;178;0;0
112;2026;48;1;49;7;10;26;-7;0;3;0;0;59;0;57;171;81;19;7;5;24;21744;2587;1407;0;0
112;2027;48;1;65;16;27;44;-2;4;7;0;0;66;1;170;65;34;48;33;18;57;53365;12427;505;0;0
117;2021;80;3;68;32;53;42;24;17;19;1;1;75;2;263;139;75;70;26;20;60;64244;17788;6979;1;1
117;2022;80;3;68;40;51;44;28;18;19;2;1;78;7;316;354;143;96;34;27;66;62852;18236;11743;2;0
117;2023;32;1;43;9;21;18;18;2;3;0;0;67;2;89;85;46;48;17;12;40;35062;4140;3477;0;0
117;2023;23;0;28;2;1;0;-5;0;0;1;0;55;1;22;10;5;15;16;5;4;9518;42;1234;0;0
117;2024;23;0;81;29;20;43;0;9;6;0;0;65;5;209;6;2;76;62;31;15;55145;6786;0;1;0
117;2025;23;0;82;15;26;22;7;0;0;0;0;63;0;158;5;1;63;60;28;28;54379;543;459;0;0
117;2026;8;0;24;2;6;9;-2;0;0;0;1;61;1;46;14;5;17;14;6;9;11734;32;817;1;1
117;2027;33;1;63;24;30;38;-4;9;13;0;1;71;3;227;106;49;75;23;26;57;58467;15568;2913;0;0
118;2021;62;1;62;15;20;28;-9;5;11;0;0;66;4;122;49;23;89;22;13;21;41652;14907;239;0;0
118;2022;62;1;40;13;16;18;-1;9;11;0;0;72;3;118;44;24;62;14;14;27;30153;11687;297;0;0
118;2023;19;0;79;11;12;10;-17;1;0;0;0;62;2;88;294;140;83;57;38;33;51341;570;4912;0;0
118;2024;19;0;10;0;1;2;-5;0;0;0;0;62;0;8;6;3;8;7;1;3;5406;1506;22;0;0
118;2024;62;1;59;21;21;26;2;11;8;0;0;73;3;169;61;27;104;17;25;55;49048;16419;265;0;0
118;2025;62;1;76;25;30;42;12;4;14;0;0;71;3;225;146;76;150;31;31;53;63981;19408;1900;0;0
118;2026;62;1;6;5;0;2;5;2;0;0;0;75;1;18;38;15;7;1;1;3;4945;2125;3;0;0
118;2026;19;0;58;11;20;15;-10;0;2;0;0;60;0;71;570;249;45;61;27;16;45566;2277;216;0;0
118;2027;10;0;67;9;15;14;-21;0;0;2;1;57;2;72;539;232;22;48;31;17;38019;1264;1820;0;0
120;2021;93;2;22;7;5;14;9;1;1;1;0;69;1;55;34;20;57;8;6;11;20527;2246;1000;0;0
120;2022;93;2;65;22;22;70;0;5;4;1;0;67;1;132;110;45;143;24;28;62;57233;4684;4988;0;0
128;2021;5;0;82;20;50;46;7;5;27;2;2;71;5;137;1332;761;88;103;53;18;77171;15640;11845;0;0
128;2022;5;0;80;32;45;29;7;6;6;2;4;70;7;126;1444;845;78;86;82;26;82884;7231;11106;1;0
128;2023;24;0;59;8;16;10;-29;2;0;2;0;62;1;62;675;382;43;53;45;17;47636;2189;4442;0;0
128;2023;27;0;21;3;9;4;-7;0;2;0;2;63;0;32;274;146;16;13;16;5;19004;774;1559;0;0
128;2024;27;0;82;20;30;24;-2;4;8;0;2;69;3;139;1224;705;71;77;94;33;73570;12138;11227;0;0
128;2025;27;0;82;15;30;16;4;0;2;0;1;68;3;72;1164;658;76;53;80;36;75071;4169;8768;0;0
128;2026;27;0;82;17;31;20;0;2;2;1;1;65;1;65;1037;578;73;51;62;29;69295;3603;10013;0;0
128;2027;8;0;28;2;8;6;-3;0;0;0;1;60;0;23;225;126;18;21;17;14;16232;115;4915;0;0
128;2027;17;0;27;1;7;8;-3;0;0;1;1;65;0;10;382;215;11;14;24;12;24171;760;3128;0;0
129;2021;45;1;25;2;5;20;-5;2;2;0;0;64;0;50;0;0;7;14;3;14;20585;5951;1927;0;0
129;2022;45;1;45;5;12;19;-9;0;1;0;0;63;2;72;2;0;32;19;11;34;41178;815;4814;0;0
129;2027;34;1;63;17;15;35;-14;7;5;1;0;75;0;213;0;0;52;27;15;38;58511;15500;4434;1;0
134;2027;32;1;3;1;0;2;2;0;0;0;0;61;0;5;13;7;1;2;0;0;1619;0;628;0;0
134;2021;44;1;51;14;14;24;7;3;1;0;0;64;0;87;227;105;36;16;17;23;42016;3258;9059;0;0
134;2022;44;1;72;16;17;40;-5;2;2;1;1;63;6;131;226;110;62;23;11;35;59193;7040;10063;0;0
134;2023;44;1;54;8;9;20;8;0;0;0;1;62;0;45;124;48;44;11;10;32;35636;547;7824;0;0
134;2024;44;1;61;6;13;32;2;0;2;0;3;63;1;53;150;68;44;15;14;38;33643;1772;10110;0;0
134;2027;125;1;55;7;13;30;-11;0;1;1;2;63;0;55;70;33;45;10;6;20;37738;609;5704;0;0
135;2021;51;1;46;4;10;16;7;1;0;0;0;61;1;61;47;23;31;6;9;11;24780;801;1298;0;0
135;2022;39;1;75;14;41;42;3;5;13;1;1;69;0;160;10;5;130;28;12;42;62688;17006;1366;0;0
137;2021;7;0;78;10;36;35;-5;2;17;0;0;69;0;114;490;251;104;49;39;25;71494;16274;640;1;0
137;2022;7;0;55;13;24;21;-24;7;7;0;0;64;1;72;793;446;44;33;24;21;50711;9151;9;1;0
137;2022;30;0;27;3;7;6;0;0;1;0;0;64;1;12;75;35;47;21;6;6;22698;1172;1862;0;0
137;2023;30;0;82;14;18;34;-12;3;1;1;0;63;2;90;469;262;104;51;36;35;61655;3860;4233;0;0
137;2024;30;0;17;1;2;2;4;0;0;0;0;64;0;11;16;6;21;6;10;2;11059;0;696;0;0
137;2024;31;0;28;1;9;4;4;0;0;0;0;60;0;20;164;84;20;8;9;8;16238;116;155;0;0
137;2024;19;0;21;1;5;2;-6;0;0;1;0;64;0;12;219;133;11;8;10;26;11522;92;3491;0;0
137;2025;19;0;16;2;5;4;3;0;0;0;0;58;0;12;147;81;8;9;3;7;10355;70;35;0;0
137;2026;3;0;64;3;14;8;-2;0;0;0;0;58;0;46;250;129;39;34;19;14;32280;528;2162;0;0
137;2026;36;1;1;0;0;0;-2;0;0;0;0;58;0;1;2;2;3;1;0;0;981;177;23;0;0
137;2026;20;0;17;3;2;4;-6;0;0;0;0;58;0;14;148;91;13;12;4;5;9671;25;682;0;0
137;2027;7;0;37;6;8;2;1;0;0;0;0;60;3;29;254;142;18;15;13;19;19177;98;924;0;0
142;2021;6;0;82;14;34;46;-16;7;21;0;2;65;1;265;2;1;109;12;72;80;93391;15838;4592;0;0
142;2022;6;0;82;10;28;22;-30;4;16;0;0;63;2;259;0;0;132;21;67;86;97486;13696;4418;0;0
142;2023;25;0;82;20;56;60;49;6;19;0;0;67;7;297;2;1;104;25;73;123;99882;11840;8755;2;1
142;2024;25;0;6;1;5;4;0;1;1;0;0;71;0;15;0;0;12;2;3;14;7116;1134;1061;0;0
142;2024;14;0;76;13;27;31;39;1;2;0;2;60;1;164;0;0;108;27;47;120;83276;2914;9666;1;0
142;2025;14;0;79;12;33;29;37;0;3;0;2;62;4;189;0;0;66;13;50;124;87318;3648;4698;1;0
142;2026;14;0;82;10;28;14;9;3;2;1;0;61;0;158;0;0;79;17;56;108;86274;3058;4558;0;0
142;2027;14;0;35;3;7;6;3;1;0;0;0;57;0;56;5;1;26;7;19;59;33841;287;1735;0;0
143;2021;35;1;75;12;18;24;-23;6;5;1;1;64;0;123;57;34;43;21;20;38;48337;6391;5913;0;0
143;2022;35;1;76;13;22;36;-2;0;2;2;0;63;1;119;159;71;67;31;15;56;60136;2137;6423;0;0
143;2023;59;1;74;16;26;39;-11;9;17;0;0;65;4;129;62;30;39;19;16;17;29611;22249;550;1;0
143;2025;37;1;2;0;1;2;0;0;0;0;0;64;0;4;7;5;1;2;0;1;1791;431;214;0;0
143;2026;48;1;2;0;0;0;-1;0;0;0;0;59;0;0;8;4;1;0;1;2;1233;0;295;0;0
143;2027;41;1;65;16;15;27;-6;2;3;0;0;63;2;93;71;29;46;12;14;44;46855;4344;3913;1;1
153;2021;59;1;53;25;30;32;10;10;9;0;0;70;5;131;72;31;50;19;14;43;46703;10051;3911;0;0
153;2021;31;0;2;0;0;4;0;0;0;0;0;61;0;1;0;0;1;0;0;1;1325;176;0;0;0
153;2021;38;1;12;5;6;6;0;1;1;0;0;70;1;33;61;24;18;3;5;3;11309;1280;2448;0;0
153;2022;3;0;82;15;27;49;-11;4;7;0;0;68;1;96;28;14;190;66;28;7;68531;11713;772;0;0
153;2023;3;0;76;9;29;19;4;0;1;0;0;65;1;99;0;0;103;61;29;22;68517;2944;0;0;0
153;2024;3;0;76;18;22;14;9;0;0;0;0;64;3;127;14;8;73;51;21;25;59081;860;343;0;0
153;2025;3;0;82;7;23;22;-12;1;2;0;0;63;1;124;22;8;88;52;25;18;57248;2826;297;0;0
153;2026;3;0;79;17;30;16;14;0;5;0;0;66;1;132;8;2;92;66;30;24;69380;5927;191;0;0
153;2027;3;0;63;11;16;13;-2;0;2;0;0;64;1;121;3;0;53;40;16;17;49571;583;479;1;0
157;2021;13;0;82;24;16;54;9;5;3;0;3;65;8;134;1304;652;74;86;46;16;83776;5311;6960;0;0
157;2022;13;0;82;22;27;48;-27;6;10;0;1;64;5;159;1298;671;107;100;48;13;79994;18283;694;0;0
157;2023;10;0;82;17;27;42;0;4;3;0;1;66;3;113;1058;565;79;57;55;30;68126;4216;10050;0;0
157;2024;10;0;82;13;23;31;-12;0;0;0;1;65;3;85;947;473;82;53;61;39;65078;2384;10041;0;0
157;2025;10;0;82;6;26;34;8;1;1;0;0;60;1;69;715;342;57;44;33;14;62784;902;2442;0;0
