PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
43;2023;43;1;6;0;1;18;-1;0;0;0;0;64;0;6;0;0;8;1;5;8;5419;56;1112;0;0
43;2024;43;1;1;0;0;0;1;0;0;0;0;62;0;0;0;0;1;0;0;2;945;0;155;0;0
43;2024;17;0;1;0;0;0;-2;0;0;0;0;53;0;2;0;0;1;2;3;2;1176;0;0;0;0
43;2025;43;1;5;1;0;2;3;0;0;0;0;63;0;9;0;0;4;0;2;8;5226;22;912;0;0
43;2026;17;0;5;0;1;0;3;0;1;0;0;61;0;13;0;0;7;2;2;8;5125;416;369;0;0
43;2026;43;1;1;0;0;0;-1;0;0;0;0;64;0;1;0;0;1;0;0;0;961;79;244;0;0
43;2027;18;0;1;0;1;0;2;0;0;0;0;54;0;0;0;0;0;0;0;2;998;0;0;0;0
52;2021;58;1;7;0;1;6;-2;0;0;0;0;71;0;8;0;0;4;1;1;10;6810;538;1096;0;0
52;2022;59;1;5;0;1;12;-1;0;0;0;0;66;0;5;0;0;3;0;2;6;4874;369;483;0;0
52;2023;37;1;7;0;2;8;0;0;0;0;0;66;0;7;0;0;9;2;1;19;6610;294;1443;0;0
52;2024;37;1;5;0;2;4;1;0;0;0;0;60;0;7;0;0;4;1;0;3;5147;153;380;0;0
65;2022;57;1;5;0;3;2;-2;0;1;0;0;59;0;8;0;0;3;2;2;7;4844;507;1111;0;0
65;2022;12;0;2;0;1;0;4;0;0;0;0;60;0;2;0;0;2;0;0;2;2163;73;112;0;0
66;2021;43;1;6;1;3;6;6;1;0;0;0;78;0;7;0;0;8;0;2;21;6369;160;1384;0;0
66;2022;26;0;5;0;4;7;6;0;0;0;0;60;0;12;0;0;8;0;2;2;5406;129;314;1;0
66;2023;3;0;7;1;2;6;-1;0;0;0;1;59;0;10;0;0;11;1;5;8;7496;96;1015;0;0
66;2024;36;1;1;1;0;0;0;0;0;0;0;78;0;1;0;0;1;1;0;4;1093;177;123;0;0
66;2024;3;0;1;0;0;0;0;0;0;0;0;62;0;3;0;0;2;0;1;2;1213;31;97;0;0
66;2025;124;0;2;0;0;2;1;0;0;0;0;59;0;3;0;0;2;0;1;1;2102;8;48;0;0
66;2026;124;0;1;0;0;0;1;0;0;0;0;67;0;1;0;0;2;0;1;1;1084;0;81;0;0
66;2027;124;0;1;0;0;0;1;0;0;0;0;63;0;1;0;0;2;0;1;0;1316;7;60;0;0
68;2021;26;0;7;3;2;2;1;1;2;0;0;79;0;21;1;1;14;3;3;1;6882;1391;0;0;0
68;2022;26;0;6;4;2;0;7;0;0;0;0;72;1;18;12;4;10;3;3;0;5779;278;460;0;0
68;2023;26;0;5;5;2;4;4;1;0;0;0;73;1;24;4;2;4;3;5;2;4034;614;532;0;0
68;2024;26;0;1;1;0;0;1;0;0;0;0;76;0;5;0;0;2;1;2;0;1007;31;0;0;0
68;2025;27;0;4;1;0;2;0;0;0;0;0;69;0;12;5;1;15;3;1;1;3289;107;0;0;0
68;2026;30;0;3;1;0;0;3;0;0;0;0;68;1;2;0;0;7;2;1;0;2223;61;62;0;0
68;2027;152;0;4;0;1;0;-2;0;0;0;0;64;0;9;17;4;6;6;3;0;3710;144;362;0;0
74;2023;59;1;6;2;1;4;2;0;1;0;0;61;0;13;1;1;7;2;0;1;3412;875;542;0;0
74;2025;59;1;4;1;3;0;4;0;0;0;0;65;0;12;4;2;0;0;1;4;2260;6;351;0;0
74;2026;59;1;5;1;2;4;4;0;0;1;0;65;1;13;5;4;2;2;1;1;3559;132;639;0;0
74;2027;59;1;6;0;0;2;2;0;0;0;0;69;0;11;19;8;6;1;3;2;5577;0;794;0;0
76;2021;36;1;6;1;5;2;4;0;2;0;0;71;0;6;98;51;5;1;1;5;3799;1771;0;0;0
76;2022;36;1;6;2;1;14;1;2;0;0;0;65;0;11;66;31;7;3;0;1;3852;1096;0;0;0
80;2022;52;1;6;0;2;0;1;0;0;0;0;61;0;3;0;0;8;1;2;9;5096;125;837;0;0
82;2021;29;0;6;1;0;6;1;1;0;0;0;64;0;18;0;0;8;0;4;2;6134;792;262;0;0
82;2022;29;0;7;2;0;0;-2;0;0;0;0;60;0;12;0;0;11;1;2;3;7102;503;307;0;0
82;2023;27;0;1;0;1;0;4;0;0;0;0;69;0;1;0;0;1;0;2;1;1207;0;0;0;0
82;2024;27;0;2;0;2;2;5;0;1;0;0;67;0;4;0;0;4;0;1;4;1862;448;155;0;0
82;2025;27;0;4;1;3;0;-2;1;3;0;0;65;0;16;0;0;4;2;5;6;4072;866;192;0;0
82;2026;27;0;3;1;3;4;1;0;1;0;0;68;0;5;0;0;9;0;4;3;3465;266;202;0;0
82;2027;28;0;3;0;2;0;5;0;0;0;0;73;0;14;0;0;7;3;6;10;3457;864;94;0;0
83;2021;48;1;5;0;2;2;0;0;0;0;0;68;0;10;52;22;12;6;4;2;4256;234;931;0;0
83;2022;48;1;7;1;1;16;2;0;0;0;0;63;1;16;73;43;7;1;2;0;5313;191;598;0;0
83;2023;48;1;6;1;2;12;0;0;0;0;0;66;1;9;78;37;7;4;2;1;4734;257;594;0;0
83;2024;123;1;4;1;0;2;1;0;0;0;0;64;0;5;41;22;11;1;1;1;2559;0;740;0;0
83;2024;31;0;2;1;0;0;-2;0;0;0;0;51;0;2;3;2;2;2;0;1;1630;0;50;0;0
83;2025;123;1;5;3;1;4;0;0;1;0;0;70;1;14;14;9;11;2;1;0;4229;387;755;0;0
83;2026;43;1;2;0;0;4;0;0;0;0;0;62;0;4;9;5;7;1;1;0;1630;0;350;0;0
83;2026;17;0;2;0;1;2;0;0;0;0;0;64;0;4;2;2;2;1;0;1;1326;7;132;0;0
83;2027;43;1;7;1;4;4;-2;0;0;0;0;65;0;10;21;14;11;1;2;3;5795;176;1025;0;0
84;2022;49;1;5;2;2;2;1;1;1;0;0;62;0;8;0;0;8;4;0;2;4115;837;0;0;0
85;2021;43;1;7;4;3;2;3;1;2;1;0;72;0;22;92;42;5;4;2;8;5824;1308;142;0;0
85;2022;55;1;6;0;2;4;-1;0;0;0;0;65;0;9;40;24;4;0;0;4;4526;879;240;0;0
85;2023;55;1;6;3;5;2;-1;3;3;0;0;66;1;18;43;24;5;3;1;2;4578;1328;0;0;0
86;2022;27;0;5;3;2;2;1;0;0;1;0;62;0;11;0;0;9;4;4;4;4301;601;635;0;0
90;2021;61;1;7;0;1;14;-2;0;0;0;0;59;0;9;0;0;8;1;2;10;6245;288;1286;0;0
90;2022;42;1;7;0;3;6;4;0;0;0;1;64;0;11;0;0;10;2;4;24;6279;0;1456;0;0
93;2021;5;0;7;0;5;2;4;0;2;0;0;75;0;16;0;0;7;6;4;0;6287;1336;6;0;0
93;2022;5;0;7;5;5;4;2;0;2;0;0;77;0;27;9;6;7;12;3;1;7700;590;0;0;0
93;2023;12;0;7;4;5;6;3;0;0;0;0;74;2;24;3;2;21;10;3;2;7361;332;440;0;0
93;2024;12;0;4;2;1;0;3;0;0;0;0;70;0;16;1;0;5;5;3;3;3492;632;49;0;0
93;2025;18;0;6;2;2;0;-4;0;1;0;0;67;0;14;3;3;11;6;1;0;6887;50;9;0;0
93;2027;18;0;6;1;2;0;-1;0;0;0;0;61;0;11;4;0;3;5;2;1;4224;151;162;0;0
94;2021;19;0;7;1;2;4;1;1;0;0;0;69;1;17;0;0;9;1;10;8;7060;1426;300;0;0
94;2022;19;0;7;0;6;0;6;0;2;0;0;67;0;27;0;0;7;2;4;12;8423;535;563;0;0
94;2023;3;0;4;0;5;2;-1;0;1;0;0;64;0;20;0;0;4;2;4;6;4833;794;37;0;0
94;2024;3;0;6;2;0;2;-6;1;0;0;0;62;0;13;0;0;7;0;2;9;7269;768;104;0;0
94;2025;18;0;2;0;4;0;4;0;0;0;0;68;0;5;0;0;1;0;1;3;2291;56;92;0;0
94;2027;3;0;3;0;1;0;-4;0;0;0;0;56;0;7;0;0;3;0;1;3;3532;266;127;0;0
107;2021;38;1;6;2;1;6;1;1;0;0;0;63;0;12;15;7;4;2;6;3;5084;338;933;0;0
107;2022;19;0;3;0;2;0;1;0;0;0;0;65;0;0;1;0;5;1;0;1;2382;0;91;0;0
107;2022;62;1;6;1;1;2;0;0;0;0;0;62;0;18;3;2;2;3;3;5;4351;246;264;0;0
107;2023;62;1;5;0;2;26;1;0;1;0;0;66;0;8;0;0;8;1;1;11;4249;403;226;0;0
107;2024;62;1;6;2;1;6;-1;1;1;0;0;72;0;16;30;18;7;2;3;6;4563;1171;1167;0;0
107;2025;62;1;7;3;2;2;0;0;0;0;0;67;0;18;11;3;5;5;6;6;5030;84;1369;0;0
107;2026;62;1;5;0;2;9;1;0;0;0;0;59;0;8;20;11;2;3;0;3;3870;0;841;1;0
110;2021;121;4;7;0;2;10;-7;0;0;0;1;69;0;14;0;0;13;0;4;12;6640;568;1302;0;0
110;2022;121;4;3;2;2;0;2;0;1;1;0;70;0;7;0;0;1;0;1;4;2705;22;220;0;0
110;2022;17;0;3;0;0;0;-4;0;0;0;0;53;0;5;0;0;0;0;2;4;2779;192;262;0;0
110;2023;43;1;6;0;0;2;-5;0;0;0;0;64;0;3;0;0;9;2;0;12;6025;203;765;0;0
110;2024;17;0;6;1;0;6;-7;1;0;0;0;58;0;9;0;0;9;3;5;10;6578;1065;240;0;0
110;2025;125;1;6;1;0;2;-3;0;0;0;0;64;0;11;0;0;13;2;8;17;6289;0;1138;0;0
110;2026;43;1;5;0;2;12;7;0;0;0;0;73;0;8;0;0;3;0;4;11;4553;191;886;0;0
110;2027;60;1;7;0;4;6;-3;0;0;0;0;65;0;9;0;0;6;4;2;16;6520;146;1424;0;0
111;2021;61;1;3;0;2;0;-1;0;2;0;0;86;0;15;0;0;1;0;1;2;2920;916;415;0;0
111;2022;16;0;4;0;1;0;1;0;0;0;1;64;0;5;0;0;6;0;1;5;3905;88;95;0;0
111;2023;59;1;6;1;3;4;-3;0;0;0;0;76;0;13;0;0;11;0;2;4;5130;2046;582;0;0
111;2024;59;1;5;0;2;4;1;0;1;0;0;71;0;19;0;0;8;5;2;4;4662;991;536;0;0
111;2025;25;0;5;0;0;2;-1;0;0;0;0;64;0;9;0;0;7;1;8;6;5114;360;190;0;0
111;2027;25;0;4;0;3;4;-1;0;3;0;0;65;0;11;0;0;6;2;2;6;4059;804;144;0;0
112;2021;48;1;7;0;2;0;-3;0;1;0;0;71;0;13;18;8;2;3;3;10;6067;813;398;0;0
112;2022;48;1;7;5;3;0;6;1;1;0;0;74;1;23;9;6;7;4;2;5;6274;1355;255;0;0
112;2023;48;1;7;1;0;6;-8;1;0;0;0;61;0;15;7;3;1;4;0;4;4494;985;197;0;0
112;2024;48;1;6;0;2;2;-1;0;0;0;0;58;0;3;8;5;0;2;0;3;3762;855;89;0;0
112;2025;48;1;7;2;1;0;0;0;0;0;0;66;0;20;6;6;1;3;3;7;4574;1776;96;0;0
112;2026;48;1;6;4;1;4;-1;4;0;0;0;68;1;13;20;9;5;5;2;5;4523;1430;128;0;0
112;2027;48;1;7;3;6;2;5;1;3;0;0;72;1;31;11;5;8;3;2;7;6655;970;192;0;0
117;2021;80;3;7;2;4;2;-5;2;3;0;0;73;0;22;6;3;6;3;2;3;6981;1698;758;0;0
117;2022;80;3;7;3;6;2;-1;2;0;0;0;73;0;33;4;2;10;2;2;5;6666;1938;12;0;0
117;2023;23;0;3;0;1;0;-2;0;1;0;0;70;0;4;0;0;5;3;1;1;2517;142;137;0;0
117;2023;32;1;1;0;1;2;1;0;0;0;0;61;0;0;0;0;0;0;1;0;833;6;0;0;0
117;2024;23;0;6;1;1;2;0;0;1;0;0;65;0;11;0;0;7;4;2;0;3181;989;0;0;0
117;2025;23;0;6;4;1;6;-4;1;0;0;0;64;0;16;0;0;3;5;1;1;5343;291;51;0;0
117;2026;8;0;6;2;0;2;-4;1;0;0;0;60;0;8;1;0;3;1;1;2;3012;41;125;0;0
117;2027;33;1;7;1;0;6;-3;0;0;0;0;73;0;25;18;7;9;5;5;9;6661;1719;203;0;0
118;2021;62;1;7;4;2;6;0;2;0;0;0;64;1;16;5;2;15;7;4;1;4976;798;68;0;0
118;2022;62;1;6;5;3;0;5;0;1;0;0;71;0;27;11;5;8;3;2;4;4717;1545;0;0;0
118;2023;62;1;5;1;1;0;-2;1;1;0;0;70;0;17;5;3;6;4;0;2;3193;1067;48;0;0
118;2024;19;0;7;1;1;0;-4;0;1;0;0;62;0;13;26;11;11;10;3;2;4479;694;444;0;0
118;2025;62;1;7;3;3;8;3;1;2;0;0;72;1;22;37;20;12;1;4;5;6308;1590;7;0;0
118;2026;62;1;7;2;0;6;3;0;0;0;0;63;0;17;12;5;3;2;1;4;5813;1735;203;0;0
118;2027;10;0;4;5;2;8;2;1;0;0;0;60;0;9;42;19;3;5;1;3;3226;192;0;0;0
120;2021;93;2;7;3;1;4;1;0;0;0;0;62;0;17;14;8;10;3;0;3;6203;407;446;0;0
120;2022;93;2;7;1;3;4;3;0;0;0;0;67;1;16;18;9;14;1;2;3;5896;990;534;0;0
120;2025;41;1;7;0;0;4;-12;0;0;0;0;57;0;9;23;10;15;4;2;4;5148;239;938;0;0
128;2021;5;0;7;3;3;4;2;1;2;0;0;71;1;12;110;64;6;7;5;0;6677;1328;654;0;0
128;2022;5;0;7;2;5;4;4;0;2;0;0;69;0;5;133;86;6;4;4;2;7417;386;489;0;0
128;2024;27;0;2;3;0;0;3;0;0;1;0;65;0;5;17;12;1;3;2;1;1184;0;301;0;0
128;2025;27;0;4;0;3;2;-3;0;1;0;0;68;0;3;63;39;6;1;4;1;3550;487;387;0;0
128;2026;27;0;3;0;2;2;4;0;0;0;0;65;0;2;37;18;1;2;1;0;2709;149;356;0;0
128;2027;8;0;7;1;5;2;1;0;0;0;0;62;0;5;63;41;6;6;6;2;4496;0;845;0;0
129;2021;45;1;3;0;1;0;0;0;1;0;0;64;0;7;0;0;3;1;0;1;2098;388;187;0;0
129;2022;45;1;3;1;0;2;0;0;0;0;0;79;0;10;0;0;1;2;0;3;2479;1122;161;0;0
129;2027;2;0;1;0;0;0;-1;0;0;0;0;64;0;2;0;0;2;0;0;3;1055;100;0;0;0
134;2021;44;1;6;1;3;0;2;0;0;0;0;67;0;8;20;10;2;1;2;12;4417;395;968;0;0
134;2022;30;0;4;0;0;0;-1;0;0;0;0;62;0;0;2;2;2;1;0;0;2998;106;250;0;0
134;2022;44;1;7;2;3;6;-3;0;1;0;0;69;1;8;15;7;3;2;0;8;6426;1112;1029;0;0
134;2023;44;1;6;1;2;2;-6;0;1;0;0;65;0;13;20;8;4;3;3;7;5586;650;1030;0;0
134;2024;44;1;6;0;4;0;1;0;1;0;0;67;0;8;31;14;6;4;3;4;4553;274;1210;0;0
134;2026;55;1;6;1;1;4;-3;0;0;0;0;65;0;8;11;5;7;1;2;1;4514;214;956;0;0
134;2027;44;1;5;0;0;4;-5;0;0;0;0;59;0;6;20;8;2;1;1;2;3414;391;785;0;0
135;2021;51;1;6;3;0;0;4;0;0;0;0;64;1;9;3;0;9;0;1;2;3740;130;223;0;0
137;2021;7;0;7;0;2;6;-2;0;1;0;0;63;0;6;16;7;14;8;0;1;6262;790;239;0;0
137;2022;7;0;7;1;2;0;-8;0;1;0;0;64;0;9;99;59;9;3;4;1;6115;1399;87;0;0
137;2023;30;0;1;0;0;0;0;0;0;0;0;75;0;2;0;0;4;0;0;2;749;7;0;0;0
137;2024;30;0;3;0;0;0;0;0;0;0;0;62;0;6;2;1;3;2;3;1;1979;0;151;0;0
137;2025;19;0;7;0;0;2;-5;0;0;0;0;57;0;6;45;23;4;2;4;3;3534;45;223;0;0
137;2026;3;0;5;0;2;0;-3;0;0;0;0;56;0;4;9;6;6;4;1;3;2907;150;193;0;0
137;2027;7;0;7;2;3;2;1;0;0;0;0;57;0;7;43;23;3;0;0;0;3248;0;223;0;0
142;2021;6;0;7;1;2;4;1;0;0;0;0;63;0;21;0;0;6;2;3;10;7878;881;461;0;0
142;2022;6;0;7;1;2;6;0;0;0;0;0;61;0;19;0;0;8;0;6;5;8844;424;248;0;0
142;2024;25;0;1;0;0;0;-1;0;0;0;0;62;0;0;0;0;2;0;0;0;1127;0;31;0;0
142;2025;14;0;7;4;3;2;1;2;1;0;0;64;0;28;0;0;7;1;2;13;7618;945;505;0;0
142;2026;14;0;3;0;1;0;1;0;0;0;1;57;0;3;0;0;2;1;1;6;3239;79;212;0;0
142;2027;14;0;1;0;1;0;1;0;0;0;0;65;0;7;0;0;1;0;2;0;851;146;138;0;0
143;2021;35;1;1;0;0;0;1;0;0;0;0;59;0;0;1;0;0;1;1;0;715;196;0;0;0
143;2022;35;1;7;1;5;5;0;0;3;0;0;75;0;19;16;7;3;1;2;2;6492;2088;14;1;0
143;2023;59;1;7;1;3;0;4;0;0;0;0;61;0;6;14;3;1;0;0;5;2904;318;149;0;0
143;2025;43;1;7;1;2;14;1;0;0;0;0;60;0;9;14;8;6;4;0;3;4281;188;559;0;0
143;2026;48;1;4;1;0;0;-1;0;0;0;0;66;0;6;15;5;3;2;1;0;3007;381;438;0;0
143;2027;33;1;3;1;0;0;-3;0;0;0;0;57;1;2;3;1;3;0;0;3;2254;0;144;0;0
153;2021;59;1;6;0;7;2;1;0;3;0;0;73;0;18;3;0;8;1;4;8;4670;1239;582;0;0
153;2022;3;0;5;1;0;0;1;0;0;1;0;63;0;8;9;2;6;5;1;0;3753;5;1179;0;0
153;2023;3;0;7;1;1;7;-4;1;0;0;0;65;0;12;0;0;7;8;3;1;5559;487;44;1;0
153;2024;3;0;6;0;4;7;-2;0;0;0;0;64;0;12;2;1;10;7;6;0;5359;153;19;0;0
153;2025;3;0;5;1;0;0;0;1;0;0;0;63;0;5;1;0;8;6;1;3;3931;79;0;0;0
153;2026;3;0;5;0;6;0;-1;0;1;0;0;72;0;10;6;3;10;3;4;3;4270;232;28;0;0
153;2027;3;0;1;0;1;0;1;0;0;0;0;62;0;0;0;0;2;0;0;0;484;0;0;0;0
157;2021;13;0;7;4;2;7;2;0;1;1;0;65;1;12;102;46;3;10;6;3;7424;393;435;1;0
157;2022;13;0;7;3;1;4;-1;0;0;1;0;61;2;8;91;44;5;3;2;1;5469;1043;82;0;0
157;2023;10;0;7;1;1;17;-4;0;0;0;0;72;1;13;20;10;18;11;7;0;6400;428;1024;1;1
157;2024;10;0;4;0;2;2;-4;0;2;0;0;64;0;4;47;24;4;3;3;1;2904;697;47;0;0
157;2025;10;0;5;1;0;2;-5;1;0;0;0;58;0;3;78;38;2;4;1;0;4229;365;321;0;0
157;2026;124;0;4;0;1;0;0;0;0;0;0;63;0;6;33;19;4;2;3;2;3188;227;158;0;0
157;2027;54;1;3;0;1;0;3;0;0;0;0;71;0;2;33;18;3;0;3;0;2170;144;394;0;0
162;2021;16;0;7;2;0;0;-3;1;0;0;0;65;0;16;72;37;5;5;7;0;5984;1409;136;0;0
162;2022;16;0;7;3;5;0;-2;1;2;0;0;63;0;16;96;44;7;3;3;1;6385;1110;51;0;0
162;2023;1;0;6;5;3;0;1;3;0;0;0;69;1;12;70;43;9;7;3;3;5493;363;152;0;0
162;2024;1;0;7;1;0;0;-2;0;0;0;0;63;0;11;70;40;3;6;4;4;5111;771;13;0;0
162;2025;1;0;2;1;0;0;1;0;0;0;0;64;0;6;20;11;3;2;1;0;1605;119;0;0;0
162;2026;59;1;1;0;1;0;0;0;0;0;0;60;0;1;7;4;1;0;0;0;411;71;15;0;0
162;2027;27;0;5;0;0;0;-2;0;0;0;0;58;0;3;31;15;4;4;2;1;3099;264;19;0;0
166;2021;9;0;7;0;1;5;0;0;0;0;0;65;0;4;2;1;13;8;3;0;5785;113;197;1;0
166;2022;9;0;7;0;3;2;-2;0;1;0;0;66;0;16;5;2;9;7;5;1;5848;513;0;0;0
166;2023;26;0;3;0;1;2;0;0;0;0;0;60;0;2;0;0;3;2;0;0;1810;158;0;0;0
166;2026;33;1;6;3;5;0;-2;0;2;0;0;65;0;17;3;2;3;2;1;4;4136;861;1;0;0
166;2027;53;1;7;1;3;4;3;0;2;0;0;71;0;15;1;1;4;0;1;3;4662;2458;0;0;0
170;2021;21;0;7;0;1;4;-3;0;1;0;0;67;0;18;0;0;9;1;7;12;8176;1397;1255;0;0
170;2022;21;0;1;0;0;0;1;0;0;0;0;76;0;0;0;0;6;1;2;0;889;469;61;0;0
170;2024;21;0;7;1;0;0;4;0;0;0;0;63;1;14;0;0;9;1;3;18;8007;69;742;0;0
170;2025;21;0;6;0;2;2;0;0;0;0;0;61;0;10;0;0;4;1;5;12;6998;59;750;0;0
170;2026;30;0;1;1;0;0;3;0;0;0;0;67;0;5;0;0;1;1;2;0;1171;0;18;0;0
170;2027;24;0;7;0;1;5;-6;0;0;0;0;58;0;7;0;0;12;1;3;15;7935;0;488;0;0
184;2021;3;0;7;3;2;2;1;0;1;1;0;65;0;14;93;49;3;8;4;3;6346;508;817;0;0
184;2022;3;0;7;3;2;4;1;0;1;0;0;68;0;14;107;59;11;4;5;1;6151;1673;23;0;0
184;2023;3;0;3;1;0;0;-2;0;0;0;0;59;0;7;41;24;4;1;1;0;2456;206;0;0;0
184;2024;3;0;6;0;1;0;-4;0;0;0;0;58;0;9;56;26;3;4;3;1;4608;4;57;0;0
184;2025;31;0;3;0;0;0;-2;0;0;0;0;61;0;3;31;20;5;2;1;0;2103;270;0;0;0
184;2026;31;0;2;0;0;0;0;0;0;0;0;59;0;3;18;11;2;1;0;0;1610;36;0;0;0
190;2021;56;1;7;0;1;0;0;0;0;0;0;65;0;5;42;16;11;3;1;6;3601;0;1408;0;0
190;2022;56;1;7;0;0;2;-1;0;0;0;0;59;0;2;6;2;9;0;0;3;3937;93;670;0;0
192;2023;50;1;5;0;4;2;-2;0;0;0;0;65;0;5;5;4;5;3;3;1;4479;222;374;0;0
192;2024;50;1;6;0;2;2;-4;0;0;0;0;60;0;9;4;1;9;1;3;6;4618;148;389;0;0
192;2027;59;1;6;1;2;0;2;0;0;0;0;60;0;7;4;2;3;0;2;1;3749;0;401;0;0
204;2021;12;0;7;0;1;2;1;0;0;0;0;62;0;5;0;0;5;5;6;13;7802;131;962;0;0
204;2022;12;0;3;0;1;0;-1;0;0;0;0;61;0;6;0;0;0;0;1;6;3521;248;381;0;0
204;2023;29;0;1;0;1;0;1;0;0;0;0;70;0;1;0;0;0;0;3;2;1007;0;140;0;0
204;2024;8;0;5;0;1;0;-1;0;0;0;0;55;0;10;0;0;6;3;2;5;5224;0;336;0;0
204;2025;25;0;2;1;0;0;4;0;0;0;0;68;0;7;0;0;4;0;3;4;2320;95;181;0;0
204;2027;14;0;3;0;1;0;2;0;0;0;0;61;0;3;0;0;0;0;1;5;2872;0;417;0;0
205;2021;10;0;4;0;0;0;-1;0;0;0;0;61;0;3;5;2;3;2;3;0;1821;415;0;0;0
205;2022;54;1;7;2;2;6;5;0;0;0;0;65;0;14;3;1;10;1;1;4;5085;150;608;0;0
205;2023;54;1;6;2;1;2;-2;1;0;0;0;65;1;13;7;5;6;6;1;6;4953;849;517;0;0
205;2024;10;0;1;0;1;0;0;0;0;0;0;58;0;0;0;0;1;2;0;0;749;88;0;0;0
