League Id;Date;Home;Score Home;Away;Score Away;Type;Played;Overtime;Shootout;Game Id
0;2027-9-23;21;4;20;3;Pre-Season;1;1;1;50303
0;2027-9-23;10;5;28;4;Pre-Season;1;1;1;50291
0;2027-9-23;17;4;0;3;Pre-Season;1;1;0;50295
0;2027-9-23;24;3;8;2;Pre-Season;1;1;1;50279
0;2027-9-23;152;2;23;3;Pre-Season;1;1;1;50281
0;2027-9-23;31;3;12;2;Pre-Season;1;1;0;50283
0;2027-9-23;25;5;30;1;Pre-Season;1;0;0;50289
0;2027-9-23;124;4;3;3;Pre-Season;1;0;0;50285
0;2027-9-23;14;3;1;6;Pre-Season;1;0;0;50287
0;2027-9-25;24;2;14;4;Pre-Season;1;0;0;50313
0;2027-9-25;20;3;19;4;Pre-Season;1;0;0;50311
0;2027-9-25;30;3;10;0;Pre-Season;1;0;0;50309
0;2027-9-25;29;3;18;2;Pre-Season;1;0;0;50307
0;2027-9-25;0;6;27;2;Pre-Season;1;0;0;50305
0;2027-9-25;9;6;25;4;Pre-Season;1;0;0;50315
0;2027-9-25;28;6;17;2;Pre-Season;1;0;0;50317
0;2027-9-25;23;3;21;5;Pre-Season;1;0;0;50329
0;2027-9-25;12;2;152;1;Pre-Season;1;1;1;50325
0;2027-9-25;3;5;26;4;Pre-Season;1;1;1;50327
0;2027-9-25;2;2;1;6;Pre-Season;1;0;0;50323
0;2027-9-25;7;8;31;1;Pre-Season;1;0;0;50319
0;2027-9-25;8;9;124;0;Pre-Season;1;0;0;50321
0;2027-9-26;26;2;24;1;Pre-Season;1;0;0;50347
0;2027-9-26;23;5;2;3;Pre-Season;1;0;0;50349
0;2027-9-26;10;4;14;7;Pre-Season;1;0;0;50355
0;2027-9-26;19;5;124;3;Pre-Season;1;0;0;50353
0;2027-9-26;18;6;152;3;Pre-Season;1;0;0;50345
0;2027-9-26;27;1;25;4;Pre-Season;1;0;0;50351
0;2027-9-26;31;6;7;4;Pre-Season;1;0;0;50343
0;2027-9-26;17;2;8;4;Pre-Season;1;0;0;50331
0;2027-9-26;28;2;3;1;Pre-Season;1;0;0;50335
0;2027-9-26;30;3;20;2;Pre-Season;1;0;0;50333
0;2027-9-26;29;8;0;7;Pre-Season;1;1;0;50337
0;2027-9-26;21;5;9;4;Pre-Season;1;0;0;50341
0;2027-9-26;1;4;12;0;Pre-Season;1;0;0;50339
0;2027-9-28;7;6;152;0;Pre-Season;1;0;0;50373
0;2027-9-28;10;3;18;1;Pre-Season;1;0;0;50375
0;2027-9-28;24;2;0;4;Pre-Season;1;0;0;50381
0;2027-9-28;19;2;27;5;Pre-Season;1;0;0;50379
0;2027-9-28;2;6;9;2;Pre-Season;1;0;0;50371
0;2027-9-28;30;2;17;5;Pre-Season;1;0;0;50377
0;2027-9-28;20;2;3;3;Pre-Season;1;1;1;50363
0;2027-9-28;25;3;8;6;Pre-Season;1;0;0;50357
0;2027-9-28;23;1;1;5;Pre-Season;1;0;0;50359
0;2027-9-28;21;7;26;3;Pre-Season;1;0;0;50361
0;2027-9-28;12;3;14;5;Pre-Season;1;0;0;50369
0;2027-9-28;124;4;31;6;Pre-Season;1;0;0;50365
0;2027-9-28;28;2;29;3;Pre-Season;1;0;0;50367
0;2027-9-30;8;2;21;1;Pre-Season;1;1;0;50397
0;2027-9-30;124;3;24;0;Pre-Season;1;0;0;50399
0;2027-9-30;17;2;26;3;Pre-Season;1;0;0;50401
0;2027-9-30;152;4;19;2;Pre-Season;1;0;0;50403
0;2027-9-30;14;3;20;6;Pre-Season;1;0;0;50405
0;2027-9-30;29;3;28;5;Pre-Season;1;0;0;50395
0;2027-9-30;27;5;2;2;Pre-Season;1;0;0;50393
0;2027-9-30;18;1;7;4;Pre-Season;1;0;0;50383
0;2027-9-30;1;3;0;6;Pre-Season;1;0;0;50407
0;2027-9-30;31;3;30;1;Pre-Season;1;0;0;50385
0;2027-9-30;9;2;23;4;Pre-Season;1;0;0;50389
0;2027-9-30;12;2;10;1;Pre-Season;1;1;0;50391
0;2027-9-30;3;4;25;5;Pre-Season;1;0;0;50387
0;2027-10-4;10;2;31;4;Regular Season;1;0;0;49179
0;2027-10-4;152;3;0;5;Regular Season;1;0;0;50187
0;2027-10-4;2;6;28;1;Regular Season;1;0;0;49165
0;2027-10-4;25;2;20;5;Regular Season;1;0;0;49174
0;2027-10-4;19;5;23;2;Regular Season;1;0;0;49168
0;2027-10-4;9;2;30;4;Regular Season;1;0;0;49198
0;2027-10-4;21;1;29;4;Regular Season;1;0;0;50167
0;2027-10-4;12;4;124;1;Regular Season;1;0;0;50166
0;2027-10-4;3;2;26;3;Regular Season;1;1;0;49167
0;2027-10-5;152;5;0;1;Regular Season;1;0;0;49327
0;2027-10-5;27;8;124;0;Regular Season;1;0;0;49166
0;2027-10-5;8;2;17;5;Regular Season;1;0;0;49185
0;2027-10-5;14;0;2;4;Regular Season;1;0;0;49164
0;2027-10-5;21;2;20;5;Regular Season;1;0;0;49178
0;2027-10-5;10;6;3;5;Regular Season;1;0;0;49190
0;2027-10-5;7;5;9;6;Regular Season;1;1;1;49189
0;2027-10-5;29;3;1;2;Regular Season;1;1;1;49175
0;2027-10-5;24;4;12;6;Regular Season;1;0;0;49195
0;2027-10-6;19;3;18;6;Regular Season;1;0;0;49169
0;2027-10-6;24;6;8;4;Regular Season;1;0;0;49410
0;2027-10-6;1;4;30;0;Regular Season;1;0;0;49172
0;2027-10-6;26;3;23;1;Regular Season;1;0;0;49210
0;2027-10-7;25;3;18;2;Regular Season;1;0;0;49162
0;2027-10-7;2;3;29;2;Regular Season;1;0;0;49170
0;2027-10-7;14;1;17;2;Regular Season;1;0;0;49163
0;2027-10-7;27;3;0;4;Regular Season;1;0;0;49184
0;2027-10-7;31;2;28;5;Regular Season;1;0;0;49171
0;2027-10-7;19;3;3;6;Regular Season;1;0;0;49161
0;2027-10-7;30;8;20;1;Regular Season;1;0;0;49186
0;2027-10-7;7;4;12;3;Regular Season;1;0;0;49160
0;2027-10-7;152;2;10;1;Regular Season;1;1;0;49304
0;2027-10-7;124;2;21;8;Regular Season;1;0;0;49209
0;2027-10-8;9;2;31;1;Regular Season;1;0;0;49177
0;2027-10-8;12;6;124;1;Regular Season;1;0;0;49183
0;2027-10-8;7;4;27;2;Regular Season;1;0;0;49188
0;2027-10-8;152;2;1;3;Regular Season;1;0;0;49181
0;2027-10-8;21;4;24;1;Regular Season;1;0;0;49283
0;2027-10-8;14;2;29;1;Regular Season;1;0;0;49214
0;2027-10-8;8;3;10;4;Regular Season;1;1;0;49323
0;2027-10-8;17;6;0;2;Regular Season;1;0;0;49236
0;2027-10-9;18;7;28;4;Regular Season;1;0;0;49192
0;2027-10-9;25;3;23;2;Regular Season;1;1;0;49219
0;2027-10-9;9;2;24;1;Regular Season;1;1;1;50151
0;2027-10-10;7;5;18;6;Regular Season;1;1;0;50165
0;2027-10-10;14;4;19;1;Regular Season;1;0;0;49672
0;2027-10-10;2;4;3;1;Regular Season;1;0;0;49610
0;2027-10-10;17;4;23;8;Regular Season;1;0;0;50195
0;2027-10-11;152;2;9;3;Regular Season;1;0;0;49206
0;2027-10-11;1;1;12;9;Regular Season;1;0;0;49196
0;2027-10-11;0;0;124;3;Regular Season;1;0;0;49239
0;2027-10-11;7;8;20;6;Regular Season;1;0;0;49187
0;2027-10-11;10;2;27;7;Regular Season;1;0;0;49207
0;2027-10-11;21;5;31;8;Regular Season;1;0;0;49213
0;2027-10-11;30;2;17;3;Regular Season;1;0;0;49231
0;2027-10-11;28;3;8;1;Regular Season;1;0;0;49223
0;2027-10-11;24;0;3;1;Regular Season;1;0;0;50161
0;2027-10-12;2;4;23;2;Regular Season;1;0;0;49173
0;2027-10-12;12;2;27;4;Regular Season;1;0;0;49211
0;2027-10-12;20;4;14;3;Regular Season;1;0;0;49200
0;2027-10-12;30;2;29;1;Regular Season;1;0;0;49203
0;2027-10-12;21;2;19;4;Regular Season;1;0;0;49191
0;2027-10-12;28;8;152;2;Regular Season;1;0;0;49212
0;2027-10-12;24;1;1;4;Regular Season;1;0;0;49194
0;2027-10-12;25;4;124;2;Regular Season;1;0;0;49335
0;2027-10-12;9;2;8;1;Regular Season;1;0;0;49232
0;2027-10-13;2;2;26;5;Regular Season;1;0;0;49180
0;2027-10-13;0;7;18;3;Regular Season;1;0;0;49201
0;2027-10-13;10;0;19;2;Regular Season;1;0;0;49182
0;2027-10-14;28;2;25;5;Regular Season;1;0;0;49216
0;2027-10-14;23;6;0;2;Regular Season;1;0;0;49248
0;2027-10-14;24;0;31;5;Regular Season;1;0;0;49208
0;2027-10-14;7;5;20;4;Regular Season;1;1;1;49224
0;2027-10-14;18;6;26;4;Regular Season;1;0;0;49199
0;2027-10-14;29;3;1;2;Regular Season;1;0;0;49176
0;2027-10-14;3;5;21;3;Regular Season;1;0;0;49193
0;2027-10-15;31;4;9;3;Regular Season;1;1;1;49271
0;2027-10-15;27;1;29;4;Regular Season;1;0;0;49222
0;2027-10-15;19;5;12;0;Regular Season;1;0;0;49204
0;2027-10-15;3;7;14;8;Regular Season;1;1;0;49226
0;2027-10-15;2;7;8;1;Regular Season;1;0;0;49197
0;2027-10-15;7;2;152;3;Regular Season;1;0;0;49242
0;2027-10-15;17;7;10;2;Regular Season;1;0;0;49332
0;2027-10-16;1;1;8;4;Regular Season;1;0;0;49724
0;2027-10-16;25;7;124;6;Regular Season;1;1;0;49383
0;2027-10-16;17;1;24;6;Regular Season;1;0;0;49329
0;2027-10-16;23;5;26;4;Regular Season;1;1;1;49549
0;2027-10-16;18;1;30;3;Regular Season;1;0;0;49217
0;2027-10-16;12;6;21;3;Regular Season;1;0;0;50186
0;2027-10-17;3;3;14;6;Regular Season;1;0;0;49220
0;2027-10-17;20;2;25;3;Regular Season;1;1;0;50178
0;2027-10-17;2;1;19;5;Regular Season;1;0;0;49991
0;2027-10-17;124;6;0;3;Regular Season;1;0;0;50182
0;2027-10-18;8;5;7;6;Regular Season;1;1;1;49259
0;2027-10-18;1;0;24;3;Regular Season;1;0;0;49221
0;2027-10-18;152;4;23;1;Regular Season;1;0;0;49246
0;2027-10-18;12;0;29;3;Regular Season;1;0;0;50214
0;2027-10-18;17;2;21;3;Regular Season;1;0;0;49298
0;2027-10-18;10;5;27;4;Regular Season;1;1;1;49289
0;2027-10-18;28;1;30;2;Regular Season;1;0;0;49277
0;2027-10-18;31;5;3;2;Regular Season;1;0;0;49237
0;2027-10-19;8;3;25;2;Regular Season;1;0;0;49257
0;2027-10-19;18;2;9;3;Regular Season;1;0;0;49247
0;2027-10-19;27;4;29;1;Regular Season;1;0;0;49255
0;2027-10-19;31;7;19;1;Regular Season;1;0;0;49241
0;2027-10-19;152;4;0;6;Regular Season;1;0;0;49261
0;2027-10-19;124;2;12;6;Regular Season;1;0;0;49309
0;2027-10-19;10;2;14;6;Regular Season;1;0;0;49228
0;2027-10-19;1;5;20;2;Regular Season;1;0;0;49225
0;2027-10-19;28;4;23;5;Regular Season;1;1;1;50203
0;2027-10-19;26;0;21;3;Regular Season;1;0;0;49240
0;2027-10-19;24;2;2;0;Regular Season;1;0;0;49202
0;2027-10-20;7;5;124;0;Regular Season;1;0;0;49366
0;2027-10-21;19;2;2;4;Regular Season;1;0;0;49205
0;2027-10-21;21;2;30;3;Regular Season;1;1;0;49265
0;2027-10-21;17;2;31;7;Regular Season;1;0;0;49320
0;2027-10-21;0;6;29;3;Regular Season;1;0;0;49227
0;2027-10-21;28;3;18;5;Regular Season;1;0;0;49251
0;2027-10-21;24;4;7;1;Regular Season;1;0;0;50130
0;2027-10-21;26;3;1;0;Regular Season;1;0;0;49258
0;2027-10-21;25;3;3;2;Regular Season;1;0;0;49229
0;2027-10-21;12;5;152;2;Regular Season;1;0;0;49249
0;2027-10-21;9;4;14;3;Regular Season;1;0;0;49233
0;2027-10-22;27;2;17;3;Regular Season;1;0;0;49307
0;2027-10-22;8;5;3;4;Regular Season;1;0;0;49256
0;2027-10-22;12;6;28;5;Regular Season;1;1;1;49245
0;2027-10-22;23;5;124;2;Regular Season;1;0;0;49621
0;2027-10-22;2;2;0;4;Regular Season;1;0;0;49215
0;2027-10-22;20;3;25;4;Regular Season;1;0;0;49267
0;2027-10-23;27;5;1;2;Regular Season;1;0;0;50171
0;2027-10-23;10;0;18;5;Regular Season;1;0;0;49279
0;2027-10-23;19;3;24;4;Regular Season;1;0;0;49234
0;2027-10-23;20;3;29;6;Regular Season;1;0;0;49238
0;2027-10-23;9;5;23;3;Regular Season;1;0;0;49416
0;2027-10-23;30;6;14;4;Regular Season;1;0;0;49244
0;2027-10-23;124;5;152;4;Regular Season;1;1;1;50193
0;2027-10-23;26;2;7;3;Regular Season;1;0;0;49300
0;2027-10-24;30;3;2;0;Regular Season;1;0;0;50204
0;2027-10-24;19;7;17;3;Regular Season;1;0;0;50215
0;2027-10-24;25;2;8;4;Regular Season;1;0;0;50218
0;2027-10-25;10;3;20;7;Regular Season;1;0;0;49471
0;2027-10-25;1;5;29;9;Regular Season;1;0;0;49297
0;2027-10-25;124;1;31;8;Regular Season;1;0;0;49395
0;2027-10-25;3;7;7;2;Regular Season;1;0;0;50169
0;2027-10-25;18;8;152;0;Regular Season;1;0;0;49312
0;2027-10-25;9;7;26;1;Regular Season;1;0;0;49314
0;2027-10-25;23;5;14;4;Regular Season;1;0;0;49260
0;2027-10-25;21;1;12;8;Regular Season;1;0;0;49286
0;2027-10-26;8;5;28;2;Regular Season;1;0;0;49266
0;2027-10-26;24;8;21;2;Regular Season;1;0;0;49299
0;2027-10-26;19;2;30;3;Regular Season;1;0;0;49264
0;2027-10-26;3;2;124;4;Regular Season;1;0;0;49262
0;2027-10-26;31;3;20;1;Regular Season;1;0;0;49284
0;2027-10-26;27;8;25;4;Regular Season;1;0;0;49278
0;2027-10-26;14;6;152;4;Regular Season;1;0;0;49252
0;2027-10-26;7;4;2;5;Regular Season;1;1;1;49218
0;2027-10-26;10;1;17;7;Regular Season;1;0;0;50129
0;2027-10-26;0;8;29;4;Regular Season;1;0;0;49230
0;2027-10-27;12;8;0;5;Regular Season;1;0;0;49272
0;2027-10-27;24;4;17;6;Regular Season;1;0;0;49642
0;2027-10-28;3;7;19;3;Regular Season;1;0;0;49243
0;2027-10-28;10;7;26;1;Regular Season;1;0;0;49414
0;2027-10-28;12;3;25;4;Regular Season;1;1;1;49291
0;2027-10-28;2;10;23;3;Regular Season;1;0;0;49254
0;2027-10-28;1;4;9;3;Regular Season;1;0;0;49280
0;2027-10-28;8;7;124;2;Regular Season;1;0;0;49269
0;2027-10-28;18;3;31;5;Regular Season;1;0;0;49378
0;2027-10-28;27;9;152;1;Regular Season;1;0;0;49285
0;2027-10-29;3;8;28;0;Regular Season;1;0;0;49274
0;2027-10-29;21;4;10;3;Regular Season;1;0;0;49322
0;2027-10-29;24;2;30;7;Regular Season;1;0;0;49253
0;2027-10-29;29;2;18;3;Regular Season;1;0;0;49268
0;2027-10-29;23;3;14;6;Regular Season;1;0;0;49263
0;2027-10-29;19;2;7;6;Regular Season;1;0;0;49250
0;2027-10-29;0;3;1;2;Regular Season;1;0;0;49287
0;2027-10-29;17;2;25;5;Regular Season;1;0;0;49324
0;2027-10-29;31;4;20;5;Regular Season;1;1;0;49554
0;2027-10-30;26;3;20;5;Regular Season;1;0;0;49442
0;2027-10-30;28;4;17;1;Regular Season;1;0;0;49368
0;2027-10-30;7;2;8;8;Regular Season;1;0;0;49276
0;2027-10-30;2;4;27;1;Regular Season;1;0;0;49235
0;2027-10-31;124;3;23;6;Regular Season;1;0;0;50174
0;2027-10-31;24;1;18;4;Regular Season;1;0;0;50185
0;2027-10-31;9;5;30;3;Regular Season;1;0;0;49293
0;2027-10-31;21;3;25;2;Regular Season;1;0;0;50191
0;2027-11-1;27;6;3;5;Regular Season;1;1;1;49275
0;2027-11-1;25;3;0;2;Regular Season;1;0;0;49303
0;2027-11-1;14;5;31;4;Regular Season;1;0;0;49310
0;2027-11-1;10;2;2;6;Regular Season;1;0;0;49311
0;2027-11-1;7;4;17;2;Regular Season;1;0;0;49326
0;2027-11-1;12;4;26;5;Regular Season;1;1;1;49379
0;2027-11-1;30;5;152;0;Regular Season;1;0;0;49296
0;2027-11-1;23;1;29;4;Regular Season;1;0;0;49288
0;2027-11-1;21;3;28;5;Regular Season;1;0;0;49423
0;2027-11-2;10;2;1;5;Regular Season;1;0;0;49318
0;2027-11-2;7;9;17;1;Regular Season;1;0;0;49497
0;2027-11-2;14;5;9;4;Regular Season;1;1;1;49295
0;2027-11-2;0;6;3;1;Regular Season;1;0;0;49282
0;2027-11-2;29;4;24;2;Regular Season;1;0;0;49347
0;2027-11-2;20;5;12;2;Regular Season;1;0;0;49305
0;2027-11-2;124;5;19;6;Regular Season;1;1;0;49270
0;2027-11-2;2;2;18;5;Regular Season;1;0;0;49273
0;2027-11-2;28;6;26;3;Regular Season;1;0;0;49440
0;2027-11-3;9;4;25;3;Regular Season;1;1;1;50211
0;2027-11-4;19;5;8;4;Regular Season;1;1;1;49413
0;2027-11-4;7;1;28;3;Regular Season;1;0;0;49502
0;2027-11-4;124;2;14;4;Regular Season;1;0;0;49319
0;2027-11-4;30;4;24;2;Regular Season;1;0;0;49302
0;2027-11-4;10;8;152;4;Regular Season;1;0;0;49341
0;2027-11-4;27;1;3;7;Regular Season;1;0;0;49290
0;2027-11-4;26;5;31;4;Regular Season;1;1;0;49452
0;2027-11-4;23;3;12;4;Regular Season;1;1;1;49393
0;2027-11-4;1;5;20;2;Regular Season;1;0;0;49342
0;2027-11-4;18;3;0;5;Regular Season;1;0;0;49281
0;2027-11-5;17;7;8;2;Regular Season;1;0;0;49547
0;2027-11-5;0;2;7;3;Regular Season;1;0;0;50184
0;2027-11-5;31;1;1;4;Regular Season;1;0;0;49355
0;2027-11-5;27;0;18;2;Regular Season;1;0;0;49292
0;2027-11-5;26;2;14;5;Regular Season;1;0;0;50176
0;2027-11-5;29;6;9;3;Regular Season;1;0;0;49331
0;2027-11-5;21;5;30;6;Regular Season;1;1;1;49315
0;2027-11-6;20;6;25;5;Regular Season;1;1;1;49391
0;2027-11-6;2;5;124;3;Regular Season;1;0;0;49321
0;2027-11-6;10;5;29;0;Regular Season;1;0;0;50179
0;2027-11-6;23;4;152;2;Regular Season;1;0;0;49294
0;2027-11-7;3;3;18;1;Regular Season;1;0;0;50192
0;2027-11-7;28;5;20;4;Regular Season;1;0;0;50190
0;2027-11-7;17;4;9;10;Regular Season;1;0;0;49910
0;2027-11-7;24;4;25;2;Regular Season;1;0;0;49369
0;2027-11-7;19;5;21;3;Regular Season;1;0;0;49316
0;2027-11-8;30;6;8;0;Regular Season;1;0;0;49333
0;2027-11-8;14;5;26;0;Regular Season;1;0;0;50208
0;2027-11-8;28;4;124;5;Regular Season;1;1;1;49738
0;2027-11-8;2;3;7;2;Regular Season;1;0;0;49359
0;2027-11-8;21;7;18;5;Regular Season;1;0;0;49362
0;2027-11-8;12;2;29;8;Regular Season;1;0;0;49352
0;2027-11-9;7;3;10;1;Regular Season;1;0;0;49398
0;2027-11-9;152;1;17;4;Regular Season;1;0;0;49351
0;2027-11-9;8;3;14;5;Regular Season;1;0;0;49344
0;2027-11-9;31;7;25;2;Regular Season;1;0;0;49392
0;2027-11-9;30;4;12;3;Regular Season;1;1;0;49343
0;2027-11-9;20;6;27;5;Regular Season;1;1;0;49334
0;2027-11-9;24;2;23;3;Regular Season;1;1;1;49408
0;2027-11-9;26;1;29;4;Regular Season;1;0;0;49404
0;2027-11-9;9;2;3;1;Regular Season;1;0;0;49306
0;2027-11-9;19;0;0;1;Regular Season;1;0;0;49325
0;2027-11-10;9;4;24;3;Regular Season;1;0;0;50217
0;2027-11-10;28;0;31;3;Regular Season;1;0;0;49518
0;2027-11-10;17;4;2;1;Regular Season;1;0;0;49337
0;2027-11-11;10;4;23;5;Regular Season;1;1;0;49348
0;2027-11-11;124;7;7;1;Regular Season;1;0;0;49409
0;2027-11-11;20;2;1;1;Regular Season;1;0;0;49411
0;2027-11-11;29;7;14;3;Regular Season;1;0;0;49357
0;2027-11-11;3;6;27;3;Regular Season;1;0;0;49308
0;2027-11-11;0;8;26;4;Regular Season;1;0;0;49360
0;2027-11-11;8;5;18;1;Regular Season;1;0;0;49301
0;2027-11-11;25;1;21;4;Regular Season;1;0;0;49439
0;2027-11-12;3;6;18;1;Regular Season;1;0;0;49313
0;2027-11-12;26;4;12;9;Regular Season;1;0;0;49412
0;2027-11-12;31;6;0;3;Regular Season;1;0;0;49328
0;2027-11-12;124;1;1;5;Regular Season;1;0;0;49339
0;2027-11-12;20;4;27;2;Regular Season;1;0;0;49336
0;2027-11-12;152;4;19;3;Regular Season;1;1;0;49330
0;2027-11-12;23;1;30;2;Regular Season;1;0;0;49346
0;2027-11-12;24;3;17;4;Regular Season;1;0;0;49370
0;2027-11-12;25;2;9;4;Regular Season;1;0;0;49616
0;2027-11-13;24;3;9;2;Regular Season;1;0;0;49457
0;2027-11-13;2;4;19;5;Regular Season;1;1;1;49345
0;2027-11-13;31;3;30;2;Regular Season;1;1;1;50220
0;2027-11-13;10;1;14;5;Regular Season;1;0;0;49373
0;2027-11-14;28;1;21;4;Regular Season;1;0;0;49576
0;2027-11-14;152;3;1;4;Regular Season;1;0;0;49429
0;2027-11-14;29;3;8;2;Regular Season;1;1;0;49407
0;2027-11-15;27;2;23;4;Regular Season;1;0;0;49372
0;2027-11-15;28;2;20;4;Regular Season;1;0;0;49477
0;2027-11-15;18;5;7;3;Regular Season;1;0;0;49367
0;2027-11-15;14;3;2;4;Regular Season;1;0;0;49371
0;2027-11-15;124;2;30;6;Regular Season;1;0;0;49374
0;2027-11-15;10;0;25;5;Regular Season;1;0;0;49485
0;2027-11-16;1;5;10;4;Regular Season;1;1;0;49433
0;2027-11-16;14;6;25;3;Regular Season;1;0;0;49375
0;2027-11-16;21;4;30;5;Regular Season;1;1;1;49402
0;2027-11-16;26;1;2;3;Regular Season;1;0;0;49361
0;2027-11-16;31;5;24;4;Regular Season;1;1;1;50040
0;2027-11-16;124;2;3;4;Regular Season;1;0;0;49317
0;2027-11-16;8;3;0;2;Regular Season;1;0;0;49354
0;2027-11-16;17;6;19;2;Regular Season;1;0;0;49427
0;2027-11-16;18;3;27;6;Regular Season;1;0;0;49350
0;2027-11-17;17;4;31;1;Regular Season;1;0;0;49460
0;2027-11-17;9;5;20;2;Regular Season;1;0;0;49456
0;2027-11-17;152;4;29;2;Regular Season;1;0;0;49444
0;2027-11-18;8;6;152;1;Regular Season;1;0;0;49356
0;2027-11-18;27;4;12;0;Regular Season;1;0;0;49353
0;2027-11-18;28;3;19;1;Regular Season;1;0;0;49492
0;2027-11-18;21;3;0;2;Regular Season;1;0;0;49363
0;2027-11-18;23;6;20;7;Regular Season;1;0;0;49488
0;2027-11-18;14;3;24;2;Regular Season;1;0;0;49358
0;2027-11-18;7;2;29;7;Regular Season;1;0;0;49432
0;2027-11-18;30;2;10;1;Regular Season;1;0;0;50150
0;2027-11-19;124;2;1;7;Regular Season;1;0;0;49420
0;2027-11-19;25;2;17;3;Regular Season;1;1;1;49400
0;2027-11-19;0;1;2;5;Regular Season;1;0;0;49364
0;2027-11-19;12;3;3;2;Regular Season;1;0;0;49340
0;2027-11-19;26;3;9;2;Regular Season;1;1;1;49572
0;2027-11-20;25;4;27;3;Regular Season;1;0;0;50180
0;2027-11-20;24;4;31;2;Regular Season;1;0;0;49915
0;2027-11-20;28;5;10;1;Regular Season;1;0;0;49531
0;2027-11-20;20;5;124;2;Regular Season;1;0;0;50183
0;2027-11-20;29;7;3;4;Regular Season;1;0;0;49338
0;2027-11-20;19;1;7;5;Regular Season;1;0;0;49436
0;2027-11-20;9;6;23;1;Regular Season;1;0;0;49544
0;2027-11-20;30;2;21;4;Regular Season;1;0;0;49405
0;2027-11-20;18;5;152;1;Regular Season;1;0;0;50197
0;2027-11-20;8;4;1;3;Regular Season;1;1;0;49382
0;2027-11-21;23;2;2;4;Regular Season;1;0;0;50181
0;2027-11-21;12;2;18;5;Regular Season;1;0;0;49365
0;2027-11-21;26;6;152;5;Regular Season;1;1;0;49468
0;2027-11-22;124;3;30;4;Regular Season;1;0;0;49434
0;2027-11-22;1;4;21;3;Regular Season;1;0;0;50199
0;2027-11-22;20;5;0;4;Regular Season;1;0;0;49388
0;2027-11-22;8;3;24;6;Regular Season;1;0;0;49394
0;2027-11-22;9;1;17;2;Regular Season;1;0;0;50152
0;2027-11-22;27;5;3;3;Regular Season;1;0;0;49384
0;2027-11-22;25;0;14;3;Regular Season;1;0;0;49385
0;2027-11-23;21;7;1;2;Regular Season;1;0;0;49451
0;2027-11-23;23;3;24;6;Regular Season;1;0;0;49875
0;2027-11-23;7;5;31;4;Regular Season;1;1;0;49467
0;2027-11-23;29;4;20;3;Regular Season;1;0;0;49461
0;2027-11-23;2;2;25;3;Regular Season;1;1;0;49376
0;2027-11-23;28;6;14;7;Regular Season;1;1;0;49380
0;2027-11-23;19;1;152;4;Regular Season;1;0;0;49710
0;2027-11-23;26;6;124;3;Regular Season;1;0;0;49435
0;2027-11-23;27;6;18;3;Regular Season;1;0;0;49386
0;2027-11-23;8;1;12;4;Regular Season;1;0;0;49396
0;2027-11-24;2;3;10;1;Regular Season;1;0;0;49421
0;2027-11-24;29;2;7;4;Regular Season;1;0;0;49503
0;2027-11-25;10;1;30;4;Regular Season;1;0;0;49487
0;2027-11-25;23;2;19;3;Regular Season;1;0;0;50038
0;2027-11-25;21;6;124;2;Regular Season;1;0;0;49428
0;2027-11-25;31;5;17;2;Regular Season;1;0;0;49480
0;2027-11-25;9;7;12;5;Regular Season;1;0;0;49455
