PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
735;60;60;10;1;5;0;4;1;3;0;0;0;0;7;2;1;1;63;57;63;11;4136;1285;152;98.7;1.7;1.7;38.3;29.6;69;60;53.5;3.5;57;44;56.4;6.2;0;17;7
736;55;9;11;3;7;2;4;0;0;0;0;0;0;9;5;1;10;61;57;63;14;8209;840;81;107.3;3.5;2.6;23.7;35.1;102;153;40.0;-8.6;74;113;39.6;-9.6;1;9;6
739;32;23;11;5;4;8;4;1;1;0;0;0;0;11;4;1;5;71;65;73;27;10789;641;1283;107.4;4.0;1.3;32.4;26.7;182;152;54.5;4.0;135;110;55.1;5.1;2;5;3
758;29;29;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;63;55;70;0;463;0;166;100.0;0.0;0.0;46.6;23.3;10;6;62.5;-1.1;6;3;66.7;3.6;0;3;2
760;33;29;5;1;0;-1;0;0;0;0;0;0;0;6;0;3;3;65;60;66;11;4619;0;350;97.2;2.3;3.1;33.5;32.0;91;72;55.8;12.3;68;56;54.8;9.8;0;78;41
773;40;20;7;0;1;-1;0;0;0;0;0;0;0;5;2;2;6;63;60;64;10;7540;219;362;104.3;2.4;2.9;20.5;39.2;88;141;38.4;-7.5;60;106;36.1;-9.8;0;10;5
775;59;1;6;2;2;1;4;0;0;0;0;0;0;6;2;3;6;65;63;65;21;6195;418;571;99.5;2.9;2.3;33.1;25.0;110;85;56.4;2.2;77;66;53.8;-2.9;0;15;5
785;56;56;11;2;2;2;2;0;0;0;0;0;0;4;3;0;3;59;53;62;9;5268;0;0;104.6;2.7;1.4;30.1;30.8;82;84;49.4;-4.4;57;65;46.7;-6.9;0;2;1
786;43;17;4;1;2;-2;0;0;0;0;0;0;0;9;2;1;4;66;53;73;9;4870;0;365;99.5;4.4;5.9;27.4;35.5;67;74;47.5;7.8;52;62;45.6;9.1;0;0;0
801;27;27;7;0;3;0;2;0;0;0;0;0;0;2;4;1;1;55;52;56;0;3077;101;36;102.1;5.8;5.8;33.9;38.6;49;55;47.1;-4.0;32;39;45.1;-6.8;0;46;22
803;29;29;7;1;0;1;0;0;0;0;0;0;0;9;3;2;2;63;61;66;8;4110;31;0;105.3;2.6;1.8;21.9;26.3;50;48;51.0;-8.9;30;34;46.9;-11.7;0;0;0
805;44;30;5;3;0;2;2;0;0;0;0;0;0;5;0;2;3;62;58;60;4;4110;72;428;116.1;4.4;2.6;18.4;34.2;41;70;36.9;2.5;34;50;40.5;6.4;0;31;19
816;1;1;7;0;2;-3;0;0;0;0;0;0;0;7;5;0;1;58;58;50;4;4043;0;0;98.9;3.6;6.2;25.8;41.9;68;73;48.2;-1.5;39;55;41.5;-8.9;0;0;0
819;20;20;7;1;4;-3;2;0;0;0;0;0;0;9;15;1;4;62;58;60;17;8190;42;0;98.5;2.2;3.5;28.6;38.2;96;136;41.4;0.0;75;98;43.4;0.6;0;1;1
823;12;12;7;4;4;4;2;1;0;0;0;0;0;9;7;4;1;69;67;69;21;7121;808;894;106.7;5.1;3.0;32.4;33.9;99;107;48.1;-0.3;75;80;48.4;2.4;1;109;53
829;27;27;7;2;3;1;0;0;2;1;0;0;0;11;1;6;7;64;63;61;22;7518;439;392;98.4;3.8;3.8;39.7;34.0;135;101;57.2;9.4;96;81;54.2;4.6;0;0;0
834;27;27;7;2;2;0;2;0;0;0;0;0;0;5;3;4;0;58;56;58;7;3094;37;41;100.0;5.8;5.8;37.2;37.2;60;50;54.5;4.6;39;37;51.3;0.3;0;2;1
838;55;9;11;2;3;2;20;0;0;0;0;0;0;38;2;3;12;63;63;58;34;10886;76;51;101.7;3.6;3.0;30.8;29.4;161;173;48.2;2.3;125;119;51.2;6.0;1;2;1
849;20;20;7;0;2;0;0;0;0;0;0;0;0;3;7;8;2;62;54;72;13;6304;44;137;101.7;1.7;1.7;24.6;32.5;64;105;37.9;-4.7;48;68;41.4;-2.1;0;72;35
861;8;8;7;0;1;-1;0;0;0;0;0;0;0;4;4;3;2;61;57;63;6;4707;501;95;97.8;1.5;2.3;29.1;30.6;64;66;49.2;-3.0;46;48;48.9;-5.3;0;33;16
866;54;10;10;2;3;0;2;1;0;0;0;0;0;6;4;1;5;66;58;68;16;8562;81;930;97.8;2.9;3.4;26.5;25.2;132;137;49.1;-2.0;95;93;50.5;-0.1;0;109;57
875;27;27;7;2;2;0;0;0;0;0;1;0;0;5;2;2;3;60;59;55;7;3707;37;157;96.0;4.9;5.8;36.9;34.0;77;61;55.8;6.3;46;42;52.3;1.5;0;1;1
878;12;12;7;0;0;-2;0;0;0;0;0;0;0;11;2;0;1;66;67;58;7;5583;26;98;96.9;2.6;3.9;29.7;32.9;84;81;50.9;3.3;52;62;45.6;-1.3;0;0;0
885;38;25;13;2;6;-5;6;2;0;0;0;0;0;16;5;6;13;76;55;93;19;14879;2240;855;100.5;2.7;3.9;23.2;35.3;187;258;42.0;-11.7;134;195;40.7;-13.8;2;0;0
893;62;19;1;0;1;-1;0;0;0;0;0;0;0;1;1;1;0;57;51;64;1;1034;0;187;94.3;3.5;7.0;27.9;38.3;15;18;45.5;-8.2;13;16;44.8;-6.3;0;0;0
896;56;21;11;6;6;-3;16;2;3;0;0;0;0;15;5;3;7;71;70;68;44;10713;2042;0;96.0;2.4;3.4;32.9;30.2;196;150;56.6;5.2;143;112;56.1;5.2;0;4;1
903;38;12;13;2;4;-1;2;0;2;0;0;0;0;15;3;4;7;68;58;72;31;12950;2222;0;100.5;3.1;3.3;23.4;26.4;168;197;46.0;-4.9;125;142;46.8;-3.7;0;213;105
910;59;1;6;1;1;-7;5;0;0;0;0;1;0;6;2;0;3;62;62;52;10;5809;1022;0;83.7;2.5;6.2;28.5;24.8;94;80;54.0;-1.4;69;53;56.6;1.2;0;14;8
911;59;1;3;1;0;1;0;0;0;0;0;0;0;2;0;2;3;71;65;75;7;3118;235;306;103.4;1.2;0.0;33.5;21.9;55;43;56.1;5.6;37;34;52.1;-0.1;1;4;3
916;12;12;7;2;2;4;2;0;0;0;0;0;0;12;5;4;7;76;76;69;10;5967;84;926;106.5;4.2;1.8;36.2;35.0;92;97;48.7;0.5;71;69;50.7;5.5;0;0;0
922;54;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;62;63;49;2;788;0;38;100.0;4.6;4.6;32.0;32.0;12;9;57.1;10.2;10;8;55.6;5.6;0;10;6
925;40;10;7;1;0;0;0;0;0;0;0;0;0;5;0;2;3;58;53;57;4;3127;137;50;104.9;3.5;3.5;24.2;36.8;44;61;41.9;-1.9;34;43;44.2;1.4;0;7;4
931;12;12;6;0;2;2;0;0;0;0;0;0;0;6;3;0;0;60;56;60;5;3363;4;0;108.0;2.1;0.0;26.8;28.9;36;42;46.2;-0.6;27;33;45.0;0.3;0;1;1
938;44;30;5;0;4;-6;2;0;0;0;0;0;0;11;1;1;11;73;65;74;9;5230;845;76;98.5;3.4;7.6;23.4;46.8;60;119;33.5;-2.3;45;92;32.8;-4.3;0;7;2
940;54;10;9;2;2;4;2;1;0;0;0;0;0;9;2;4;11;64;54;73;17;10086;226;546;101.4;5.0;3.6;33.6;26.4;168;141;54.4;5.4;126;106;54.3;5.6;0;0;0
949;0;0;7;1;1;-5;2;0;0;0;0;0;0;7;3;9;16;60;52;68;14;8835;166;548;96.4;2.0;4.1;26.1;35.9;114;136;45.6;7.3;83;101;45.1;8.7;0;0;0
954;57;12;11;4;4;12;2;0;0;0;0;0;0;14;2;1;7;62;52;72;26;11651;18;628;104.2;5.6;1.9;40.5;19.5;235;116;67.0;11.6;184;87;67.9;13.2;0;0;0
955;18;18;7;4;8;13;0;0;0;0;0;0;0;16;12;4;2;76;81;65;27;7838;664;0;109.9;7.8;1.8;47.8;28.5;157;96;62.1;4.6;124;70;63.9;5.3;0;5;2
963;29;29;7;0;3;-4;2;0;0;0;0;0;0;10;1;4;2;55;53;57;9;6816;43;369;92.6;1.6;3.7;37.5;31.7;120;86;58.3;-0.6;79;74;51.6;-7.9;0;0;0
974;54;10;1;0;1;0;0;0;0;0;1;0;0;1;0;0;3;76;59;95;1;967;25;122;90.0;0.0;3.7;29.8;37.2;13;16;44.8;-6.9;12;13;48.0;-5.2;0;0;0
975;33;29;5;0;4;-5;2;0;1;0;0;0;0;0;0;0;13;69;63;72;9;5260;1109;249;94.7;1.4;4.1;33.5;43.8;90;113;44.3;-4.6;68;82;45.3;-4.3;0;0;0
980;45;28;13;5;5;2;2;0;1;0;0;0;0;5;2;3;8;69;69;68;40;13189;1134;19;98.0;3.5;3.0;35.2;24.8;238;161;59.6;4.8;178;121;59.5;4.9;1;12;4
994;40;20;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;58;54;62;0;333;0;0;133.3;10.8;0.0;32.4;75.7;7;9;43.8;-16.3;5;8;38.5;-24.3;0;0;0
1004;62;19;5;2;1;2;0;0;0;0;0;0;0;2;2;1;3;58;54;59;7;2824;0;458;101.1;5.1;3.8;33.1;26.8;45;48;48.4;-3.0;37;33;52.9;4.7;1;5;2
1010;58;24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;50;45;0;408;0;70;100.0;0.0;0.0;35.3;70.6;5;13;27.8;-14.0;5;10;33.3;-8.5;0;2;0
1019;0;0;7;1;3;0;2;0;0;0;0;0;0;3;3;1;12;56;54;54;10;6379;135;43;108.9;5.6;5.6;26.0;44.0;68;132;34.0;-9.7;49;100;32.9;-9.1;0;0;0
1024;29;29;7;0;6;-1;4;0;0;0;0;0;0;8;1;0;1;71;80;55;11;6497;160;0;94.8;3.9;4.4;43.8;31.6;124;88;58.5;-0.2;92;67;57.9;1.2;0;0;0
1029;0;0;7;6;2;0;0;0;1;0;0;0;0;3;9;3;2;69;77;50;25;7566;567;0;100.8;4.3;4.3;36.6;39.5;114;130;46.7;8.9;87;97;47.3;12.0;0;3;0
1031;54;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;43;2;805;0;122;87.5;0.0;4.5;35.8;35.8;10;13;43.5;-8.1;10;10;50.0;-1.9;0;0;0
1043;60;18;10;3;5;3;2;0;1;0;0;0;0;6;5;5;6;66;61;69;18;9724;1121;45;104.8;4.1;3.0;27.0;28.9;130;150;46.4;-5.6;99;110;47.4;-5.1;1;11;6
1048;54;10;10;2;6;-3;2;0;2;0;0;0;0;10;1;0;13;64;64;54;18;8652;965;248;99.8;3.3;4.2;23.3;28.7;128;146;46.7;-5.2;90;102;46.9;-5.0;2;1;0
1059;32;23;11;2;3;3;0;0;0;0;0;0;0;12;3;6;10;65;59;67;23;10528;0;539;102.2;2.7;1.7;36.9;32.8;193;173;52.7;1.5;148;130;53.2;2.6;0;18;9
1069;18;18;7;5;5;6;0;0;1;0;0;0;0;11;7;2;2;75;82;58;27;7227;732;272;102.9;6.0;3.0;46.3;29.9;149;88;62.9;5.7;114;66;63.3;4.2;0;19;9
1070;50;26;5;0;2;-5;6;0;1;0;0;0;0;4;2;1;3;64;65;55;12;4622;873;0;83.3;0.8;4.7;29.6;24.1;72;69;51.1;11.4;54;48;52.9;12.7;0;7;5
1085;12;12;7;2;6;3;0;0;1;0;0;0;0;11;5;2;3;74;80;58;16;8031;740;0;104.2;4.9;3.6;38.1;41.2;129;141;47.8;-0.8;94;111;45.9;-1.2;0;0;0
1096;8;8;3;0;0;-3;2;0;0;0;0;0;0;1;3;0;0;52;52;50;4;2047;0;0;85.0;0.0;5.3;36.9;35.2;36;37;49.3;-1.7;24;24;50.0;-4.5;0;27;13
1100;27;27;7;4;6;5;2;0;0;0;0;0;0;10;2;9;5;76;77;72;12;6590;59;843;105.9;6.0;3.8;38.8;39.9;106;104;50.5;-0.1;85;80;51.5;0.7;1;18;12
1103;27;27;7;2;7;3;2;1;1;0;0;0;0;8;9;7;2;68;64;70;18;6729;679;451;104.4;5.3;3.7;38.5;39.6;109;108;50.2;-0.5;86;82;51.2;0.2;0;111;58
1128;27;27;4;0;1;0;0;0;0;0;0;0;0;5;1;5;7;67;64;67;12;5498;0;341;99.4;2.6;2.6;36.0;33.4;93;92;50.3;5.4;70;61;53.4;6.5;0;0;0
1137;43;43;4;1;2;-4;4;0;0;0;0;0;0;16;0;1;0;55;56;49;3;3021;0;86;92.5;4.8;9.5;31.0;41.7;41;62;39.8;-3.7;36;51;41.4;1.9;0;0;0
1138;62;19;5;1;2;-2;0;0;1;0;0;0;0;17;3;1;3;66;64;57;13;5097;798;15;95.1;2.1;3.5;29.0;29.0;86;73;54.1;4.8;55;55;50.0;1.4;0;16;9
1152;20;20;7;0;1;-2;2;0;0;0;0;0;0;4;2;5;36;63;51;78;8;9308;79;532;98.8;1.9;2.7;29.8;35.2;108;160;40.3;-1.8;85;102;45.5;4.1;0;0;0
1165;54;10;10;6;2;3;10;0;0;2;0;0;0;15;4;1;4;68;63;68;21;10077;101;918;103.7;3.2;2.9;23.9;29.3;149;179;45.4;-7.5;103;123;45.6;-7.1;2;24;9
1187;59;1;6;0;2;-6;4;0;0;0;0;0;0;10;0;2;14;54;51;56;6;6228;0;642;88.8;2.9;6.4;27.7;29.5;98;94;51.0;-6.1;65;69;48.5;-10.8;0;0;0
1212;12;12;7;1;0;-3;0;1;0;0;0;0;0;5;8;4;6;67;65;65;11;5233;48;346;95.2;1.4;3.4;27.5;35.1;73;85;46.2;-2.6;46;62;42.6;-5.0;0;0;0
1232;8;8;7;4;0;-7;5;0;0;0;0;1;0;13;6;5;3;64;65;58;18;5867;0;0;85.4;3.1;7.4;42.3;33.7;99;90;52.4;0.9;81;61;57.0;4.9;1;0;0
1235;50;26;5;1;1;2;2;0;0;0;0;0;0;12;0;0;3;65;60;66;12;5049;639;119;105.3;2.9;1.4;30.7;35.7;75;103;42.1;-1.0;60;81;42.6;-1.6;0;5;1
1241;43;1;4;1;0;-2;0;0;0;0;0;0;0;8;0;0;7;58;50;66;6;3531;0;178;98.6;2.0;4.1;22.4;38.7;39;73;34.8;-10.8;27;55;32.9;-9.7;0;0;0
1310;45;45;2;0;0;-1;2;0;0;0;0;0;0;1;0;0;1;57;53;59;2;812;117;0;88.9;0.0;4.4;17.7;39.9;9;12;42.9;-12.4;6;10;37.5;-20.0;0;14;6
1311;54;10;1;1;1;1;0;0;0;0;0;0;0;3;0;0;1;64;66;45;4;1125;0;200;84.3;9.6;6.4;54.4;19.2;23;9;71.9;35.5;20;8;71.4;32.8;0;0;0
1317;50;26;2;0;1;-1;0;0;0;0;0;0;0;3;2;0;9;62;52;75;2;2087;248;94;99.5;1.7;3.4;25.9;48.3;25;49;33.8;-17.0;17;38;30.9;-20.1;0;0;0
1320;44;44;4;2;0;-7;12;0;0;0;0;0;0;4;2;2;4;48;48;49;3;3718;0;568;95.4;2.9;9.7;16.5;43.6;30;76;28.3;-7.6;24;58;29.3;-6.7;0;0;0
1327;18;18;7;4;3;3;2;1;0;0;0;0;0;9;8;6;0;73;77;61;25;6679;762;15;100.6;4.9;3.2;37.7;26.4;103;85;54.8;-5.9;78;59;56.9;-4.9;1;0;0
