PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
217;25;25;7;1;4;0;2;0;3;0;0;0;0;9;7;5;0;65;59;72;14;5547;453;41;100.9;1.3;0.6;38.3;26.0;82;70;53.9;1.6;69;57;54.8;0.8;0;69;38
218;26;26;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;62;50;78;2;1143;0;0;106.7;3.1;0.0;47.2;25.2;20;15;57.1;15.4;17;11;60.7;23.8;0;0;0
221;124;124;6;0;2;-2;0;0;0;0;0;0;0;7;3;2;3;59;54;61;1;4208;5;141;103.2;2.6;4.3;18.8;41.1;35;68;34.0;-10.9;28;58;32.6;-11.0;0;42;23
227;29;29;6;1;2;2;0;0;0;0;0;0;0;2;3;1;0;59;56;56;8;4396;0;402;105.5;3.3;1.6;35.2;42.6;61;70;46.6;-3.4;48;57;45.7;-3.3;0;41;18
231;7;7;7;4;7;8;4;0;0;0;0;0;0;11;9;5;5;71;72;69;23;6529;317;0;109.6;6.6;2.2;39.1;30.3;103;85;54.8;-3.2;82;63;56.6;-3.4;1;3;2
262;41;41;6;0;1;0;8;0;0;0;0;0;0;9;0;2;20;64;50;81;6;6012;226;1187;99.7;2.4;2.4;29.9;28.7;94;91;50.8;3.2;68;63;51.9;5.9;0;0;0
300;18;18;5;0;1;-2;4;0;0;0;0;0;0;7;0;4;10;66;58;76;13;5810;815;185;96.3;1.9;3.1;36.6;35.3;95;96;49.7;-6.0;68;70;49.3;-6.5;0;0;0
305;21;21;6;0;3;1;6;0;1;0;0;0;0;10;3;7;8;64;59;70;10;7267;521;373;101.5;4.0;3.5;38.1;39.1;117;116;50.2;-0.6;94;90;51.1;-2.3;0;0;0
315;9;9;4;0;2;1;4;0;0;0;0;0;0;0;0;3;6;58;52;66;6;4339;7;105;100.4;4.1;3.3;39.8;33.2;75;64;54.0;-16.1;55;49;52.9;-15.2;0;0;0
318;12;12;3;0;0;-3;2;0;0;0;0;0;0;8;4;3;1;74;70;76;6;2976;115;438;84.2;0.0;3.6;30.2;23.0;51;33;60.7;11.9;31;23;57.4;8.5;0;23;15
333;12;12;2;0;0;-3;0;0;0;0;0;0;0;1;0;2;1;59;57;56;1;1038;0;22;75.0;0.0;10.4;27.7;41.6;14;18;43.8;1.9;12;12;50.0;6.2;0;0;0
335;44;30;2;0;1;2;2;0;0;0;0;0;0;3;0;1;8;68;55;84;7;1765;40;368;109.1;4.1;0.0;44.9;8.2;43;9;82.7;26.9;31;6;83.8;27.5;0;0;0
340;17;17;7;2;4;1;2;0;0;0;1;0;0;11;1;7;10;66;62;70;16;8918;53;872;103.8;3.2;3.2;27.9;41.2;92;138;40.0;-12.8;76;112;40.4;-12.0;1;0;0
343;12;12;1;0;1;1;0;0;0;0;0;0;0;0;0;2;2;70;53;90;0;1035;230;183;125.0;3.5;0.0;13.9;34.8;8;17;32.0;-24.9;5;12;29.4;-26.1;0;0;0
344;125;10;1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;71;58;83;2;1006;59;37;75.0;0.0;3.6;28.6;14.3;20;10;66.7;11.3;14;5;73.7;17.9;0;0;0
350;10;10;1;0;0;-2;0;0;0;0;0;0;0;3;0;1;2;62;58;67;2;1272;0;0;66.7;0.0;5.7;17.0;17.0;9;14;39.1;-11.7;7;11;38.9;-17.1;0;0;0
361;27;27;3;0;4;0;0;0;2;0;0;0;0;2;4;4;1;69;67;67;13;2746;480;0;96.9;2.6;2.6;40.6;27.5;49;35;58.3;8.3;41;24;63.1;9.6;0;4;1
370;62;19;7;3;2;3;0;2;1;0;0;0;0;1;1;1;1;68;60;76;17;4922;1399;725;104.6;2.9;0.7;41.0;29.3;93;65;58.9;11.2;66;51;56.4;11.8;0;5;1
377;14;14;4;0;2;-1;0;0;0;0;0;0;0;8;1;3;4;62;56;66;16;4343;275;66;94.4;5.0;5.0;53.0;33.2;85;62;57.8;1.0;74;46;61.7;4.3;0;0;0
392;152;152;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;59;60;47;4;1044;32;69;101.5;6.9;3.4;37.9;20.7;17;11;60.7;6.2;14;9;60.9;7.8;0;0;0
398;12;12;1;0;0;0;2;0;0;0;0;0;0;3;1;3;1;68;50;93;2;1052;110;95;100.0;0.0;0.0;17.1;17.1;11;11;50.0;1.9;6;7;46.2;-1.3;0;0;0
401;8;8;7;2;2;1;2;1;1;0;0;0;0;10;4;5;0;69;66;68;13;6734;314;0;99.4;2.1;1.6;36.3;24.6;101;63;61.6;4.1;75;54;58.1;0.6;0;4;2
402;1;1;3;1;3;2;2;0;0;0;0;0;0;3;0;1;3;65;62;64;7;3132;211;32;107.7;4.6;2.3;31.0;32.2;46;46;50.0;-4.8;33;34;49.3;-8.5;0;1;1
407;8;8;6;2;1;3;0;0;0;0;0;0;0;11;3;1;5;64;58;69;8;3299;3;877;111.5;5.5;2.2;32.7;42.6;53;47;53.0;11.9;37;43;46.3;5.3;0;8;2
408;18;18;5;0;0;-4;2;0;0;0;0;0;0;4;2;5;4;60;56;60;15;5970;285;692;91.7;2.4;4.2;47.0;31.4;121;79;60.5;12.1;89;63;58.6;11.3;0;0;0
427;12;12;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;58;58;50;1;850;0;0;100.0;0.0;0.0;16.9;33.9;6;12;33.3;-20.1;4;9;30.8;-21.7;0;0;0
430;27;27;2;0;1;0;2;0;0;0;0;0;0;2;3;0;1;69;71;66;10;1882;448;0;95.5;1.9;1.9;49.7;22.9;37;21;63.8;14.2;32;14;69.6;18.4;0;0;0
469;21;21;3;0;0;-1;2;0;0;0;0;0;0;3;2;3;1;64;58;72;6;1891;0;786;92.3;0.0;1.9;36.2;24.7;31;25;55.4;3.3;24;17;58.5;3.4;0;14;5
472;19;19;7;2;1;3;0;0;0;0;0;0;0;5;3;4;5;63;55;71;7;4699;0;321;100.5;4.6;2.3;36.8;19.2;74;58;56.1;9.8;52;36;59.1;15.5;0;64;31
473;1;1;5;2;6;7;2;0;3;0;0;0;0;3;10;1;1;67;66;68;18;4148;613;32;112.7;6.1;0.0;47.7;33.8;73;59;55.3;8.6;62;44;58.5;12.6;0;1;0
475;7;7;7;2;3;5;17;0;1;0;0;1;1;9;3;4;8;62;56;66;14;6813;171;609;104.5;5.3;2.6;41.7;32.2;124;85;59.3;3.3;102;69;59.6;1.0;0;0;0
491;27;27;2;0;2;2;0;0;0;0;1;0;0;4;3;1;0;67;64;67;4;1303;0;351;100.0;5.5;2.8;33.2;16.6;20;12;62.5;10.0;14;8;63.6;7.3;0;1;0
502;30;30;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;65;59;72;2;959;32;0;104.3;3.8;3.8;26.3;37.5;10;14;41.7;-17.0;8;12;40.0;-17.1;0;0;0
506;58;24;7;4;0;-4;10;1;0;0;0;0;0;9;4;3;1;69;59;75;16;5937;1414;122;94.1;1.8;4.2;22.4;30.3;80;88;47.6;-5.0;53;64;45.3;-7.6;2;3;1
510;54;10;7;3;2;0;0;1;1;0;0;0;0;10;2;3;9;65;58;68;12;4396;467;772;96.5;4.1;3.3;36.0;22.1;77;55;58.3;1.7;54;36;60.0;0.7;1;22;12
512;17;17;7;4;3;5;11;0;0;0;0;1;1;11;9;8;7;76;75;74;14;7281;100;679;105.9;4.4;2.0;39.1;36.1;106;94;53.0;7.9;83;82;50.3;3.9;1;14;8
513;19;19;7;1;1;-1;2;0;0;0;0;0;0;6;3;2;1;63;62;60;8;4135;16;73;101.2;1.7;2.6;19.1;33.1;45;59;43.3;-6.3;26;47;35.6;-13.7;0;2;1
516;47;0;6;3;1;-1;0;2;0;0;0;0;0;3;1;0;5;66;61;69;19;4737;1295;117;98.0;1.5;2.3;25.1;28.1;67;72;48.2;-2.0;50;57;46.7;-3.8;1;56;33
517;44;30;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;62;52;62;5;1633;36;350;92.6;4.4;2.2;63.9;15.4;48;9;84.2;26.2;38;9;80.9;22.3;0;0;0
519;25;25;7;0;4;-4;0;0;0;0;0;0;0;10;7;5;0;65;65;59;11;6998;0;559;92.5;2.1;4.1;31.4;29.3;88;86;50.6;-3.0;75;74;50.3;-5.5;0;4;3
522;8;8;7;2;7;4;2;1;2;0;0;0;0;16;6;8;2;77;80;70;22;6421;1245;169;101.8;4.5;2.2;44.8;27.5;107;63;62.9;6.1;89;56;61.4;5.3;1;10;7
543;153;152;2;0;0;-2;0;0;0;0;0;0;0;4;1;1;1;67;50;87;3;1819;0;341;81.8;0.0;4.0;27.7;21.8;35;24;59.3;12.1;27;14;65.9;19.8;0;0;0
545;20;20;7;0;0;-3;0;0;0;0;0;0;0;7;7;3;2;61;55;66;7;4031;293;0;92.0;0.9;3.6;28.6;32.1;50;50;50.0;2.9;41;39;51.2;1.9;0;1;0
552;62;19;6;1;4;-4;0;1;2;0;0;0;0;7;4;2;7;70;54;85;15;5861;665;709;94.4;1.2;3.7;27.0;36.2;76;91;45.5;-3.1;55;77;41.7;-4.1;0;0;0
553;8;8;5;0;0;0;4;0;0;0;0;0;0;8;1;7;8;61;51;72;8;5776;39;238;95.4;3.7;3.7;37.4;25.6;85;66;56.3;6.8;66;50;56.9;7.1;0;0;0
554;18;18;3;1;0;4;9;0;0;0;0;1;0;3;2;3;5;60;54;72;11;3003;304;0;108.8;6.0;1.2;47.9;32.4;55;46;54.5;-3.3;45;33;57.7;-4.5;0;0;0
565;2;2;6;0;2;-1;2;0;0;0;0;0;0;11;3;3;3;66;60;68;7;3888;832;70;103.4;1.9;0.9;27.8;28.7;55;52;51.4;-3.2;37;33;52.9;-1.2;0;42;22
581;29;29;1;0;0;-3;0;0;0;0;0;0;0;0;0;0;1;47;54;38;4;1371;0;105;76.9;0.0;7.9;34.1;34.1;17;18;48.6;10.7;15;15;50.0;11.8;0;0;0
600;26;26;7;0;1;-1;0;0;0;0;0;0;0;12;0;4;4;61;56;65;10;7041;292;311;95.9;2.0;2.6;37.3;26.6;105;75;58.3;-0.5;82;62;56.9;-1.2;0;0;0
614;124;124;6;0;1;2;2;0;0;0;0;0;0;2;1;0;19;56;50;64;9;6431;80;603;103.1;6.2;5.0;40.9;42.0;106;112;48.6;-1.0;81;85;48.8;0.8;0;0;0
618;26;26;5;1;2;1;0;0;0;0;0;0;0;7;6;1;2;63;60;62;6;4742;105;319;102.9;3.0;2.3;31.9;34.2;61;67;47.7;-7.0;48;49;49.5;-4.9;0;5;3
652;153;153;5;0;1;-4;2;0;1;0;0;0;0;7;1;2;8;66;57;75;10;4829;1164;471;92.9;0.0;2.2;17.1;31.3;41;92;30.8;-17.0;30;58;34.1;-12.4;0;0;0
662;24;24;7;0;1;-4;0;0;0;0;0;0;0;5;4;3;2;63;62;57;11;5446;287;29;93.9;1.3;4.0;37.0;41.0;74;90;45.1;7.3;66;70;48.5;9.1;0;0;0
664;36;3;4;0;1;-3;2;0;0;0;0;0;0;5;4;0;6;60;53;64;9;3123;0;731;93.5;2.3;5.8;26.5;38.0;39;52;42.9;-3.0;29;41;41.4;-4.6;0;2;0
671;62;19;5;0;1;0;2;0;1;0;0;0;0;6;0;1;5;67;53;82;8;4646;982;537;101.3;0.8;0.8;21.7;34.9;69;76;47.6;0.2;45;61;42.5;-2.9;0;0;0
676;44;30;3;2;0;-1;2;1;0;0;0;0;0;1;1;0;2;68;67;63;10;2802;726;10;90.5;2.6;3.9;41.1;24.4;52;32;61.9;-0.5;44;23;65.7;3.4;0;2;2
687;36;3;6;1;0;-4;0;0;0;0;0;0;0;2;1;1;2;62;55;69;6;4389;114;1089;88.7;1.6;4.9;30.3;29.5;61;78;43.9;3.1;49;55;47.1;8.0;1;93;41
689;2;2;6;4;1;2;2;1;1;1;0;0;0;5;7;5;1;65;60;63;12;5112;118;41;101.1;3.5;2.8;32.4;28.9;64;64;50.0;4.7;51;44;53.7;9.4;1;60;24
697;12;12;2;0;0;-2;2;0;0;0;0;0;0;6;0;1;2;62;56;69;5;2669;68;170;93.1;0.0;2.7;35.1;39.1;38;42;47.5;9.1;31;36;46.3;9.8;0;0;0
699;41;12;2;1;1;1;0;1;0;0;0;0;0;3;1;0;1;71;53;85;6;2139;501;153;101.6;3.4;1.7;38.7;23.6;34;26;56.7;-3.1;29;17;63.0;4.7;0;0;0
705;30;30;5;0;0;-3;5;0;0;0;0;1;0;7;0;3;8;60;50;69;9;5317;0;405;91.2;0.7;2.7;29.1;24.4;62;61;50.4;-0.8;49;45;52.1;-1.3;0;0;0
717;18;18;6;0;2;-2;6;0;0;0;0;0;0;11;9;6;4;67;59;77;11;5387;1258;81;96.6;2.7;3.3;36.8;31.4;80;79;50.3;-3.3;61;60;50.4;-2.0;0;19;8
728;30;30;3;0;0;0;2;0;0;0;0;0;0;6;5;4;1;68;60;72;3;2870;269;0;94.0;1.3;1.3;31.4;12.5;33;18;64.7;12.6;28;11;71.8;20.6;0;4;2
729;10;10;5;0;2;0;2;0;0;0;1;0;0;9;3;4;7;71;66;74;5;4086;394;167;97.2;0.9;1.8;28.2;30.0;54;60;47.4;-5.3;43;39;52.4;0.5;0;7;5
731;32;23;7;2;6;0;11;1;1;0;2;1;0;10;2;2;7;78;68;88;24;6768;2070;617;95.6;3.2;4.3;26.1;25.5;90;98;47.9;-3.2;72;68;51.4;-3.4;0;0;0
736;55;9;7;0;2;-1;2;0;1;0;0;0;0;3;3;2;3;69;58;79;15;5706;1415;284;96.0;1.9;2.5;30.3;24.6;88;83;51.5;0.8;66;59;52.8;-1.7;0;7;3
739;32;23;2;2;0;0;2;0;0;1;0;0;0;1;1;1;2;69;64;72;2;1669;0;360;85.9;2.2;4.3;36.7;21.6;32;26;55.2;1.5;24;20;54.5;-0.3;1;9;2
748;124;124;5;0;1;-3;2;0;0;0;0;0;0;4;0;3;4;59;54;66;7;5243;0;389;93.7;0.7;2.7;30.9;32.3;72;68;51.4;6.0;55;54;50.5;4.6;0;0;0
754;31;31;3;1;1;1;0;0;0;0;0;0;0;4;0;1;1;59;53;63;5;2980;0;317;108.8;3.6;2.4;24.2;38.7;31;47;39.7;-14.0;24;41;36.9;-16.3;0;0;0
758;29;29;4;3;2;-3;0;3;1;0;0;0;0;4;4;0;0;70;73;61;9;3741;661;0;94.0;1.0;2.9;30.8;31.8;44;51;46.3;-2.6;35;41;46.1;-2.4;0;8;3
760;33;29;2;0;3;1;2;0;0;0;0;0;0;1;0;1;2;76;66;84;3;2032;111;167;109.7;5.3;3.5;23.0;26.6;26;30;46.4;1.9;15;24;38.5;-8.6;0;25;17
764;9;9;5;0;2;3;4;0;0;0;0;0;0;6;0;0;2;64;62;67;6;2829;142;0;115.3;5.1;1.3;26.7;34.3;42;43;49.4;2.0;29;28;50.9;3.6;0;1;0
765;34;2;5;5;1;4;0;0;0;0;0;0;0;7;1;1;4;68;63;65;8;4575;43;500;110.5;4.7;1.6;26.0;20.5;71;55;56.3;10.3;54;39;58.1;11.0;2;2;1
766;7;7;7;0;2;-1;0;0;0;0;0;0;0;6;7;4;1;59;56;60;10;6564;234;0;93.4;3.3;3.8;38.4;25.2;109;82;57.1;0.0;87;56;60.8;2.6;0;76;39
768;48;14;5;3;1;5;2;0;0;0;0;0;0;8;0;0;4;62;50;72;9;5466;41;772;108.1;4.0;0.7;36.2;23.7;104;77;57.5;6.6;83;53;61.0;9.4;1;4;1
770;153;152;2;1;0;0;2;0;0;0;0;0;0;0;1;0;2;59;54;63;3;1119;147;0;94.0;3.2;3.2;38.6;22.5;23;18;56.1;6.9;20;8;71.4;24.6;1;0;0
771;31;31;5;1;3;1;2;0;0;0;0;0;0;6;4;3;3;69;63;74;11;4576;481;186;101.1;3.9;3.1;37.8;33.8;75;71;51.4;0.9;53;54;49.5;-1.2;1;75;43
786;43;17;7;0;3;1;4;0;0;0;0;0;0;12;0;2;6;69;51;88;13;6423;671;643;98.5;2.2;2.2;33.6;27.5;108;85;56.0;1.7;80;66;54.8;1.1;0;0;0
790;30;30;7;2;0;4;6;0;0;0;0;0;0;8;2;4;14;62;57;68;13;8291;318;407;109.2;3.9;2.2;25.2;34.3;107;129;45.3;-5.2;66;93;41.5;-8.7;2;0;0
797;14;14;3;0;0;-1;5;0;0;0;0;1;0;0;2;3;1;60;54;69;3;1918;132;180;97.3;1.9;1.9;46.9;28.2;37;22;62.7;6.6;30;18;62.5;4.4;0;32;19
801;27;27;2;0;2;3;0;0;0;0;0;0;0;1;3;2;0;72;72;72;5;1929;228;209;120.8;7.5;1.9;29.9;44.8;24;36;40.0;-2.8;18;28;39.1;-4.7;0;4;3
802;17;17;7;2;4;4;0;0;1;0;0;0;0;5;7;2;2;68;71;58;15;6708;576;103;108.0;4.8;2.7;31.7;37.0;84;94;47.2;-0.9;69;76;47.6;-0.2;0;5;1
803;29;29;7;1;1;-2;6;0;0;0;0;0;0;9;8;4;1;68;71;59;16;6630;421;0;98.2;2.2;3.3;38.0;43.4;110;116;48.7;0.7;83;93;47.2;-0.4;0;0;0
805;44;30;7;1;4;4;6;0;0;0;0;0;0;4;1;4;3;75;65;82;13;5867;544;580;105.7;3.1;0.6;35.6;20.9;108;61;63.9;3.5;83;50;62.4;2.3;0;60;38
812;153;152;1;0;0;0;0;0;0;0;0;0;0;5;0;1;1;71;59;76;3;808;0;114;105.6;4.5;4.5;26.7;40.1;12;15;44.4;2.1;12;13;48.0;2.5;0;7;3
814;30;30;6;1;3;0;2;0;0;0;0;0;0;3;5;6;2;66;62;66;10;5083;259;138;102.1;2.8;2.8;24.8;30.5;54;66;45.0;-10.2;43;52;45.3;-13.1;0;2;2
815;10;10;4;0;1;-2;0;0;0;0;0;0;0;6;3;2;1;66;62;68;6;3117;12;4;94.9;1.2;3.5;31.2;39.3;47;50;48.5;-5.0;35;37;48.6;-4.8;0;1;0
816;1;1;3;2;2;3;0;0;0;0;1;0;0;4;2;2;3;75;75;72;7;3167;317;102;107.6;5.7;3.4;34.1;37.5;48;52;48.0;3.9;35;41;46.1;1.5;0;3;2
819;20;20;7;0;2;0;0;0;0;0;0;0;0;13;7;0;4;66;65;64;16;6166;39;248;97.9;2.3;2.3;34.4;26.3;77;70;52.4;6.3;64;50;56.1;8.5;0;5;2
822;57;12;5;2;1;1;0;2;1;0;0;0;0;3;1;2;1;70;61;79;11;3299;1225;0;102.8;1.1;0.0;39.3;28.4;50;49;50.5;-11.3;42;38;52.5;-9.1;0;8;5
824;9;9;2;0;1;1;0;0;0;0;0;0;0;2;3;1;0;64;60;65;4;1581;95;375;108.7;4.6;2.3;29.6;34.1;22;24;47.8;-2.5;14;18;43.8;-2.9;0;3;2
829;27;27;5;0;3;1;4;0;1;0;0;0;0;6;0;9;9;68;62;75;11;5287;375;264;101.0;4.8;4.1;34.7;32.0;79;81;49.4;0.5;61;53;53.5;4.4;0;0;0
834;27;27;7;2;2;0;4;0;0;0;0;0;0;7;11;2;3;62;57;62;12;5322;364;1247;101.5;4.1;4.1;33.8;38.6;70;100;41.2;-8.3;54;67;44.6;-7.8;0;28;11
836;10;10;1;0;0;0;0;0;0;0;0;0;0;4;1;1;0;53;51;45;2;1049;0;58;90.4;6.9;6.9;44.6;27.4;20;10;66.7;19.2;13;9;59.1;10.7;0;0;0
837;44;44;4;0;0;0;4;0;0;0;0;0;0;2;2;3;9;70;47;94;8;3873;75;624;100.2;0.9;0.9;31.6;33.5;72;59;55.0;-9.2;49;47;51.0;-11.9;0;0;0
838;55;9;7;2;2;4;2;0;0;0;0;0;0;15;0;3;7;72;64;77;21;6849;596;69;106.2;3.7;1.6;31.5;28.9;99;103;49.0;-2.8;81;73;52.6;-2.2;1;8;3
839;17;17;7;1;3;0;0;0;0;0;0;0;0;4;10;4;3;62;60;62;6;5907;24;202;102.1;3.0;3.0;29.3;36.6;70;91;43.5;-5.9;56;67;45.5;-2.9;0;8;1
844;54;54;3;0;1;1;0;0;0;0;1;0;0;1;2;2;3;65;55;73;3;1851;110;435;100.0;0.0;0.0;35.0;21.4;31;18;63.3;0.4;23;12;65.7;0.9;0;4;4
849;20;20;4;1;2;1;0;0;0;0;0;0;0;4;6;2;1;66;57;75;8;3528;72;156;101.4;3.1;2.0;37.7;30.6;54;56;49.1;-0.3;42;39;51.9;3.5;0;49;28
852;31;31;3;0;2;3;0;0;0;0;0;0;0;6;0;3;5;68;55;83;3;3316;0;256;106.7;2.2;0.0;32.6;39.1;45;48;48.4;-7.6;38;39;49.4;-4.0;0;0;0
853;9;9;4;0;4;-1;0;0;0;0;0;0;0;6;1;2;11;61;53;65;5;4286;91;679;99.4;4.2;5.0;27.7;31.9;51;64;44.3;-8.8;38;43;46.9;-4.2;0;0;0
859;53;8;6;1;1;0;2;0;0;0;0;0;0;7;1;1;7;59;54;66;6;4684;458;764;98.2;2.3;2.3;31.5;25.4;84;67;55.6;4.4;53;46;53.5;-1.5;1;3;2
861;8;8;7;2;4;5;2;0;0;0;0;0;0;9;14;4;2;65;63;62;22;5969;240;77;105.3;5.4;2.4;40.4;29.5;90;64;58.4;-0.3;73;52;58.4;0.9;1;2;1
866;54;10;4;0;2;-2;2;0;0;0;0;0;0;3;1;0;3;69;62;70;10;3081;488;534;90.5;0.0;2.3;25.7;24.5;42;43;49.4;-6.8;27;27;50.0;-8.5;0;57;25
