StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
79;0;12;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;17;13;13;16;13;14;14;14;15;11;11;15;15;0;;12;14
80;0;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;11;10;11;11;10;12;16;14;13;14;13;13;13;0;;15;13
81;0;14;17;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;12;13;15;14;13;14;14;13;12;20;17;15;0;;15;13
82;0;0;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;14;14;13;15;12;20;14;12;10;11;14;15;0;;14;11
83;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;12;10;18;11;11;13;13;10;10;12;12;12;11;0;;12;14
84;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;17;17;16;16;16;14;13;14;10;14;12;13;0;;13;15
85;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;16;15;14;16;11;15;16;13;13;12;11;14;14;0;;13;11
86;0;0;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;18;16;13;18;12;20;10;11;12;10;13;12;0;;14;12
87;0;0;20;15;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;19;10;10;20;14;10;12;14;15;13;10;12;14;8;0;;12;10
88;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;12;10;11;12;13;14;14;13;15;12;13;0;;19;16
89;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;17;11;11;18;12;14;10;12;12;11;16;14;0;;14;12
90;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;12;10;17;13;10;13;14;11;11;12;12;11;10;0;;12;15
91;1;15;20;20;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Conservative;Ruthless;10;14;14;14;13;16;13;20;13;13;15;13;15;16;0;;14;12
92;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;19;16;13;16;11;14;10;14;12;8;15;16;0;;14;12
93;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;17;10;10;11;11;10;10;0;;19;17
94;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;15;10;10;13;11;10;10;0;;19;16
95;0;14;20;15;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;13;17;18;14;16;13;15;11;8;11;12;14;13;0;;12;14
96;0;10;15;20;1;Defensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;10;10;13;10;11;12;10;10;12;11;10;10;0;;13;18
97;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;16;10;10;10;12;10;10;0;;19;14
98;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;9;9;11;12;13;11;10;13;10;11;11;10;10;10;0;;14;18
99;0;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;10;10;12;10;10;16;10;10;10;11;10;10;0;;12;17
100;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;11;10;11;10;10;0;;10;16
101;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;11;10;13;10;10;0;;15;17
102;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;12;10;11;10;10;0;;15;19
103;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;11;12;10;10;0;;15;19
104;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;11;12;10;10;10;0;;19;14
105;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;12;11;11;10;14;10;11;13;11;10;10;0;;19;14
106;0;16;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;16;16;16;17;12;13;12;17;14;16;14;11;12;0;;17;15
107;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;15;10;13;10;11;10;10;0;;15;20
108;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;11;11;13;10;10;0;;13;17
109;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;11;11;14;10;14;10;12;13;11;10;10;0;;14;14
110;0;15;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;11;10;13;10;14;10;13;12;11;10;10;0;;15;14
111;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;10;11;12;10;11;16;10;10;12;10;10;10;0;;13;18
112;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;10;10;10;15;10;12;13;10;10;10;0;;11;15
113;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;13;11;14;13;10;20;10;10;14;10;10;10;0;;20;15
114;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;10;10;10;17;10;11;12;10;10;10;0;;14;19
115;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;16;10;10;12;10;10;10;0;;13;16
116;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;12;10;12;10;10;0;;16;20
117;0;0;20;15;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;11;18;18;10;17;15;12;13;12;10;9;11;0;;12;14
118;0;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;11;11;13;10;15;10;12;10;11;10;10;0;;17;14
119;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;10;10;12;10;10;13;15;10;10;12;12;10;10;0;;12;15
120;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;11;13;10;10;0;;16;14
121;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;11;10;10;10;14;10;12;13;12;12;10;0;;18;14
122;0;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;12;8;10;14;13;9;16;10;12;15;11;10;10;0;;15;20
123;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;10;10;10;10;17;10;12;10;11;12;10;0;;10;15
124;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;10;10;10;14;10;11;12;11;10;10;0;;10;17
125;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;10;10;11;10;10;10;15;10;11;12;10;10;10;0;;14;18
126;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;14;10;11;12;10;10;10;0;;12;18
127;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;10;10;11;14;12;10;10;0;;13;16
128;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;12;11;10;10;0;;19;20
129;0;0;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;11;15;14;17;14;13;12;13;13;10;12;14;11;0;;12;11
130;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;16;13;18;15;12;16;14;14;12;12;13;12;12;0;;12;14
131;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;12;11;11;10;10;0;;15;20
132;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;12;11;10;10;10;0;;16;19
133;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;16;10;11;11;10;12;10;0;;15;18
134;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;11;11;15;10;10;0;;13;16
135;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;10;10;10;17;10;10;10;12;10;10;0;;14;17
136;0;19;15;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;13;10;10;11;10;10;10;0;;19;15
137;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;11;11;10;16;10;11;17;11;10;10;0;;16;16
138;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;11;12;13;10;10;0;;20;16
139;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;11;10;10;10;15;10;13;11;10;10;10;0;;12;14
140;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;15;10;12;11;10;10;10;0;;19;14
141;0;10;15;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;11;10;12;13;10;15;10;10;10;10;0;;16;12
142;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;14;11;13;13;10;14;10;13;10;12;10;10;0;;17;12
143;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;12;14;11;10;10;0;;16;12
144;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;12;11;10;10;0;;15;15
145;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;11;10;13;10;10;0;;16;19
146;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;10;10;14;10;11;13;11;10;10;0;;14;18
147;0;10;20;16;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;11;12;13;10;11;14;10;12;10;12;10;10;0;;16;12
148;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;10;10;10;11;10;10;13;10;11;10;12;10;10;0;;18;16
149;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;12;10;12;10;10;0;;14;15
150;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;11;12;10;10;0;;12;20
151;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;12;11;10;10;10;0;;16;16
152;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;14;10;11;11;10;10;10;0;;12;17
153;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;12;11;12;10;10;0;;18;10
154;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;10;10;10;12;10;11;12;12;10;10;0;;16;18
155;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;15;10;11;10;12;10;10;0;;16;12
156;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;10;11;10;10;10;0;;13;17
157;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;12;10;12;10;11;10;10;0;;17;12
158;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;15;10;13;10;11;10;10;0;;12;15
159;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;12;12;10;10;10;0;;16;18
160;0;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;10;10;11;10;12;10;10;11;11;10;10;0;;11;17
161;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;13;12;10;10;0;;17;20
162;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;12;10;10;10;10;13;10;11;12;11;10;10;0;;15;20
163;0;20;15;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;11;11;10;10;10;0;;15;18
164;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;14;10;12;10;11;10;10;0;;11;16
165;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;13;13;10;10;10;14;10;11;11;12;10;10;0;;13;14
