PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
128;2022;5;9999;11;2;7;2;1;0;0;0;0;65;0;15;158;93;5;12;15;0;12371;173;1089;0;0
128;2023;27;9999;6;1;1;6;0;0;0;0;1;62;0;9;81;44;3;5;4;2;5796;252;295;0;0
128;2024;27;9999;7;3;1;4;0;0;0;0;0;64;1;10;85;44;5;5;3;1;7128;264;341;0;0
128;2025;27;9999;13;2;4;0;-2;0;0;0;0;67;0;13;198;122;10;11;9;4;12065;374;1667;0;0
128;2026;27;9999;26;2;8;2;1;0;0;1;0;62;0;17;300;168;15;9;14;8;18572;143;2631;0;0
134;2024;44;9999;17;1;3;0;3;0;1;0;0;62;0;16;13;4;11;4;2;9;7479;578;1581;0;0
135;2022;39;9999;25;5;15;4;5;1;3;0;0;67;0;43;1;1;44;13;4;22;23502;3324;168;0;0
137;2022;30;9999;7;0;2;0;-4;0;0;0;0;66;0;6;13;5;29;8;3;2;6889;264;190;0;0
137;2023;30;9999;14;0;5;4;1;0;0;0;0;65;0;14;9;5;27;12;9;5;12144;350;90;0;0
137;2026;20;9999;7;1;3;0;-1;0;0;0;0;58;0;6;49;23;1;0;0;5;3894;52;186;0;0
142;2023;25;9999;10;1;9;9;5;0;2;0;0;65;1;42;0;0;16;0;7;19;12876;805;747;0;0
142;2024;14;9999;27;1;14;5;2;0;1;0;0;59;0;58;0;0;23;3;16;46;29019;98;2525;1;0
142;2025;14;9999;19;2;6;6;12;0;0;0;0;60;1;30;0;0;13;4;11;31;20746;1;818;0;0
153;2023;3;9999;5;0;3;2;-3;0;0;0;0;63;0;7;0;0;8;3;3;0;4577;105;0;0;0
153;2025;3;9999;7;0;0;0;-3;0;0;0;0;64;0;8;0;0;9;2;2;2;4128;230;108;0;0
157;2023;10;9999;14;3;4;0;0;0;0;0;0;60;0;20;158;74;9;13;7;5;12261;0;909;0;0
157;2025;10;9999;27;5;5;4;2;0;0;0;0;59;3;29;182;80;13;6;11;2;16505;218;198;0;0
157;2026;62;9999;1;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;197;0;43;0;0
162;2021;16;9999;5;3;5;0;-5;0;2;0;0;66;1;13;85;54;6;3;5;2;4898;960;0;0;0
162;2022;16;9999;6;1;6;6;-3;0;3;0;0;62;1;8;85;38;5;8;4;4;5143;1067;82;0;0
162;2024;1;9999;7;1;1;2;1;0;0;0;0;62;1;7;55;32;4;0;2;1;4525;26;207;0;0
162;2026;59;9999;5;2;1;2;2;0;0;0;0;55;1;7;7;2;3;1;0;0;2505;199;142;0;0
166;2021;9;9999;24;3;9;6;1;0;0;0;0;66;0;26;9;3;22;8;6;2;19502;744;42;0;0
166;2024;17;9999;5;2;1;0;0;0;0;0;0;65;0;8;7;4;7;4;0;0;3417;35;44;0;0
170;2023;21;9999;7;0;4;4;-2;0;0;0;0;60;0;14;0;0;16;3;4;6;9657;50;599;0;0
170;2025;30;9999;13;0;2;4;0;0;0;0;0;60;0;31;0;0;18;6;13;21;16493;27;381;0;0
170;2026;30;9999;19;2;7;4;-2;1;0;0;0;60;0;41;0;0;20;6;16;36;22410;765;2148;0;0
184;2023;3;9999;5;3;3;0;0;0;1;0;0;62;1;11;46;25;4;3;2;1;4594;177;0;0;0
184;2025;31;9999;18;1;6;6;-3;0;0;0;1;61;1;17;209;109;12;7;10;5;14904;528;5;0;0
190;2021;56;9999;5;1;0;2;-2;0;0;0;0;59;0;3;24;7;7;2;1;10;2365;0;1043;0;0
190;2022;56;9999;6;0;0;0;-1;0;0;0;0;53;0;3;4;0;3;1;3;1;2488;0;425;0;0
192;2024;50;9999;6;0;0;2;-2;0;0;0;0;58;0;6;3;0;2;0;3;4;4917;341;309;0;0
204;2021;12;9999;6;0;1;0;1;0;0;0;0;58;0;7;0;0;6;2;2;12;7325;235;636;0;0
204;2022;12;9999;6;0;1;2;-2;0;0;0;0;58;0;7;0;0;11;0;1;8;7531;0;471;0;0
204;2024;31;9999;13;1;0;4;3;0;0;0;0;58;0;17;0;0;9;4;7;29;14136;80;568;0;0
204;2026;25;9999;13;0;3;0;-4;0;0;0;1;55;0;11;0;0;14;3;2;20;11967;0;1070;0;0
205;2022;54;9999;22;6;12;2;8;0;0;0;0;68;3;48;1;0;32;8;6;16;22642;10;276;0;0
205;2023;54;9999;16;2;2;6;-4;0;0;0;0;65;0;16;3;0;16;3;6;9;13195;343;421;0;0
205;2024;54;9999;19;4;0;0;3;0;0;0;0;62;0;36;0;0;23;5;4;6;14214;960;213;0;0
205;2025;54;9999;5;0;2;2;-3;0;0;0;0;54;0;14;0;0;6;1;0;0;5424;0;0;0;0
207;2021;29;9999;6;1;2;0;-3;1;0;0;1;64;0;12;91;43;7;2;5;0;5442;604;732;0;0
207;2024;9;9999;13;1;1;0;-2;0;0;0;0;59;0;8;67;41;7;10;6;7;5046;0;1800;0;0
207;2025;27;9999;13;3;8;4;8;0;0;0;0;68;0;19;154;88;20;9;13;3;12782;0;487;0;0
207;2026;27;9999;26;2;3;2;-1;0;0;0;0;61;0;19;113;63;18;18;20;10;15546;53;1328;0;0
209;2023;31;9999;21;2;5;8;-2;0;0;0;0;61;0;58;0;0;21;3;14;28;27159;500;1967;0;0
209;2024;31;9999;14;1;3;2;-1;0;0;0;0;61;1;24;0;0;30;5;12;11;17810;0;859;0;0
209;2025;31;9999;18;2;6;2;7;0;0;0;0;63;0;37;0;0;21;7;21;25;20925;0;1428;0;0
209;2026;25;9999;13;0;5;4;-4;0;0;0;0;62;0;18;0;0;25;5;13;19;15038;4;1834;0;0
210;2026;50;9999;1;0;0;0;0;0;0;0;0;66;0;4;0;0;1;1;0;0;981;60;0;0;0
210;2021;22;9999;7;2;2;6;2;0;1;1;0;59;0;13;0;0;14;3;0;2;8422;175;719;0;0
210;2025;50;9999;3;0;1;0;-5;0;0;0;0;61;0;3;0;0;7;0;0;7;3806;42;175;0;0
215;2026;0;9999;6;0;0;0;-3;0;0;0;0;59;0;12;0;0;6;0;2;10;5300;115;209;0;0
217;2023;3;9999;5;0;4;4;-7;0;2;0;0;67;0;6;7;5;11;8;2;2;5015;771;424;0;0
217;2025;3;9999;6;1;7;5;3;0;1;0;0;79;0;15;5;2;20;11;3;1;6212;883;0;0;0
217;2026;25;9999;11;1;5;6;3;0;0;0;0;67;0;22;69;33;11;15;7;7;8560;46;1702;0;0
218;2022;1;9999;19;1;4;4;6;0;0;0;0;62;0;38;0;0;36;4;15;21;21327;116;1888;0;0
218;2024;1;9999;7;0;3;0;1;0;0;0;0;58;0;22;0;0;2;1;3;20;8318;0;364;0;0
221;2021;14;9999;21;5;5;10;-4;1;1;1;1;65;1;28;271;151;22;20;9;2;21977;951;1132;0;0
221;2022;14;9999;7;1;2;2;0;0;0;1;0;60;0;5;72;35;11;11;2;3;6775;163;286;0;0
221;2023;14;9999;7;2;3;0;-1;0;0;0;0;64;0;7;6;3;6;8;2;5;7643;0;171;0;0
221;2024;14;9999;27;6;9;4;8;0;0;0;0;63;0;24;190;104;33;12;14;3;18442;752;135;0;0
224;2022;25;9999;6;0;0;2;-4;0;0;0;0;63;0;5;4;2;5;6;4;1;5971;234;166;0;0
224;2023;25;9999;12;1;3;2;4;0;0;0;0;61;0;14;0;0;6;8;6;1;5461;0;225;0;0
224;2024;18;9999;14;2;4;2;1;0;0;0;0;58;1;23;1;0;7;18;5;4;9554;49;181;0;0
224;2025;48;9999;5;2;2;4;-2;0;0;0;0;74;0;14;2;0;5;2;2;1;4767;410;558;0;0
227;2021;18;9999;11;6;6;0;-10;3;2;0;1;66;1;31;214;100;16;8;5;0;11728;1490;823;0;0
227;2022;18;9999;28;15;9;12;0;0;4;1;1;68;4;56;428;189;36;37;16;8;28428;3634;3029;0;0
227;2023;18;9999;14;3;7;8;0;0;1;0;0;66;1;31;220;119;11;12;12;7;15872;1902;623;0;0
227;2024;18;9999;14;2;10;4;-2;1;1;0;0;63;1;15;177;82;11;15;12;6;14744;333;567;0;0
227;2025;14;9999;19;4;7;4;2;0;0;0;0;63;0;23;181;93;14;14;12;7;14838;577;988;0;0
227;2026;12;9999;7;5;1;0;-1;3;1;0;0;69;1;18;3;2;8;2;5;1;4192;1292;0;0;0
231;2024;7;9999;6;3;1;0;-2;0;0;0;0;64;0;18;78;30;3;3;6;7;5376;1036;83;0;0
233;2021;14;9999;21;2;6;2;-8;2;2;0;0;70;0;29;19;8;50;26;7;1;21549;838;239;0;0
233;2022;14;9999;7;1;3;0;3;0;0;0;1;69;0;7;0;0;21;13;2;3;6307;139;92;0;0
233;2023;14;9999;7;1;1;2;-2;0;0;0;0;62;0;10;0;0;7;12;4;1;7365;48;47;0;0
233;2024;14;9999;27;6;6;2;8;0;0;0;0;65;1;52;18;5;40;16;6;5;20483;0;750;0;0
233;2025;14;9999;1;0;0;0;0;0;0;0;0;60;0;0;4;2;2;0;0;0;311;0;110;0;0
233;2026;59;9999;16;6;3;6;-4;0;1;0;0;66;1;29;11;8;25;3;4;5;16443;1302;131;0;0
234;2024;31;9999;14;2;4;0;3;0;0;0;0;66;1;29;0;0;20;2;14;16;14586;442;299;0;0
234;2025;18;9999;13;1;3;4;2;0;0;0;0;66;0;35;0;0;14;2;16;20;16530;748;666;0;0
234;2026;18;9999;6;1;3;0;1;0;0;0;0;55;0;10;0;0;7;3;1;6;6961;0;5;0;0
262;2022;25;9999;6;0;1;2;-3;0;0;0;0;56;0;4;0;0;5;3;0;10;6717;0;77;0;0
262;2023;55;9999;6;1;0;0;-3;0;0;0;0;54;1;5;0;0;6;2;2;11;5471;88;904;0;0
262;2024;55;9999;4;0;1;6;-1;0;0;0;0;60;0;4;0;0;9;1;0;13;3821;157;204;0;0
263;2021;56;9999;3;0;0;11;-3;0;0;0;0;50;0;1;0;0;9;0;1;2;2387;0;268;1;0
263;2026;47;9999;7;0;1;9;-2;0;0;0;0;61;0;3;0;0;34;2;0;2;6697;0;293;1;0
266;2021;37;9999;12;1;1;4;1;0;0;0;0;60;1;20;0;0;10;2;5;21;12604;100;880;0;0
266;2022;37;9999;6;0;0;2;-2;0;0;0;0;68;0;4;0;0;4;1;6;11;7071;0;622;0;0
268;2025;18;9999;13;1;4;4;7;0;0;0;0;61;0;28;0;0;17;1;14;14;13881;0;245;0;0
278;2023;40;9999;7;5;4;2;1;2;1;0;0;67;1;11;68;35;6;2;3;6;6254;1398;129;0;0
278;2025;50;9999;1;0;1;0;0;0;1;0;0;61;0;1;4;4;0;1;0;0;326;178;0;0;0
287;2022;18;9999;28;2;6;4;-7;0;0;0;0;63;0;18;5;4;47;29;4;6;22631;329;580;0;0
288;2021;18;9999;11;1;9;2;0;0;3;0;0;67;0;21;0;0;23;11;5;4;10241;1617;16;0;0
288;2022;18;9999;28;3;11;6;8;0;0;1;0;65;0;19;23;9;55;27;13;6;27046;143;909;0;0
288;2025;53;9999;5;0;3;2;-1;0;0;0;0;69;0;17;7;4;9;3;0;9;5150;854;5;0;0
288;2026;48;9999;7;4;3;2;-2;0;0;0;0;61;0;12;0;0;16;4;2;4;6687;392;241;0;0
292;2021;5;9999;6;0;1;0;-2;0;0;0;0;68;0;10;1;0;13;8;1;4;5960;168;0;0;0
292;2022;5;9999;11;2;5;4;-1;0;0;0;0;63;0;15;8;3;14;9;3;6;10014;0;956;0;0
292;2023;31;9999;9;1;1;6;-6;0;0;0;0;64;0;13;8;3;18;9;9;3;7749;47;1136;0;0
292;2024;7;9999;6;1;3;0;1;0;0;0;0;62;0;6;1;0;9;2;4;2;4813;0;419;0;0
297;2021;19;9999;3;0;1;0;0;0;0;0;0;55;0;3;0;0;2;0;4;1;3167;0;0;0;0
297;2022;31;9999;18;1;8;2;2;0;0;0;0;59;0;23;0;0;27;2;4;21;18862;0;2360;0;0
297;2023;123;9999;5;0;0;0;-3;0;0;0;0;61;0;5;0;0;4;2;5;8;4979;17;871;0;0
300;2021;30;9999;27;12;9;14;-10;6;4;0;0;63;2;74;0;0;28;5;15;19;31568;3830;339;0;0
300;2022;30;9999;7;0;3;2;-2;0;1;0;0;64;0;23;0;0;14;1;4;3;9050;1058;53;0;0
300;2023;18;9999;14;7;1;9;-9;3;0;0;0;66;0;52;0;0;42;1;16;13;17911;1983;526;1;0
300;2024;18;9999;12;3;4;0;5;0;0;0;0;64;1;27;0;0;17;2;10;18;14264;257;293;0;0
300;2025;18;9999;13;1;6;4;0;0;0;0;0;60;1;45;0;0;11;3;11;15;16447;156;650;0;0
300;2026;18;9999;13;0;4;0;-3;0;1;0;0;60;0;25;0;0;25;2;9;11;16139;753;502;0;0
301;2021;16;9999;2;1;0;2;-3;0;0;0;0;49;0;3;0;0;2;1;0;1;1965;0;81;0;0
301;2022;16;9999;6;0;2;2;-4;0;0;0;1;52;0;4;0;0;5;3;1;10;6214;24;362;0;0
301;2026;59;9999;3;0;1;0;0;0;0;0;0;56;0;1;0;0;5;1;0;6;2688;0;321;0;0
303;2021;12;9999;6;4;1;0;4;0;0;0;0;70;0;17;3;2;8;3;2;0;5916;64;126;0;0
303;2022;12;9999;6;1;1;0;-1;0;0;0;0;69;0;8;1;0;19;9;3;1;5979;152;0;0;0
303;2024;26;9999;7;4;3;4;2;0;0;0;0;68;1;16;2;2;17;9;2;1;7254;11;8;0;0
303;2025;26;9999;3;0;1;0;-1;0;0;0;0;64;0;7;1;0;2;4;2;1;2430;153;65;0;0
305;2022;27;9999;5;1;2;0;3;1;0;0;0;69;0;13;0;0;9;1;6;11;6087;684;191;0;0
305;2023;27;9999;6;0;1;8;-5;0;0;0;1;58;0;15;0;0;9;3;4;5;7503;0;776;0;0
305;2024;27;9999;7;0;3;0;-3;0;0;0;2;61;0;15;0;0;9;2;8;5;9251;398;421;0;0
305;2026;0;9999;6;1;1;4;-5;0;0;0;0;57;0;17;0;0;7;2;7;6;7764;102;601;0;0
312;2021;14;9999;21;2;8;6;0;0;0;1;2;70;0;23;15;8;39;19;4;6;18182;4;2417;0;0
312;2022;14;9999;3;0;0;2;-1;0;0;0;0;64;0;0;2;1;4;2;0;2;2315;0;152;0;0
312;2023;14;9999;7;0;1;4;2;0;0;0;0;66;0;5;5;2;10;5;2;0;4821;0;534;0;0
312;2025;44;9999;8;0;1;11;-1;0;0;0;0;53;0;7;32;14;12;3;0;0;3769;69;781;1;0
315;2021;14;9999;21;5;10;6;-7;4;5;0;1;64;0;68;0;0;31;3;13;23;27762;3238;1320;0;0
315;2022;14;9999;7;1;3;4;3;1;1;0;0;65;0;16;0;0;15;2;4;7;7321;1076;203;0;0
315;2023;14;9999;7;1;5;0;-2;0;1;0;0;65;0;18;0;0;18;1;5;11;9433;422;334;0;0
315;2024;14;9999;27;2;6;2;13;0;0;0;0;64;0;79;0;0;53;9;15;45;34437;1219;519;0;0
315;2025;14;9999;19;0;6;6;2;0;0;0;0;61;0;33;0;0;31;6;12;35;23724;638;938;0;0
318;2021;19;9999;12;5;5;0;6;1;2;0;0;69;0;30;138;85;12;5;10;2;11483;1299;109;0;0
318;2022;20;9999;27;11;6;2;0;0;0;0;0;63;1;45;371;205;27;19;12;10;27993;925;257;0;0
318;2026;12;9999;7;0;0;0;-3;0;0;0;0;57;0;7;37;24;3;8;2;5;4668;0;51;0;0
325;2026;47;9999;7;0;2;6;3;0;0;0;0;64;0;5;0;0;17;4;3;10;7833;0;797;0;0
325;2021;5;9999;6;2;0;0;-1;0;0;0;0;53;0;10;0;0;4;1;1;4;6237;22;99;0;0
325;2022;5;9999;10;1;1;4;0;0;0;0;0;58;0;17;0;0;14;2;5;10;9835;0;781;0;0
325;2023;60;9999;12;1;2;0;-2;0;0;0;0;54;0;19;0;0;14;5;2;24;13721;143;1812;0;0
326;2022;56;9999;9;0;3;9;-1;0;0;0;1;66;0;14;0;0;18;5;3;8;10125;136;1232;1;1
326;2023;56;9999;5;0;1;5;-1;0;0;0;0;66;0;1;0;0;10;5;1;8;5396;74;568;1;1
332;2021;17;9999;7;2;5;2;3;0;0;0;1;72;1;14;118;62;10;2;6;2;9195;114;415;0;0
332;2022;17;9999;13;4;6;4;5;1;1;0;0;68;2;24;245;136;9;16;12;5;13438;2119;552;0;0
332;2023;17;9999;21;4;14;12;-6;2;2;0;0;67;1;24;313;168;21;15;16;10;22337;1910;0;0;0
332;2024;17;9999;14;3;9;8;-1;0;2;0;0;66;1;14;207;96;22;11;12;6;15813;1215;258;0;0
332;2025;17;9999;7;3;9;6;9;0;0;0;0;71;0;9;105;66;4;3;7;2;8246;29;654;0;0
333;2022;12;9999;6;3;3;0;0;1;3;0;0;69;0;16;85;45;9;3;3;1;4454;691;0;0;0
333;2025;27;9999;13;0;1;0;-5;0;0;0;0;61;0;10;68;32;22;6;4;3;6443;0;1567;0;0
333;2026;27;9999;25;2;8;4;1;0;0;0;0;58;1;22;10;2;15;13;3;4;13508;111;60;0;0
335;2021;9;9999;24;2;9;6;10;0;0;0;1;60;0;39;0;0;38;2;5;46;24297;212;1823;0;0
335;2022;9;9999;12;0;1;6;5;0;0;0;0;58;0;19;0;0;12;2;5;22;11831;241;1286;0;0
335;2023;9;9999;13;0;3;2;4;0;0;0;0;64;0;23;0;0;19;4;7;46;13305;102;592;0;0
335;2025;3;9999;5;1;1;2;0;0;0;0;0;65;0;5;0;0;11;1;2;18;5055;0;141;0;0
340;2022;25;9999;6;0;3;0;-1;0;3;0;0;60;0;21;0;0;4;5;5;11;7289;790;237;0;0
340;2023;25;9999;12;2;5;2;0;0;0;0;0;66;0;49;0;0;25;3;14;18;16065;218;549;0;0
340;2024;17;9999;14;2;4;6;1;0;0;0;0;63;0;36;0;0;28;3;6;24;17323;12;920;0;0
340;2025;17;9999;7;2;1;2;1;0;0;0;0;64;1;27;0;0;12;3;4;17;9721;29;659;0;0
341;2021;11;9999;7;0;0;2;-2;0;0;0;0;60;0;8;0;0;7;2;3;14;7906;0;933;0;0
341;2024;53;9999;12;2;3;9;-3;0;1;1;0;52;1;25;0;0;30;5;2;6;13806;1744;1493;1;0
341;2025;38;9999;5;0;0;0;-4;0;0;0;0;54;0;10;0;0;2;4;0;6;5663;59;519;0;0
343;2021;1;9999;14;2;3;2;4;0;0;0;0;58;2;21;0;0;7;1;5;6;17157;33;41;0;0
343;2022;1;9999;19;0;4;4;0;0;0;0;1;60;0;30;0;0;34;4;11;22;21138;92;1919;0;0
343;2024;1;9999;7;1;1;0;1;0;0;0;0;59;1;16;0;0;5;0;6;11;8459;39;482;0;0
343;2026;12;9999;7;1;3;0;3;0;0;0;1;58;0;11;0;0;8;2;3;11;7204;65;202;0;0
344;2023;54;9999;17;5;15;4;9;3;7;0;0;79;1;50;0;0;18;10;3;11;17706;2923;1289;0;0
344;2024;54;9999;20;0;11;8;3;0;3;0;0;75;0;48;0;0;23;7;3;13;21829;3044;916;0;0
350;2023;56;9999;4;0;1;4;0;0;0;0;0;67;0;5;0;0;3;1;1;7;4715;405;192;0;0
350;2024;56;9999;6;1;0;0;-5;0;0;0;0;63;0;4;0;0;7;0;0;7;7213;0;341;0;0
350;2025;56;9999;1;0;1;0;0;0;0;0;0;65;0;1;0;0;1;0;0;0;854;0;156;0;0
350;2026;56;9999;2;0;0;0;0;0;0;0;0;66;0;2;0;0;5;1;0;4;1620;0;98;0;0
353;2023;50;9999;12;5;4;2;6;0;0;0;0;67;0;32;0;0;16;2;4;5;11073;462;0;0;0
353;2024;50;9999;7;4;2;4;3;3;0;0;0;63;0;17;1;0;6;4;3;3;6084;1426;0;0;0
